WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 200
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 901 seconds

Initializing worker threads...

Threads started!

[ 3s ] thds: 200 tps: 2417.35 qps: 29393.38 (r/w/o: 24492.43/0.00/4900.95) lat (ms,95%): 144.97 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 200 tps: 2250.29 qps: 26983.47 (r/w/o: 22482.56/0.00/4500.91) lat (ms,95%): 94.10 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 200 tps: 4484.66 qps: 53823.56 (r/w/o: 44855.58/0.00/8967.98) lat (ms,95%): 82.96 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 200 tps: 4628.03 qps: 55543.66 (r/w/o: 46286.94/0.00/9256.72) lat (ms,95%): 81.48 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 200 tps: 4752.07 qps: 57010.14 (r/w/o: 47506.34/0.00/9503.80) lat (ms,95%): 78.60 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 200 tps: 4763.78 qps: 57155.06 (r/w/o: 47626.82/0.00/9528.23) lat (ms,95%): 80.03 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 200 tps: 4901.05 qps: 58835.24 (r/w/o: 49033.15/0.00/9802.10) lat (ms,95%): 77.19 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 200 tps: 4934.88 qps: 59197.61 (r/w/o: 49327.84/0.00/9869.77) lat (ms,95%): 75.82 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 200 tps: 5025.29 qps: 60315.77 (r/w/o: 50266.53/0.00/10049.24) lat (ms,95%): 75.82 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 200 tps: 5066.33 qps: 60791.31 (r/w/o: 50658.65/0.00/10132.66) lat (ms,95%): 74.46 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 200 tps: 5150.23 qps: 61813.10 (r/w/o: 51510.97/0.00/10302.13) lat (ms,95%): 74.46 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 200 tps: 5168.29 qps: 61990.87 (r/w/o: 51655.62/0.00/10335.26) lat (ms,95%): 74.46 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 200 tps: 5282.46 qps: 63403.54 (r/w/o: 52839.95/0.00/10563.59) lat (ms,95%): 73.13 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 200 tps: 5418.92 qps: 65030.98 (r/w/o: 54193.15/0.00/10837.83) lat (ms,95%): 71.83 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 200 tps: 5527.65 qps: 66315.44 (r/w/o: 55258.81/0.00/11056.63) lat (ms,95%): 70.55 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 200 tps: 5608.05 qps: 67327.89 (r/w/o: 56111.46/0.00/11216.43) lat (ms,95%): 69.29 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 200 tps: 5792.58 qps: 69510.95 (r/w/o: 57926.13/0.00/11584.83) lat (ms,95%): 65.65 err/s: 0.00 reconn/s: 0.00
