Device             tps    kB_read/s    kB_wrtn/s    kB_read    kB_wrtn
vda             644.52     19902.71        13.59   50476069      34456
vda             644.03     19885.02        13.58   50490837      34476
vda             643.55     19867.57        13.57   50506349      34488
vda             643.09     19850.76        13.56   50523161      34516
vda             642.60     19833.37        13.55   50538593      34516
vda             642.11     19815.80        13.54   50553281      34532
vda             641.63     19798.30        13.53   50568225      34548
vda             641.15     19780.83        13.52   50582933      34564
vda             640.66     19763.54        13.50   50598229      34568
vda             640.18     19746.11        13.49   50612833      34584
vda             639.71     19729.13        13.48   50628701      34584
vda             639.23     19712.07        13.48   50644257      34620
vda             638.74     19694.41        13.46   50657949      34620
vda             638.25     19676.85        13.45   50672025      34640
vda             637.76     19659.70        13.44   50686825      34648
vda             637.29     19642.47        13.43   50701537      34664
vda             636.81     19625.40        13.41   50716545      34664
vda             636.34     19608.53        13.40   50731773      34680
vda             635.86     19591.26        13.39   50746069      34692
vda             635.40     19574.49        13.39   50761361      34716
vda             634.92     19557.33        13.37   50775717      34716
vda             634.43     19540.12        13.37   50789657      34744
vda             633.98     19523.62        13.35   50805537      34744
vda             633.50     19506.83        13.34   50820369      34764
vda             633.03     19490.15        13.33   50835573      34764
vda             632.54     19473.08        13.32   50849461      34780
vda             632.05     19455.84        13.31   50863017      34792
vda             631.58     19439.02        13.30   50877361      34820
vda             631.11     19422.49        13.29   50892561      34820
vda             630.65     19405.83        13.28   50907129      34836
vda             630.17     19388.98        13.28   50921289      34864
vda             629.70     19372.26        13.27   50935473      34880
vda             629.25     19356.55        13.25   50952429      34880
vda             628.79     19339.90        13.24   50966641      34896
vda             628.30     19322.95        13.23   50980129      34896
vda             627.84     19306.33        13.22   50994205      34916
vda             627.35     19289.51        13.20   51007833      34916
vda             626.88     19272.79        13.20   51021445      34932
vda             626.41     19256.56        13.18   51036441      34940
vda             625.95     19240.07        13.19   51050649      34992
