time               total        used        free      shared  buff/cache   available
2023-07-31 21:23:20  Mem:           125G         54G         26G        1.1M         44G         69G
2023-07-31 21:23:23  Mem:           125G         54G         26G        1.1M         44G         69G
2023-07-31 21:23:26  Mem:           125G         54G         26G        1.1M         44G         69G
2023-07-31 21:23:29  Mem:           125G         54G         26G        1.1M         44G         69G
2023-07-31 21:23:32  Mem:           125G         54G         25G        1.1M         44G         69G
2023-07-31 21:23:35  Mem:           125G         54G         25G        1.1M         44G         69G
2023-07-31 21:23:38  Mem:           125G         54G         25G        1.1M         44G         69G
2023-07-31 21:23:41  Mem:           125G         54G         25G        1.1M         44G         69G
2023-07-31 21:23:44  Mem:           125G         54G         25G        1.1M         44G         69G
2023-07-31 21:23:47  Mem:           125G         55G         25G        1.1M         44G         69G
2023-07-31 21:23:50  Mem:           125G         55G         25G        1.1M         44G         69G
2023-07-31 21:23:53  Mem:           125G         55G         25G        1.1M         44G         69G
2023-07-31 21:23:56  Mem:           125G         55G         25G        1.1M         44G         69G
2023-07-31 21:23:59  Mem:           125G         55G         25G        1.1M         44G         69G
2023-07-31 21:24:02  Mem:           125G         55G         25G        1.1M         44G         68G
2023-07-31 21:24:05  Mem:           125G         55G         25G        1.1M         44G         68G
2023-07-31 21:24:08  Mem:           125G         55G         25G        1.1M         44G         68G
2023-07-31 21:24:11  Mem:           125G         55G         25G        1.1M         44G         68G
2023-07-31 21:24:14  Mem:           125G         55G         25G        1.1M         44G         68G
2023-07-31 21:24:17  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:20  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:23  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:26  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:29  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:32  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:35  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:38  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:41  Mem:           125G         55G         24G        1.1M         44G         68G
2023-07-31 21:24:44  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:24:47  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:24:50  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:24:53  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:24:56  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:24:59  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:25:02  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:25:05  Mem:           125G         55G         24G        1.1M         45G         68G
2023-07-31 21:25:08  Mem:           125G         55G         23G        1.1M         45G         68G
2023-07-31 21:25:11  Mem:           125G         56G         23G        1.1M         45G         68G
2023-07-31 21:25:14  Mem:           125G         56G         23G        1.1M         45G         68G
2023-07-31 21:25:17  Mem:           125G         56G         23G        1.1M         45G         68G
2023-07-31 21:25:20  Mem:           125G         56G         23G        1.1M         45G         68G
2023-07-31 21:25:23  Mem:           125G         56G         23G        1.1M         45G         68G
2023-07-31 21:25:26  Mem:           125G         56G         23G        1.1M         45G         68G
2023-07-31 21:25:29  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:32  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:35  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:38  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:41  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:44  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:47  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:50  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:53  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:56  Mem:           125G         56G         23G        1.1M         45G         67G
2023-07-31 21:25:59  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:02  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:05  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:08  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:11  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:14  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:17  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:20  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:23  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:26  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:29  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:32  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:35  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:38  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:41  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:44  Mem:           125G         56G         22G        1.1M         45G         67G
2023-07-31 21:26:47  Mem:           125G         56G         22G        1.1M         46G         67G
2023-07-31 21:26:50  Mem:           125G         57G         22G        1.1M         46G         67G
2023-07-31 21:26:53  Mem:           125G         57G         22G        1.1M         46G         67G
2023-07-31 21:26:56  Mem:           125G         57G         22G        1.1M         46G         67G
2023-07-31 21:26:59  Mem:           125G         57G         21G        1.1M         46G         67G
2023-07-31 21:27:02  Mem:           125G         57G         21G        1.1M         46G         67G
2023-07-31 21:27:05  Mem:           125G         57G         21G        1.1M         46G         67G
2023-07-31 21:27:08  Mem:           125G         57G         21G        1.1M         46G         67G
2023-07-31 21:27:12  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:15  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:18  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:21  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:24  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:27  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:30  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:33  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:36  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:39  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:42  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:45  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:48  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:51  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:54  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:27:57  Mem:           125G         57G         21G        1.1M         46G         66G
2023-07-31 21:28:00  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:03  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:06  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:09  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:12  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:15  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:18  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:21  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:24  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:27  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:30  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:33  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:36  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:39  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:42  Mem:           125G         57G         20G        1.1M         46G         66G
2023-07-31 21:28:45  Mem:           125G         58G         20G        1.1M         46G         66G
2023-07-31 21:28:48  Mem:           125G         58G         20G        1.1M         46G         66G
2023-07-31 21:28:51  Mem:           125G         58G         20G        1.1M         46G         66G
2023-07-31 21:28:54  Mem:           125G         58G         20G        1.1M         46G         66G
2023-07-31 21:28:57  Mem:           125G         58G         20G        1.1M         46G         66G
2023-07-31 21:29:00  Mem:           125G         58G         20G        1.1M         46G         66G
2023-07-31 21:29:03  Mem:           125G         58G         20G        1.1M         46G         66G
2023-07-31 21:29:06  Mem:           125G         58G         19G        1.1M         46G         65G
2023-07-31 21:29:09  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:12  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:15  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:18  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:21  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:24  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:27  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:30  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:33  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:36  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:39  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:42  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:45  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:48  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:51  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:54  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:29:57  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:30:00  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:30:03  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:30:06  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:30:09  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:30:12  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:30:15  Mem:           125G         58G         19G        1.1M         47G         65G
2023-07-31 21:30:18  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:21  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:24  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:27  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:30  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:33  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:36  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:39  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:42  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:45  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:48  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:51  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:54  Mem:           125G         58G         18G        1.1M         47G         65G
2023-07-31 21:30:57  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:00  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:03  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:06  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:09  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:12  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:15  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:18  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:21  Mem:           125G         59G         18G        1.1M         47G         65G
2023-07-31 21:31:24  Mem:           125G         59G         18G        1.1M         47G         64G
2023-07-31 21:31:27  Mem:           125G         59G         18G        1.1M         47G         64G
2023-07-31 21:31:30  Mem:           125G         59G         18G        1.1M         47G         64G
2023-07-31 21:31:33  Mem:           125G         59G         18G        1.1M         47G         64G
2023-07-31 21:31:36  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:31:39  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:31:42  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:31:45  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:31:48  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:31:51  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:31:54  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:31:57  Mem:           125G         59G         17G        1.1M         47G         64G
2023-07-31 21:32:00  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:03  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:06  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:09  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:12  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:15  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:18  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:21  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:24  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:27  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:30  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:33  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:36  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:39  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:42  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:45  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:48  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:51  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:54  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:32:57  Mem:           125G         59G         17G        1.1M         48G         64G
2023-07-31 21:33:00  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:03  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:06  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:09  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:12  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:15  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:18  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:21  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:24  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:27  Mem:           125G         59G         16G        1.1M         48G         64G
2023-07-31 21:33:30  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:33  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:36  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:39  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:42  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:45  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:49  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:52  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:55  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:33:58  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:34:01  Mem:           125G         60G         16G        1.1M         48G         64G
2023-07-31 21:34:04  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:07  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:10  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:13  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:16  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:19  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:22  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:25  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:28  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:31  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:34  Mem:           125G         60G         16G        1.1M         48G         63G
2023-07-31 21:34:37  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:34:40  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:34:43  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:34:46  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:34:49  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:34:52  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:34:55  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:34:58  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:01  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:04  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:07  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:10  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:13  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:16  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:19  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:22  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:25  Mem:           125G         60G         15G        1.1M         48G         63G
2023-07-31 21:35:28  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:31  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:34  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:37  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:40  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:43  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:46  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:49  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:52  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:55  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:35:58  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:01  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:04  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:07  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:10  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:13  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:16  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:19  Mem:           125G         60G         15G        1.1M         49G         63G
2023-07-31 21:36:22  Mem:           125G         60G         14G        1.1M         49G         63G
2023-07-31 21:36:25  Mem:           125G         60G         14G        1.1M         49G         63G
2023-07-31 21:36:28  Mem:           125G         60G         14G        1.1M         49G         63G
2023-07-31 21:36:31  Mem:           125G         60G         14G        1.1M         49G         63G
2023-07-31 21:36:34  Mem:           125G         60G         14G        1.1M         49G         63G
2023-07-31 21:36:37  Mem:           125G         60G         14G        1.1M         49G         63G
2023-07-31 21:36:40  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:36:43  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:36:46  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:36:49  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:36:52  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:36:55  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:36:58  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:37:01  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:37:04  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:37:07  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:37:10  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:37:13  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:37:16  Mem:           125G         61G         14G        1.1M         49G         63G
2023-07-31 21:37:19  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:22  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:25  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:28  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:31  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:34  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:37  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:40  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:43  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:46  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:49  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:52  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:55  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:37:58  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:38:01  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:38:04  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:38:07  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:38:10  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:38:13  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:38:16  Mem:           125G         61G         14G        1.1M         49G         62G
2023-07-31 21:38:19  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:22  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:25  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:28  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:31  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:34  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:37  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:40  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:43  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:46  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:49  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:52  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:55  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:38:58  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:01  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:04  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:07  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:10  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:13  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:16  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:19  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:22  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:25  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:28  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:31  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:34  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:37  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:40  Mem:           125G         61G         13G        1.1M         49G         62G
2023-07-31 21:39:43  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:39:46  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:39:49  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:39:52  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:39:55  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:39:58  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:01  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:04  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:07  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:10  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:14  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:17  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:20  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:23  Mem:           125G         61G         13G        1.1M         50G         62G
2023-07-31 21:40:26  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:29  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:32  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:35  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:38  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:41  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:44  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:47  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:50  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:53  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:56  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:40:59  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:41:02  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:41:05  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:41:08  Mem:           125G         62G         12G        1.1M         50G         62G
2023-07-31 21:41:11  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:14  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:17  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:20  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:23  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:26  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:29  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:32  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:35  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:38  Mem:           125G         62G         12G        1.1M         50G         61G
2023-07-31 21:41:41  Mem:           125G         62G         12G        1.1M         50G         61G
