WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.11 (using system LuaJIT 2.1.0-beta3)

Running the test with following options:
Number of threads: 200
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 1801 seconds

Initializing worker threads...

Threads started!

[ 3s ] thds: 200 tps: 102.49 qps: 793.97 (r/w/o: 0.00/522.44/271.53) lat (ms,95%): 2880.27 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 200 tps: 57.35 qps: 350.46 (r/w/o: 0.00/235.75/114.71) lat (ms,95%): 4855.31 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 200 tps: 104.00 qps: 631.69 (r/w/o: 0.00/423.68/208.01) lat (ms,95%): 4203.93 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 200 tps: 64.99 qps: 379.26 (r/w/o: 0.00/249.28/129.97) lat (ms,95%): 4203.93 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 200 tps: 73.67 qps: 440.01 (r/w/o: 0.00/292.68/147.34) lat (ms,95%): 6247.39 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 200 tps: 65.67 qps: 400.05 (r/w/o: 0.00/268.70/131.35) lat (ms,95%): 5409.26 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 200 tps: 123.32 qps: 740.93 (r/w/o: 0.00/494.29/246.64) lat (ms,95%): 4943.53 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 200 tps: 75.99 qps: 453.63 (r/w/o: 0.00/301.64/151.99) lat (ms,95%): 4358.09 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 200 tps: 48.01 qps: 298.40 (r/w/o: 0.00/202.38/96.02) lat (ms,95%): 4855.31 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 200 tps: 80.99 qps: 479.28 (r/w/o: 0.00/317.30/161.98) lat (ms,95%): 5709.50 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 200 tps: 84.00 qps: 508.30 (r/w/o: 0.00/340.31/167.99) lat (ms,95%): 5124.81 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 200 tps: 90.67 qps: 543.03 (r/w/o: 0.00/361.69/181.34) lat (ms,95%): 4943.53 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 200 tps: 64.35 qps: 403.46 (r/w/o: 0.00/274.75/128.71) lat (ms,95%): 5507.54 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 200 tps: 100.98 qps: 584.91 (r/w/o: 0.00/382.94/201.97) lat (ms,95%): 5709.50 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 200 tps: 83.32 qps: 492.60 (r/w/o: 0.00/325.96/166.65) lat (ms,95%): 5124.81 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 200 tps: 71.66 qps: 446.63 (r/w/o: 0.00/303.31/143.32) lat (ms,95%): 4855.31 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 200 tps: 74.66 qps: 434.65 (r/w/o: 0.00/285.32/149.33) lat (ms,95%): 5312.73 err/s: 0.00 reconn/s: 0.00
[ 54s ] thds: 200 tps: 91.08 qps: 555.51 (r/w/o: 0.00/373.34/182.17) lat (ms,95%): 5507.54 err/s: 0.00 reconn/s: 0.00
[ 57s ] thds: 200 tps: 92.26 qps: 551.91 (r/w/o: 0.00/367.39/184.53) lat (ms,95%): 4280.32 err/s: 0.00 reconn/s: 0.00
[ 60s ] thds: 200 tps: 78.34 qps: 466.02 (r/w/o: 0.00/309.35/156.67) lat (ms,95%): 4768.67 err/s: 0.00 reconn/s: 0.00
[ 63s ] thds: 200 tps: 77.32 qps: 460.91 (r/w/o: 0.00/306.27/154.64) lat (ms,95%): 4943.53 err/s: 0.00 reconn/s: 0.00
[ 66s ] thds: 200 tps: 105.68 qps: 636.75 (r/w/o: 0.00/425.39/211.36) lat (ms,95%): 4943.53 err/s: 0.00 reconn/s: 0.00
[ 69s ] thds: 200 tps: 92.33 qps: 557.00 (r/w/o: 0.00/372.33/184.67) lat (ms,95%): 4943.53 err/s: 0.00 reconn/s: 0.00
[ 72s ] thds: 200 tps: 58.66 qps: 346.65 (r/w/o: 0.00/229.32/117.33) lat (ms,95%): 5312.73 err/s: 0.00 reconn/s: 0.00
[ 75s ] thds: 200 tps: 61.00 qps: 375.02 (r/w/o: 0.00/253.01/122.01) lat (ms,95%): 5607.61 err/s: 0.00 reconn/s: 0.00
[ 78s ] thds: 200 tps: 80.35 qps: 477.08 (r/w/o: 0.00/316.39/160.69) lat (ms,95%): 5607.61 err/s: 0.00 reconn/s: 0.00
