time               total        used        free      shared  buff/cache   available
2023-07-31 13:57:58  Mem:           125G         10G        111G        1.1M        2.4G        113G
2023-07-31 13:58:01  Mem:           125G         10G        111G        1.1M        2.4G        113G
2023-07-31 13:58:04  Mem:           125G         10G        111G        1.1M        2.4G        113G
2023-07-31 13:58:07  Mem:           125G         10G        111G        1.1M        2.4G        113G
2023-07-31 13:58:10  Mem:           125G         11G        111G        1.1M        2.5G        113G
2023-07-31 13:58:13  Mem:           125G         11G        111G        1.1M        2.5G        113G
2023-07-31 13:58:16  Mem:           125G         11G        111G        1.1M        2.5G        113G
2023-07-31 13:58:19  Mem:           125G         11G        111G        1.1M        2.5G        113G
2023-07-31 13:58:22  Mem:           125G         11G        111G        1.1M        2.6G        113G
2023-07-31 13:58:25  Mem:           125G         11G        111G        1.1M        2.6G        113G
2023-07-31 13:58:28  Mem:           125G         11G        111G        1.1M        2.6G        113G
2023-07-31 13:58:31  Mem:           125G         11G        111G        1.1M        2.6G        113G
2023-07-31 13:58:34  Mem:           125G         11G        111G        1.1M        2.6G        112G
2023-07-31 13:58:37  Mem:           125G         11G        111G        1.1M        2.7G        112G
2023-07-31 13:58:40  Mem:           125G         11G        111G        1.1M        2.7G        112G
2023-07-31 13:58:43  Mem:           125G         11G        111G        1.1M        2.7G        112G
2023-07-31 13:58:47  Mem:           125G         11G        111G        1.1M        2.7G        112G
2023-07-31 13:58:50  Mem:           125G         11G        111G        1.1M        2.8G        112G
2023-07-31 13:58:53  Mem:           125G         11G        110G        1.1M        2.8G        112G
2023-07-31 13:58:56  Mem:           125G         11G        110G        1.1M        2.8G        112G
2023-07-31 13:59:01  Mem:           125G         11G        110G        1.1M        2.8G        112G
2023-07-31 13:59:04  Mem:           125G         11G        110G        1.1M        2.9G        112G
2023-07-31 13:59:07  Mem:           125G         11G        110G        1.1M        2.9G        112G
2023-07-31 13:59:10  Mem:           125G         11G        110G        1.1M        2.9G        112G
2023-07-31 13:59:13  Mem:           125G         11G        110G        1.1M        2.9G        112G
2023-07-31 13:59:16  Mem:           125G         11G        110G        1.1M        2.9G        112G
2023-07-31 13:59:19  Mem:           125G         11G        110G        1.1M        3.0G        112G
2023-07-31 13:59:22  Mem:           125G         11G        110G        1.1M        3.0G        112G
2023-07-31 13:59:25  Mem:           125G         11G        110G        1.1M        3.0G        112G
2023-07-31 13:59:28  Mem:           125G         11G        110G        1.1M        3.0G        112G
2023-07-31 13:59:31  Mem:           125G         11G        110G        1.1M        3.1G        112G
2023-07-31 13:59:34  Mem:           125G         11G        110G        1.1M        3.1G        112G
2023-07-31 13:59:37  Mem:           125G         11G        110G        1.1M        3.1G        112G
2023-07-31 13:59:40  Mem:           125G         11G        110G        1.1M        3.1G        112G
2023-07-31 13:59:43  Mem:           125G         11G        110G        1.1M        3.2G        112G
2023-07-31 13:59:46  Mem:           125G         11G        110G        1.1M        3.2G        112G
2023-07-31 13:59:49  Mem:           125G         11G        110G        1.1M        3.2G        112G
2023-07-31 13:59:52  Mem:           125G         11G        110G        1.1M        3.2G        112G
2023-07-31 13:59:55  Mem:           125G         11G        110G        1.1M        3.2G        112G
2023-07-31 13:59:58  Mem:           125G         11G        110G        1.1M        3.3G        112G
2023-07-31 14:00:01  Mem:           125G         11G        109G        1.1M        3.3G        112G
2023-07-31 14:00:05  Mem:           125G         11G        109G        1.1M        3.3G        112G
2023-07-31 14:00:08  Mem:           125G         11G        109G        1.1M        3.3G        112G
2023-07-31 14:00:11  Mem:           125G         11G        109G        1.1M        3.3G        112G
2023-07-31 14:00:14  Mem:           125G         11G        109G        1.1M        3.4G        112G
2023-07-31 14:00:17  Mem:           125G         11G        109G        1.1M        3.4G        112G
2023-07-31 14:00:20  Mem:           125G         11G        109G        1.1M        3.4G        112G
2023-07-31 14:00:23  Mem:           125G         12G        109G        1.1M        3.4G        112G
2023-07-31 14:00:26  Mem:           125G         12G        109G        1.1M        3.5G        112G
2023-07-31 14:00:29  Mem:           125G         12G        109G        1.1M        3.5G        112G
2023-07-31 14:00:32  Mem:           125G         12G        109G        1.1M        3.5G        112G
2023-07-31 14:00:35  Mem:           125G         12G        109G        1.1M        3.5G        112G
2023-07-31 14:00:38  Mem:           125G         12G        109G        1.1M        3.6G        112G
2023-07-31 14:00:41  Mem:           125G         12G        109G        1.1M        3.6G        112G
2023-07-31 14:00:44  Mem:           125G         12G        109G        1.1M        3.6G        112G
2023-07-31 14:00:47  Mem:           125G         12G        109G        1.1M        3.6G        112G
2023-07-31 14:00:50  Mem:           125G         12G        109G        1.1M        3.6G        112G
2023-07-31 14:00:53  Mem:           125G         12G        109G        1.1M        3.7G        112G
2023-07-31 14:00:56  Mem:           125G         12G        109G        1.1M        3.7G        112G
2023-07-31 14:00:59  Mem:           125G         12G        109G        1.1M        3.7G        111G
2023-07-31 14:01:02  Mem:           125G         12G        109G        1.1M        3.7G        111G
2023-07-31 14:01:05  Mem:           125G         12G        109G        1.1M        3.8G        111G
2023-07-31 14:01:08  Mem:           125G         12G        109G        1.1M        3.8G        111G
2023-07-31 14:01:11  Mem:           125G         12G        109G        1.1M        3.8G        111G
2023-07-31 14:01:14  Mem:           125G         12G        108G        1.1M        3.8G        111G
2023-07-31 14:01:17  Mem:           125G         12G        108G        1.1M        3.8G        111G
2023-07-31 14:01:20  Mem:           125G         12G        108G        1.1M        3.9G        111G
2023-07-31 14:01:23  Mem:           125G         12G        108G        1.1M        3.9G        111G
2023-07-31 14:01:26  Mem:           125G         12G        108G        1.1M        3.9G        111G
2023-07-31 14:01:29  Mem:           125G         12G        108G        1.1M        3.9G        111G
2023-07-31 14:01:32  Mem:           125G         12G        108G        1.1M        4.0G        111G
2023-07-31 14:01:35  Mem:           125G         12G        108G        1.1M        4.0G        111G
2023-07-31 14:01:38  Mem:           125G         12G        108G        1.1M        4.0G        111G
2023-07-31 14:01:41  Mem:           125G         12G        108G        1.1M        4.0G        111G
2023-07-31 14:01:44  Mem:           125G         12G        108G        1.1M        4.0G        111G
2023-07-31 14:01:47  Mem:           125G         12G        108G        1.1M        4.1G        111G
2023-07-31 14:01:50  Mem:           125G         12G        108G        1.1M        4.1G        111G
2023-07-31 14:01:53  Mem:           125G         12G        108G        1.1M        4.1G        111G
2023-07-31 14:01:56  Mem:           125G         12G        108G        1.1M        4.1G        111G
2023-07-31 14:01:59  Mem:           125G         12G        108G        1.1M        4.2G        111G
2023-07-31 14:02:02  Mem:           125G         12G        108G        1.1M        4.2G        111G
2023-07-31 14:02:05  Mem:           125G         12G        108G        1.1M        4.2G        111G
2023-07-31 14:02:08  Mem:           125G         12G        108G        1.1M        4.2G        111G
2023-07-31 14:02:11  Mem:           125G         12G        108G        1.1M        4.2G        111G
2023-07-31 14:02:14  Mem:           125G         12G        108G        1.1M        4.3G        111G
2023-07-31 14:02:17  Mem:           125G         12G        108G        1.1M        4.3G        111G
2023-07-31 14:02:20  Mem:           125G         12G        108G        1.1M        4.3G        111G
2023-07-31 14:02:23  Mem:           125G         12G        108G        1.1M        4.3G        111G
2023-07-31 14:02:26  Mem:           125G         12G        107G        1.1M        4.4G        111G
2023-07-31 14:02:29  Mem:           125G         12G        107G        1.1M        4.4G        111G
2023-07-31 14:02:32  Mem:           125G         12G        107G        1.1M        4.4G        111G
2023-07-31 14:02:35  Mem:           125G         12G        107G        1.1M        4.4G        111G
2023-07-31 14:02:38  Mem:           125G         12G        107G        1.1M        4.4G        111G
2023-07-31 14:02:41  Mem:           125G         12G        107G        1.1M        4.5G        111G
2023-07-31 14:02:44  Mem:           125G         12G        107G        1.1M        4.5G        111G
2023-07-31 14:02:47  Mem:           125G         12G        107G        1.1M        4.5G        111G
2023-07-31 14:02:50  Mem:           125G         12G        107G        1.1M        4.5G        111G
2023-07-31 14:02:53  Mem:           125G         12G        107G        1.1M        4.6G        111G
2023-07-31 14:02:56  Mem:           125G         12G        107G        1.1M        4.6G        111G
2023-07-31 14:02:59  Mem:           125G         13G        107G        1.1M        4.6G        111G
2023-07-31 14:03:02  Mem:           125G         13G        107G        1.1M        4.6G        111G
2023-07-31 14:03:05  Mem:           125G         13G        107G        1.1M        4.7G        111G
2023-07-31 14:03:08  Mem:           125G         13G        107G        1.1M        4.7G        111G
2023-07-31 14:03:11  Mem:           125G         13G        107G        1.1M        4.7G        111G
2023-07-31 14:03:14  Mem:           125G         13G        107G        1.1M        4.7G        111G
2023-07-31 14:03:17  Mem:           125G         13G        107G        1.1M        4.8G        111G
2023-07-31 14:03:20  Mem:           125G         13G        107G        1.1M        4.8G        111G
2023-07-31 14:03:23  Mem:           125G         13G        107G        1.1M        4.8G        111G
2023-07-31 14:03:26  Mem:           125G         13G        107G        1.1M        4.8G        111G
2023-07-31 14:03:29  Mem:           125G         13G        107G        1.1M        4.8G        111G
2023-07-31 14:03:32  Mem:           125G         13G        107G        1.1M        4.9G        110G
2023-07-31 14:03:35  Mem:           125G         13G        107G        1.1M        4.9G        110G
2023-07-31 14:03:38  Mem:           125G         13G        106G        1.1M        4.9G        110G
2023-07-31 14:03:41  Mem:           125G         13G        106G        1.1M        4.9G        110G
2023-07-31 14:03:44  Mem:           125G         13G        106G        1.1M        5.0G        110G
2023-07-31 14:03:48  Mem:           125G         13G        106G        1.1M        5.0G        110G
2023-07-31 14:03:51  Mem:           125G         13G        106G        1.1M        5.0G        110G
2023-07-31 14:03:54  Mem:           125G         13G        106G        1.1M        5.0G        110G
2023-07-31 14:03:57  Mem:           125G         13G        106G        1.1M        5.1G        110G
2023-07-31 14:04:00  Mem:           125G         13G        106G        1.1M        5.1G        110G
2023-07-31 14:04:03  Mem:           125G         13G        106G        1.1M        5.1G        110G
2023-07-31 14:04:06  Mem:           125G         13G        106G        1.1M        5.1G        110G
2023-07-31 14:04:09  Mem:           125G         13G        106G        1.1M        5.2G        110G
2023-07-31 14:04:12  Mem:           125G         13G        106G        1.1M        5.2G        110G
2023-07-31 14:04:15  Mem:           125G         13G        106G        1.1M        5.2G        110G
2023-07-31 14:04:18  Mem:           125G         13G        106G        1.1M        5.2G        110G
2023-07-31 14:04:21  Mem:           125G         13G        106G        1.1M        5.3G        110G
2023-07-31 14:04:24  Mem:           125G         13G        106G        1.1M        5.3G        110G
2023-07-31 14:04:27  Mem:           125G         13G        106G        1.1M        5.3G        110G
2023-07-31 14:04:30  Mem:           125G         13G        106G        1.1M        5.3G        110G
2023-07-31 14:04:33  Mem:           125G         13G        106G        1.1M        5.3G        110G
2023-07-31 14:04:36  Mem:           125G         13G        106G        1.1M        5.4G        110G
2023-07-31 14:04:39  Mem:           125G         13G        106G        1.1M        5.4G        110G
2023-07-31 14:04:42  Mem:           125G         13G        106G        1.1M        5.4G        110G
2023-07-31 14:04:45  Mem:           125G         13G        106G        1.1M        5.4G        110G
2023-07-31 14:04:48  Mem:           125G         13G        105G        1.1M        5.5G        110G
2023-07-31 14:04:51  Mem:           125G         13G        105G        1.1M        5.5G        110G
2023-07-31 14:04:54  Mem:           125G         13G        105G        1.1M        5.5G        110G
2023-07-31 14:04:57  Mem:           125G         13G        105G        1.1M        5.5G        110G
2023-07-31 14:05:00  Mem:           125G         13G        105G        1.1M        5.6G        110G
2023-07-31 14:05:03  Mem:           125G         13G        105G        1.1M        5.6G        110G
2023-07-31 14:05:06  Mem:           125G         13G        105G        1.1M        5.6G        110G
2023-07-31 14:05:09  Mem:           125G         13G        105G        1.1M        5.6G        110G
2023-07-31 14:05:12  Mem:           125G         13G        105G        1.1M        5.7G        110G
2023-07-31 14:05:15  Mem:           125G         13G        105G        1.1M        5.7G        110G
2023-07-31 14:05:18  Mem:           125G         13G        105G        1.1M        5.7G        110G
2023-07-31 14:05:21  Mem:           125G         13G        105G        1.1M        5.7G        110G
2023-07-31 14:05:24  Mem:           125G         13G        105G        1.1M        5.8G        110G
2023-07-31 14:05:27  Mem:           125G         13G        105G        1.1M        5.8G        110G
2023-07-31 14:05:30  Mem:           125G         13G        105G        1.1M        5.8G        110G
2023-07-31 14:05:33  Mem:           125G         14G        105G        1.1M        5.8G        110G
2023-07-31 14:05:36  Mem:           125G         14G        105G        1.1M        5.8G        110G
2023-07-31 14:05:39  Mem:           125G         14G        105G        1.1M        5.9G        110G
2023-07-31 14:05:42  Mem:           125G         14G        105G        1.1M        5.9G        110G
2023-07-31 14:05:45  Mem:           125G         14G        105G        1.1M        5.9G        110G
2023-07-31 14:05:48  Mem:           125G         14G        105G        1.1M        5.9G        110G
2023-07-31 14:05:51  Mem:           125G         14G        105G        1.1M        6.0G        110G
2023-07-31 14:05:54  Mem:           125G         14G        105G        1.1M        6.0G        110G
2023-07-31 14:05:57  Mem:           125G         14G        104G        1.1M        6.0G        110G
2023-07-31 14:06:00  Mem:           125G         14G        104G        1.1M        6.0G        110G
2023-07-31 14:06:03  Mem:           125G         14G        104G        1.1M        6.1G        110G
2023-07-31 14:06:06  Mem:           125G         14G        104G        1.1M        6.1G        109G
2023-07-31 14:06:09  Mem:           125G         14G        104G        1.1M        6.1G        109G
2023-07-31 14:06:12  Mem:           125G         14G        104G        1.1M        6.1G        109G
2023-07-31 14:06:15  Mem:           125G         14G        104G        1.1M        6.2G        109G
2023-07-31 14:06:18  Mem:           125G         14G        104G        1.1M        6.2G        109G
2023-07-31 14:06:21  Mem:           125G         14G        104G        1.1M        6.2G        109G
2023-07-31 14:06:24  Mem:           125G         14G        104G        1.1M        6.2G        109G
2023-07-31 14:06:27  Mem:           125G         14G        104G        1.1M        6.3G        109G
2023-07-31 14:06:30  Mem:           125G         14G        104G        1.1M        6.3G        109G
2023-07-31 14:06:33  Mem:           125G         14G        104G        1.1M        6.3G        109G
2023-07-31 14:06:36  Mem:           125G         14G        104G        1.1M        6.3G        109G
2023-07-31 14:06:39  Mem:           125G         14G        104G        1.1M        6.4G        109G
2023-07-31 14:06:42  Mem:           125G         14G        104G        1.1M        6.4G        109G
2023-07-31 14:06:45  Mem:           125G         14G        104G        1.1M        6.4G        109G
2023-07-31 14:06:48  Mem:           125G         14G        104G        1.1M        6.4G        109G
2023-07-31 14:06:51  Mem:           125G         14G        104G        1.1M        6.4G        109G
2023-07-31 14:06:54  Mem:           125G         14G        104G        1.1M        6.5G        109G
2023-07-31 14:06:57  Mem:           125G         14G        104G        1.1M        6.5G        109G
2023-07-31 14:07:00  Mem:           125G         14G        104G        1.1M        6.5G        109G
2023-07-31 14:07:03  Mem:           125G         14G        103G        1.1M        6.5G        109G
2023-07-31 14:07:06  Mem:           125G         14G        103G        1.1M        6.6G        109G
2023-07-31 14:07:09  Mem:           125G         14G        103G        1.1M        6.6G        109G
2023-07-31 14:07:12  Mem:           125G         14G        103G        1.1M        6.6G        109G
2023-07-31 14:07:15  Mem:           125G         14G        103G        1.1M        6.6G        109G
2023-07-31 14:07:18  Mem:           125G         14G        103G        1.1M        6.7G        109G
2023-07-31 14:07:21  Mem:           125G         14G        103G        1.1M        6.7G        109G
2023-07-31 14:07:24  Mem:           125G         14G        103G        1.1M        6.7G        109G
2023-07-31 14:07:27  Mem:           125G         14G        103G        1.1M        6.7G        109G
2023-07-31 14:07:30  Mem:           125G         14G        103G        1.1M        6.8G        109G
2023-07-31 14:07:33  Mem:           125G         14G        103G        1.1M        6.8G        109G
2023-07-31 14:07:36  Mem:           125G         14G        103G        1.1M        6.8G        109G
2023-07-31 14:07:39  Mem:           125G         14G        103G        1.1M        6.8G        109G
2023-07-31 14:07:42  Mem:           125G         14G        103G        1.1M        6.9G        109G
2023-07-31 14:07:45  Mem:           125G         14G        103G        1.1M        6.9G        109G
2023-07-31 14:07:48  Mem:           125G         14G        103G        1.1M        6.9G        109G
2023-07-31 14:07:51  Mem:           125G         14G        103G        1.1M        6.9G        109G
2023-07-31 14:07:54  Mem:           125G         14G        103G        1.1M        7.0G        109G
2023-07-31 14:07:57  Mem:           125G         14G        103G        1.1M        7.0G        109G
2023-07-31 14:08:00  Mem:           125G         14G        103G        1.1M        7.0G        109G
2023-07-31 14:08:03  Mem:           125G         14G        103G        1.1M        7.0G        109G
2023-07-31 14:08:06  Mem:           125G         15G        103G        1.1M        7.1G        109G
2023-07-31 14:08:09  Mem:           125G         15G        103G        1.1M        7.1G        109G
2023-07-31 14:08:13  Mem:           125G         15G        102G        1.1M        7.1G        109G
2023-07-31 14:08:16  Mem:           125G         15G        102G        1.1M        7.1G        109G
2023-07-31 14:08:19  Mem:           125G         15G        102G        1.1M        7.2G        109G
2023-07-31 14:08:22  Mem:           125G         15G        102G        1.1M        7.2G        109G
2023-07-31 14:08:25  Mem:           125G         15G        102G        1.1M        7.2G        109G
2023-07-31 14:08:28  Mem:           125G         15G        102G        1.1M        7.2G        109G
2023-07-31 14:08:31  Mem:           125G         15G        102G        1.1M        7.3G        109G
2023-07-31 14:08:34  Mem:           125G         15G        102G        1.1M        7.3G        109G
2023-07-31 14:08:37  Mem:           125G         15G        102G        1.1M        7.3G        109G
2023-07-31 14:08:40  Mem:           125G         15G        102G        1.1M        7.3G        108G
2023-07-31 14:08:43  Mem:           125G         15G        102G        1.1M        7.4G        108G
2023-07-31 14:08:46  Mem:           125G         15G        102G        1.1M        7.4G        108G
2023-07-31 14:08:49  Mem:           125G         15G        102G        1.1M        7.4G        108G
2023-07-31 14:08:52  Mem:           125G         15G        102G        1.1M        7.4G        108G
2023-07-31 14:08:55  Mem:           125G         15G        102G        1.1M        7.5G        108G
2023-07-31 14:08:58  Mem:           125G         15G        102G        1.1M        7.5G        108G
2023-07-31 14:09:01  Mem:           125G         15G        102G        1.1M        7.5G        108G
2023-07-31 14:09:04  Mem:           125G         15G        102G        1.1M        7.5G        108G
2023-07-31 14:09:07  Mem:           125G         15G        102G        1.1M        7.6G        108G
2023-07-31 14:09:10  Mem:           125G         15G        102G        1.1M        7.6G        108G
2023-07-31 14:09:13  Mem:           125G         15G        102G        1.1M        7.6G        108G
2023-07-31 14:09:16  Mem:           125G         15G        102G        1.1M        7.6G        108G
2023-07-31 14:09:19  Mem:           125G         15G        101G        1.1M        7.7G        108G
2023-07-31 14:09:22  Mem:           125G         15G        101G        1.1M        7.7G        108G
2023-07-31 14:09:25  Mem:           125G         15G        101G        1.1M        7.7G        108G
2023-07-31 14:09:28  Mem:           125G         15G        101G        1.1M        7.7G        108G
2023-07-31 14:09:31  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-07-31 14:09:34  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-07-31 14:09:37  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-07-31 14:09:40  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-07-31 14:09:43  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-07-31 14:09:46  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-07-31 14:09:49  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-07-31 14:09:52  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-07-31 14:09:55  Mem:           125G         15G        101G        1.1M        8.0G        108G
2023-07-31 14:09:58  Mem:           125G         15G        101G        1.1M        8.0G        108G
2023-07-31 14:10:01  Mem:           125G         15G        101G        1.1M        8.0G        108G
2023-07-31 14:10:04  Mem:           125G         15G        101G        1.1M        8.0G        108G
2023-07-31 14:10:07  Mem:           125G         15G        101G        1.1M        8.1G        108G
2023-07-31 14:10:10  Mem:           125G         15G        101G        1.1M        8.1G        108G
2023-07-31 14:10:13  Mem:           125G         15G        101G        1.1M        8.1G        108G
2023-07-31 14:10:16  Mem:           125G         15G        101G        1.1M        8.1G        108G
2023-07-31 14:10:19  Mem:           125G         15G        101G        1.1M        8.2G        108G
2023-07-31 14:10:22  Mem:           125G         15G        101G        1.1M        8.2G        108G
2023-07-31 14:10:25  Mem:           125G         15G        101G        1.1M        8.2G        108G
2023-07-31 14:10:28  Mem:           125G         15G        100G        1.1M        8.2G        108G
2023-07-31 14:10:31  Mem:           125G         15G        100G        1.1M        8.3G        108G
2023-07-31 14:10:34  Mem:           125G         15G        100G        1.1M        8.3G        108G
2023-07-31 14:10:37  Mem:           125G         16G        100G        1.1M        8.3G        108G
2023-07-31 14:10:40  Mem:           125G         16G        100G        1.1M        8.3G        108G
2023-07-31 14:10:43  Mem:           125G         16G        100G        1.1M        8.4G        108G
2023-07-31 14:10:46  Mem:           125G         16G        100G        1.1M        8.4G        108G
2023-07-31 14:10:49  Mem:           125G         16G        100G        1.1M        8.4G        108G
2023-07-31 14:10:52  Mem:           125G         16G        100G        1.1M        8.4G        108G
2023-07-31 14:10:55  Mem:           125G         16G        100G        1.1M        8.5G        108G
2023-07-31 14:10:58  Mem:           125G         16G        100G        1.1M        8.5G        108G
2023-07-31 14:11:01  Mem:           125G         16G        100G        1.1M        8.5G        108G
2023-07-31 14:11:04  Mem:           125G         16G        100G        1.1M        8.5G        108G
2023-07-31 14:11:07  Mem:           125G         16G        100G        1.1M        8.6G        108G
2023-07-31 14:11:10  Mem:           125G         16G        100G        1.1M        8.6G        107G
2023-07-31 14:11:13  Mem:           125G         16G        100G        1.1M        8.6G        107G
2023-07-31 14:11:16  Mem:           125G         16G        100G        1.1M        8.6G        107G
2023-07-31 14:11:19  Mem:           125G         16G        100G        1.1M        8.7G        107G
2023-07-31 14:11:22  Mem:           125G         16G        100G        1.1M        8.7G        107G
2023-07-31 14:11:25  Mem:           125G         16G        100G        1.1M        8.7G        107G
2023-07-31 14:11:28  Mem:           125G         16G        100G        1.1M        8.7G        107G
2023-07-31 14:11:31  Mem:           125G         16G        100G        1.1M        8.8G        107G
2023-07-31 14:11:34  Mem:           125G         16G         99G        1.1M        8.8G        107G
2023-07-31 14:11:37  Mem:           125G         16G         99G        1.1M        8.8G        107G
2023-07-31 14:11:40  Mem:           125G         16G         99G        1.1M        8.8G        107G
2023-07-31 14:11:43  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-07-31 14:11:46  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-07-31 14:11:49  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-07-31 14:11:52  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-07-31 14:11:55  Mem:           125G         16G         99G        1.1M        9.0G        107G
2023-07-31 14:11:58  Mem:           125G         16G         99G        1.1M        9.0G        107G
2023-07-31 14:12:01  Mem:           125G         16G         99G        1.1M        9.0G        107G
2023-07-31 14:12:04  Mem:           125G         16G         99G        1.1M        9.0G        107G
2023-07-31 14:12:07  Mem:           125G         16G         99G        1.1M        9.1G        107G
2023-07-31 14:12:10  Mem:           125G         16G         99G        1.1M        9.1G        107G
2023-07-31 14:12:13  Mem:           125G         16G         99G        1.1M        9.1G        107G
2023-07-31 14:12:16  Mem:           125G         16G         99G        1.1M        9.1G        107G
2023-07-31 14:12:19  Mem:           125G         16G         99G        1.1M        9.2G        107G
2023-07-31 14:12:22  Mem:           125G         16G         99G        1.1M        9.2G        107G
2023-07-31 14:12:25  Mem:           125G         16G         99G        1.1M        9.2G        107G
2023-07-31 14:12:28  Mem:           125G         16G         99G        1.1M        9.3G        107G
2023-07-31 14:12:31  Mem:           125G         16G         99G        1.1M        9.3G        107G
2023-07-31 14:12:34  Mem:           125G         16G         99G        1.1M        9.3G        107G
2023-07-31 14:12:37  Mem:           125G         16G         99G        1.1M        9.3G        107G
2023-07-31 14:12:40  Mem:           125G         16G         98G        1.1M        9.4G        107G
2023-07-31 14:12:43  Mem:           125G         16G         98G        1.1M        9.4G        107G
2023-07-31 14:12:46  Mem:           125G         16G         98G        1.1M        9.4G        107G
2023-07-31 14:12:49  Mem:           125G         16G         98G        1.1M        9.4G        107G
2023-07-31 14:12:52  Mem:           125G         16G         98G        1.1M        9.5G        107G
2023-07-31 14:12:55  Mem:           125G         16G         98G        1.1M        9.5G        107G
2023-07-31 14:12:58  Mem:           125G         16G         98G        1.1M        9.5G        107G
2023-07-31 14:13:01  Mem:           125G         16G         98G        1.1M        9.5G        107G
2023-07-31 14:13:04  Mem:           125G         16G         98G        1.1M        9.6G        107G
2023-07-31 14:13:08  Mem:           125G         16G         98G        1.1M        9.6G        107G
2023-07-31 14:13:11  Mem:           125G         17G         98G        1.1M        9.6G        107G
2023-07-31 14:13:14  Mem:           125G         17G         98G        1.1M        9.6G        107G
2023-07-31 14:13:17  Mem:           125G         17G         98G        1.1M        9.7G        107G
