Device             tps    kB_read/s    kB_wrtn/s    kB_read    kB_wrtn
vda              21.93       164.61      2239.14     194553    2646420
vda              22.03       164.19      2249.30     194553    2665200
vda              22.13       163.78      2267.59     194553    2693696
vda              22.23       163.37      2287.53     194553    2724244
vda              22.33       162.95      2315.66     194553    2764716
vda              22.46       162.55      2363.70     194557    2829184
vda              22.50       162.14      2388.94     194557    2866584
vda              22.60       161.73      2404.47     194557    2892436
vda              22.70       161.33      2414.76     194557    2912084
vda              22.79       160.93      2425.90     194557    2932816
vda              22.91       160.53      2432.48     194557    2948096
vda              23.00       160.13      2444.20     194557    2969632
vda              23.08       159.74      2474.68     194557    3014116
vda              23.18       159.34      2482.76     194557    3031420
vda              23.27       158.95      2496.82     194557    3056112
vda              23.34       158.56      2517.50     194557    3088992
vda              23.42       158.18      2542.38     194557    3127148
vda              23.45       157.79      2551.13     194557    3145588
vda              23.54       157.41      2570.67     194557    3177420
vda              23.63       157.02      2589.05     194557    3207908
vda              23.73       156.64      2596.89     194557    3225436
vda              23.81       156.26      2604.54     194557    3242788
vda              23.90       155.89      2613.46     194557    3261732
vda              24.01       155.51      2629.41     194557    3289548
vda              24.07       155.14      2654.79     194557    3329296
vda              24.17       154.77      2702.41     194561    3397124
vda              24.27       154.40      2715.81     194561    3422132
vda              24.36       154.04      2738.79     194561    3459336
vda              24.44       153.67      2749.65     194561    3481304
vda              24.48       153.31      2749.46     194561    3489336
vda              24.56       152.95      2763.60     194561    3515576
vda              24.65       152.58      2770.86     194561    3533152
vda              24.75       152.22      2795.43     194561    3572896
vda              24.85       151.87      2814.84     194561    3606180
vda              24.94       151.51      2842.58     194561    3650236
vda              25.03       151.16      2861.11     194561    3682648
vda              25.10       150.81      2878.03     194561    3713092
vda              25.19       150.45      2891.74     194561    3739476
vda              25.27       150.10      2897.61     194561    3755796
vda              25.36       149.76      2919.10     194561    3792404
vda              25.41       149.41      2920.70     194561    3803276
vda              25.49       149.07      2945.13     194561    3843956
vda              25.58       148.72      2975.09     194561    3892012
vda              25.67       148.38      2983.29     194561    3911716
vda              25.74       148.04      2991.99     194561    3932104
vda              25.82       147.71      3001.91     194561    3954172
vda              25.92       147.37      3050.58     194565    4027464
vda              25.98       147.04      3061.16     194565    4050644
vda              26.06       146.70      3071.04     194565    4072968
vda              26.14       146.37      3079.47     194565    4093412
vda              26.20       146.04      3085.37     194565    4110512
vda              26.26       145.71      3107.47     194565    4149312
vda              26.33       145.38      3116.41     194565    4170628
vda              26.41       145.06      3136.67     194565    4207184
vda              26.50       144.73      3167.86     194565    4258552
vda              26.58       144.41      3184.61     194565    4290620
vda              26.66       144.09      3196.72     194565    4316564
vda              26.73       143.77      3206.85     194565    4339888
vda              26.80       143.45      3221.15     194565    4368940
vda              26.88       143.13      3230.22     194565    4390972
vda              26.95       142.82      3240.60     194565    4414832
vda              27.02       142.50      3246.26     194565    4432280
vda              27.09       142.19      3252.10     194565    4450048
vda              27.15       141.88      3269.90     194569    4484240
vda              27.24       141.57      3302.53     194569    4538896
vda              27.33       141.26      3310.51     194569    4559836
vda              27.40       140.95      3319.74     194569    4582532
vda              27.46       140.65      3327.35     194569    4603016
vda              27.53       140.34      3333.68     194569    4621808
vda              27.61       140.04      3352.62     194569    4658164
vda              27.67       139.74      3385.14     194569    4713504
vda              27.74       139.43      3393.22     194569    4734964
vda              27.83       139.13      3418.63     194569    4780708
vda              27.90       138.84      3443.09     194569    4825244
vda              27.94       138.54      3443.42     194569    4836076
vda              28.00       138.24      3457.62     194569    4866432
vda              28.07       137.95      3463.53     194569    4885164
vda              28.14       137.65      3465.81     194569    4898812
vda              28.20       137.36      3499.66     194569    4957156
vda              28.27       137.07      3506.12     194569    4976864
vda              28.32       136.78      3508.18     194569    4990352
vda              28.40       136.49      3527.90     194573    5029028
vda              28.46       136.21      3538.18     194573    5054328
vda              28.52       135.92      3557.58     194573    5092740
vda              28.59       135.64      3565.26     194573    5114440
vda              28.65       135.35      3577.49     194573    5142744
vda              28.70       135.07      3585.31     194573    5164780
vda              28.76       134.79      3590.33     194573    5182824
vda              28.83       134.51      3599.31     194573    5206624
vda              28.90       134.23      3618.38     194573    5245064
vda              28.96       133.95      3625.30     194573    5266008
vda              29.02       133.67      3639.31     194573    5297308
vda              29.08       133.40      3655.89     194573    5332448
vda              29.14       133.12      3662.79     194573    5353492
vda              29.22       132.85      3665.80     194573    5368936
vda              29.27       132.58      3675.59     194573    5394336
vda              29.34       132.31      3692.98     194573    5430976
vda              29.39       132.04      3708.60     194573    5465104
vda              29.45       131.77      3720.75     194573    5494176
vda              29.51       131.50      3731.55     194573    5521344
vda              29.56       131.23      3737.25     194573    5541032
vda              29.63       130.97      3746.19     194573    5565528
vda              29.69       130.70      3760.23     194573    5597708
vda              29.77       130.44      3762.15     194573    5611880
vda              29.83       130.18      3768.29     194573    5632392
vda              29.89       129.92      3772.67     194573    5650252
vda              29.94       129.66      3793.96     194577    5693560
vda              30.01       129.40      3814.15     194577    5735304
vda              30.07       129.14      3822.70     194577    5759656
vda              30.11       128.88      3843.07     194577    5801928
vda              30.18       128.63      3856.50     194577    5833808
vda              30.23       128.37      3883.46     194577    5886240
vda              30.28       128.12      3892.40     194577    5911504
vda              30.34       127.87      3896.93     194577    5930108
vda              30.40       127.61      3902.99     194577    5951076
vda              30.48       127.36      3907.68     194577    5969996
vda              30.54       127.11      3940.94     194577    6032632
vda              30.61       126.86      3955.51     194577    6066836
vda              30.66       126.62      3978.95     194585    6114764
vda              30.72       126.37      3995.72     194585    6152568
vda              30.76       126.12      4002.70     194585    6175372
vda              30.81       125.88      4005.39     194585    6191536
vda              30.86       125.64      4014.13     194585    6217120
vda              30.91       125.39      4023.29     194585    6243428
vda              30.96       125.15      4037.91     194585    6278256
vda              31.03       124.91      4055.10     194585    6317160
vda              31.07       124.67      4062.74     194585    6341280
vda              31.12       124.43      4067.47     194585    6360908
vda              31.17       124.19      4074.45     194585    6384088
vda              31.22       123.95      4082.05     194585    6408292
vda              31.26       123.71      4092.76     194585    6437384
vda              31.32       123.48      4113.40     194585    6482224
vda              31.37       123.24      4114.86     194585    6496904
vda              31.43       123.01      4119.84     194585    6517168
vda              31.48       122.77      4126.34     194585    6539872
vda              31.57       122.54      4133.05     194585    6562904
vda              31.62       122.31      4150.96     194585    6603848
vda              31.68       122.08      4167.64     194589    6642928
vda              31.74       121.85      4178.95     194589    6673536
vda              31.80       121.62      4186.56     194589    6698248
vda              31.86       121.39      4193.48     194589    6721944
vda              31.92       121.17      4193.40     194589    6734440
vda              31.97       120.94      4202.02     194589    6760928
vda              32.02       120.72      4226.45     194589    6812916
vda              32.06       120.49      4226.36     194589    6825480
vda              32.08       120.27      4229.11     194589    6842660
vda              32.15       120.04      4250.32     194589    6889772
vda              32.20       119.82      4272.52     194589    6938580
vda              32.26       119.60      4281.00     194589    6965232
vda              32.31       119.38      4285.01     194589    6984612
vda              32.35       119.16      4285.63     194589    6998520
vda              32.42       118.94      4304.83     194589    7042836
vda              32.46       118.72      4309.40     194589    7063236
vda              32.50       118.50      4313.89     194589    7083580
vda              32.55       118.29      4323.96     194589    7113128
vda              32.60       118.07      4330.66     194589    7137180
vda              32.65       117.86      4351.37     194593    7184380
vda              32.66       117.65      4355.77     194593    7204748
vda              32.71       117.43      4357.55     194593    7220804
vda              32.76       117.22      4362.30     194593    7241808
vda              32.81       117.01      4367.53     194593    7263592
vda              32.86       116.80      4377.78     194593    7293812
vda              32.92       116.59      4381.87     194593    7313828
vda              32.96       116.38      4386.87     194593    7335324
vda              33.01       116.17      4386.42     194593    7347784
vda              33.06       115.96      4400.80     194593    7385108
vda              33.13       115.75      4407.30     194593    7409288
vda              33.17       115.54      4420.21     194593    7444260
vda              33.22       115.34      4433.46     194593    7479908
vda              33.28       115.13      4441.58     194593    7506940
vda              33.29       114.93      4441.23     194593    7519716
vda              33.34       114.73      4447.07     194593    7542980
vda              33.38       114.52      4462.62     194593    7582788
vda              33.43       114.32      4469.45     194593    7607800
vda              33.48       114.12      4474.89     194593    7630540
vda              33.54       113.92      4479.98     194593    7652704
vda              33.59       113.72      4481.64     194593    7669020
vda              33.64       113.52      4496.83     194593    7708508
vda              33.69       113.32      4499.43     194593    7726508
vda              33.73       113.12      4503.79     194593    7747552
vda              33.78       112.93      4524.37     194597    7796532
vda              33.83       112.73      4524.52     194597    7810408
vda              33.84       112.53      4524.22     194597    7823512
vda              33.88       112.34      4550.43     194597    7882528
vda              33.93       112.14      4556.90     194597    7907400
vda              33.97       111.95      4562.17     194597    7930280
vda              34.03       111.76      4570.23     194597    7958052
vda              34.08       111.56      4570.98     194597    7973112
vda              34.13       111.37      4589.54     194597    8019252
vda              34.17       111.18      4600.00     194597    8051388
vda              34.22       110.99      4617.08     194597    8095172
vda              34.27       110.80      4624.79     194597    8122616
vda              34.32       110.61      4627.22     194597    8140760
vda              34.36       110.42      4634.35     194597    8167260
vda              34.42       110.23      4639.80     194597    8190832
vda              34.44       110.05      4641.92     194597    8208496
vda              34.47       109.86      4654.71     194597    8245128
vda              34.52       109.67      4662.90     194597    8273660
vda              34.58       109.49      4668.81     194597    8298204
vda              34.62       109.30      4680.58     194597    8333212
vda              34.66       109.12      4695.40     194597    8373720
vda              34.69       108.93      4697.47     194597    8391568
vda              34.75       108.75      4702.19     194597    8414100
vda              34.79       108.57      4709.05     194601    8440540
vda              34.83       108.39      4719.93     194601    8474256
vda              34.87       108.21      4729.78     194601    8506136
vda              34.90       108.03      4742.40     194601    8543108
vda              34.97       107.85      4742.41     194601    8557396
vda              35.00       107.67      4746.64     194601    8579316
vda              35.04       107.49      4767.43     194601    8631240
vda              35.08       107.31      4773.82     194601    8657176
vda              35.13       107.13      4776.16     194601    8675748
vda              35.17       106.95      4776.93     194601    8691528
vda              35.23       106.78      4776.70     194601    8705492
vda              35.26       106.60      4790.83     194601    8745652
vda              35.33       106.43      4796.38     194601    8770176
vda              35.38       106.25      4797.33     194601    8786356
vda              35.44       106.08      4798.93     194601    8803728
vda              35.45       105.90      4798.08     194601    8816616
vda              35.49       105.73      4797.72     194601    8830348
vda              35.54       105.56      4797.47     194601    8844320
vda              35.57       105.39      4798.89     194601    8861388
vda              35.62       105.22      4815.06     194601    8905744
vda              35.66       105.04      4826.38     194601    8941200
vda              35.71       104.87      4833.12     194601    8968192
vda              35.75       104.70      4844.10     194601    9003140
vda              35.79       104.54      4844.25     194601    9017964
vda              35.83       104.37      4867.65     194605    9076164
vda              35.86       104.20      4867.44     194605    9090436
vda              35.88       104.03      4866.85     194605    9103984
vda              35.92       103.87      4870.00     194605    9124520
vda              35.96       103.70      4876.08     194605    9150552
vda              35.99       103.53      4884.77     194605    9181564
vda              36.03       103.37      4890.86     194605    9207724
vda              36.06       103.20      4893.19     194605    9226852
vda              36.11       103.04      4911.98     194605    9277060
vda              36.16       102.88      4930.49     194605    9326812
vda              36.22       102.71      4934.41     194605    9349072
vda              36.26       102.55      4934.00     194605    9363148
vda              36.30       102.39      4943.30     194605    9395680
vda              36.35       102.23      4954.66     194605    9432136
vda              36.34       102.06      4967.43     194605    9471392
vda              36.37       101.90      4967.49     194605    9486420
vda              36.40       101.74      4970.19     194605    9506540
vda              36.44       101.58      4990.42     194605    9560248
vda              36.47       101.43      5002.43     194609    9598268
vda              36.51       101.27      5000.69     194609    9609980
vda              36.55       101.11      5000.83     194609    9625300
vda              36.59       100.95      5012.38     194609    9662608
vda              36.62       100.79      5022.47     194609    9697124
vda              36.65       100.64      5032.23     194609    9731132
vda              36.70       100.48      5033.90     194609    9749464
vda              36.73       100.33      5046.32     194609    9788708
vda              36.78       100.17      5048.86     194609    9808824
vda              36.79       100.02      5048.07     194609    9822480
vda              36.82        99.86      5047.03     194609    9835656
vda              36.86        99.71      5055.85     194609    9868008
vda              36.89        99.55      5067.47     194609    9905948
vda              36.95        99.40      5076.43     194609    9938740
vda              36.99        99.25      5078.10     194609    9957240
vda              37.03        99.10      5089.78     194609    9995460
vda              37.06        98.95      5101.67     194609   10034164
vda              37.10        98.79      5107.52     194609   10061052
vda              37.13        98.64      5112.44     194609   10086136
vda              37.17        98.49      5121.57     194609   10119500
vda              37.20        98.34      5125.40     194609   10142496
vda              37.22        98.19      5125.81     194609   10158748
vda              37.24        98.05      5126.20     194609   10174944
vda              37.29        97.90      5134.72     194613   10207304
vda              37.33        97.75      5143.47     194613   10240128
vda              37.37        97.60      5148.26     194613   10265160
vda              37.41        97.46      5152.30     194613   10288732
vda              37.44        97.31      5154.06     194613   10307752
vda              37.47        97.16      5159.33     194613   10333836
vda              37.51        97.02      5170.40     194613   10371556
vda              37.54        96.87      5177.60     194613   10401544
vda              37.59        96.73      5176.45     194613   10414808
vda              37.62        96.58      5192.45     194613   10462628
vda              37.66        96.44      5198.45     194613   10490364
vda              37.66        96.30      5198.77     194613   10506660
vda              37.70        96.15      5204.45     194613   10533912
vda              37.73        96.01      5213.89     194613   10568712
vda              37.76        95.87      5214.05     194613   10584680
vda              37.80        95.73      5224.50     194613   10621616
vda              37.84        95.58      5235.13     194613   10658984
vda              37.86        95.44      5236.42     194613   10677368
vda              37.90        95.30      5242.26     194613   10705000
vda              37.94        95.16      5251.09     194613   10738852
vda              37.97        95.02      5259.76     194613   10772412
vda              38.02        94.88      5261.79     194613   10792404
vda              38.04        94.74      5263.10     194613   10810940
vda              38.06        94.61      5265.44     194617   10831588
vda              38.07        94.47      5281.01     194617   10879452
vda              38.10        94.33      5284.50     194617   10902560
vda              38.13        94.19      5291.99     194617   10933944
vda              38.17        94.06      5296.17     194617   10958512
vda              38.21        93.92      5298.03     194617   10978308
vda              38.24        93.78      5302.33     194617   11003188
vda              38.27        93.65      5313.60     194617   11042560
vda              38.32        93.51      5316.36     194617   11064252
vda              38.35        93.38      5323.88     194617   11095920
vda              38.38        93.24      5328.24     194617   11121052
vda              38.42        93.11      5332.00     194617   11144940
vda              38.44        92.98      5337.19     194617   11171864
vda              38.44        92.84      5336.62     194617   11186720
vda              38.48        92.71      5342.27     194617   11214652
vda              38.51        92.58      5343.52     194617   11233316
vda              38.53        92.44      5355.36     194617   11274328
vda              38.57        92.31      5355.81     194617   11291376
vda              38.60        92.18      5373.13     194621   11344064
vda              38.63        92.05      5376.76     194621   11367932
vda              38.66        91.92      5377.91     194621   11386544
vda              38.68        91.79      5384.13     194621   11415908
vda              38.72        91.66      5393.18     194621   11451280
vda              38.75        91.53      5400.79     194621   11483696
vda              38.75        91.40      5398.98     194621   11496112
vda              38.78        91.27      5406.07     194621   11527472
vda              38.80        91.14      5414.07     194621   11560824
vda              38.83        91.02      5414.31     194621   11577628
vda              38.88        90.89      5415.36     194621   11596188
vda              38.91        90.76      5417.17     194621   11616356
vda              38.93        90.63      5418.61     194621   11635704
vda              38.97        90.51      5420.60     194621   11656304
vda              38.99        90.38      5432.52     194621   11698276
vda              39.03        90.25      5440.46     194621   11731692
vda              39.07        90.13      5440.99     194621   11749216
vda              39.10        90.00      5455.08     194621   11796064
vda              39.10        89.88      5456.81     194621   11816236
vda              39.13        89.75      5460.20     194621   11839944
vda              39.16        89.63      5460.22     194621   11856436
vda              39.18        89.50      5459.68     194621   11871684
vda              39.21        89.38      5464.85     194621   11899372
vda              39.24        89.26      5470.32     194621   11927764
vda              39.26        89.13      5473.76     194621   11951680
vda              39.29        89.01      5477.35     194621   11976016
vda              39.32        88.89      5480.21     194621   11998764
vda              39.35        88.77      5482.36     194621   12019960
vda              39.38        88.65      5491.52     194625   12056580
vda              39.40        88.53      5502.67     194625   12097556
vda              39.44        88.41      5505.05     194625   12119360
vda              39.44        88.29      5503.62     194625   12132788
vda              39.47        88.16      5519.28     194625   12183924
vda              39.49        88.05      5525.67     194625   12214604
vda              39.53        87.93      5530.54     194625   12242008
vda              39.55        87.81      5536.91     194625   12272792
vda              39.59        87.69      5544.02     194625   12305232
vda              39.62        87.57      5545.02     194625   12324132
vda              39.65        87.45      5548.36     194625   12348256
vda              39.68        87.33      5556.40     194625   12382824
vda              39.70        87.21      5560.04     194625   12407680
vda              39.72        87.10      5562.52     194625   12429956
vda              39.74        86.98      5565.39     194625   12453124
vda              39.77        86.86      5574.44     194625   12490136
vda              39.80        86.75      5576.09     194625   12510576
vda              39.83        86.63      5586.66     194625   12551092
vda              39.87        86.51      5588.70     194625   12572504
vda              39.91        86.40      5586.10     194625   12583408
vda              39.93        86.29      5592.33     194629   12614288
vda              39.97        86.17      5597.74     194629   12643324
vda              40.00        86.06      5596.91     194629   12658252
vda              40.04        85.94      5598.95     194629   12679728
vda              40.06        85.83      5601.78     194629   12702980
vda              40.06        85.71      5608.26     194629   12734572
vda              40.09        85.60      5616.21     194629   12769524
vda              40.12        85.49      5618.29     194629   12791112
vda              40.15        85.38      5625.90     194629   12825368
vda              40.19        85.26      5629.36     194629   12850196
vda              40.21        85.15      5630.70     194629   12870200
vda              40.26        85.04      5642.00     194629   12912964
vda              40.28        84.93      5643.80     194629   12934076
vda              40.33        84.82      5645.50     194629   12954964
vda              40.36        84.70      5645.12     194629   12971064
vda              40.38        84.59      5644.57     194629   12986792
vda              40.39        84.48      5671.45     194629   13065708
vda              40.39        84.37      5673.57     194629   13087628
vda              40.42        84.26      5674.78     194629   13107504
vda              40.44        84.16      5684.00     194633   13145896
vda              40.47        84.05      5692.05     194633   13181644
vda              40.49        83.94      5693.30     194633   13201680
vda              40.52        83.83      5699.59     194633   13233428
vda              40.56        83.72      5697.54     194633   13245760
vda              40.58        83.61      5700.97     194633   13270900
vda              40.61        83.50      5712.71     194633   13315424
vda              40.64        83.40      5715.26     194633   13338556
vda              40.66        83.29      5712.52     194633   13349364
vda              40.66        83.18      5710.67     194633   13362236
vda              40.69        83.07      5720.16     194633   13401592
vda              40.71        82.97      5728.87     194633   13439232
vda              40.73        82.86      5738.51     194633   13479080
vda              40.76        82.76      5750.24     194633   13523932
vda              40.79        82.65      5751.05     194633   13543140
vda              40.83        82.54      5751.68     194633   13561944
vda              40.86        82.44      5758.89     194633   13596280
vda              40.88        82.34      5767.96     194633   13635004
vda              40.92        82.23      5769.36     194633   13655664
vda              40.94        82.13      5773.11     194633   13681916
vda              40.97        82.02      5777.42     194633   13709536
vda              40.98        81.92      5794.19     194637   13766696
vda              40.98        81.82      5793.21     194637   13781820
vda              41.00        81.71      5791.59     194637   13795388
vda              41.02        81.61      5793.22     194637   13816720
vda              41.05        81.51      5799.40     194637   13848904
vda              41.07        81.40      5798.16     194637   13863396
vda              41.09        81.30      5808.74     194637   13906132
vda              41.12        81.20      5813.00     194637   13933808
vda              41.14        81.10      5812.96     194637   13951220
vda              41.17        81.00      5822.52     194637   13991700
vda              41.21        80.90      5826.54     194637   14018888
vda              41.22        80.79      5827.89     194637   14039608
vda              41.25        80.69      5835.62     194637   14075812
vda              41.25        80.59      5833.40     194637   14088020
vda              41.28        80.49      5838.29     194637   14117396
vda              41.31        80.39      5837.48     194637   14133012
vda              41.33        80.29      5854.76     194637   14192396
vda              41.35        80.19      5857.09     194637   14215680
vda              41.39        80.09      5857.95     194637   14235412
vda              41.42        80.00      5860.99     194637   14260424
vda              41.45        79.90      5870.38     194637   14300960
vda              41.47        79.80      5874.19     194637   14327856
vda              41.50        79.70      5874.61     194637   14346572
vda              41.52        79.60      5883.00     194641   14384764
vda              41.55        79.51      5883.05     194641   14402596
vda              41.56        79.41      5881.08     194641   14415420
vda              41.55        79.31      5884.49     194641   14441484
vda              41.57        79.21      5889.04     194641   14470364
vda              41.60        79.12      5886.35     194641   14481492
vda              41.62        79.02      5890.01     194641   14508216
vda              41.65        78.92      5888.79     194641   14522940
vda              41.66        78.83      5896.94     194641   14560776
vda              41.67        78.73      5906.01     194641   14600888
vda              41.69        78.64      5914.36     194641   14639332
vda              41.72        78.54      5916.23     194641   14661768
vda              41.75        78.45      5915.14     194641   14676828
vda              41.77        78.35      5922.51     194641   14712944
vda              41.79        78.26      5924.77     194641   14736380
vda              41.81        78.16      5928.74     194641   14764108
vda              41.82        78.07      5926.38     194641   14776060
vda              41.83        77.97      5930.44     194641   14804028
vda              41.85        77.88      5947.31     194641   14863996
vda              41.88        77.79      5958.43     194649   14909724
vda              41.90        77.70      5960.74     194649   14933440
vda              41.92        77.60      5957.28     194649   14942708
vda              41.95        77.51      5958.09     194649   14962608
vda              41.98        77.42      5964.31     194649   14996192
vda              42.00        77.33      5968.41     194653   15024468
vda              42.02        77.23      5972.08     194653   15051624
vda              42.03        77.14      5971.33     194653   15067704
vda              42.05        77.05      5968.71     194653   15079056
vda              42.07        76.96      5968.60     194653   15096740
vda              42.09        76.87      5969.92     194653   15117988
vda              42.11        76.78      5974.95     194653   15148716
vda              42.14        76.68      5978.05     194653   15174556
vda              42.17        76.59      5979.83     194653   15197088
vda              42.19        76.50      5981.51     194653   15219296
vda              42.22        76.41      5982.85     194653   15240712
vda              42.26        76.32      5984.16     194653   15262052
vda              42.28        76.23      5983.16     194653   15277524
vda              42.30        76.14      5993.69     194653   15322392
vda              42.32        76.05      5991.87     194653   15335764
vda              42.32        75.96      5990.27     194653   15349700
vda              42.32        75.88      5998.52     194653   15388840
vda              42.34        75.79      5998.55     194653   15406988
vda              42.37        75.70      6005.90     194653   15443936
vda              42.39        75.61      6006.27     194653   15462900
vda              42.41        75.52      6010.23     194653   15491188
vda              42.44        75.43      6011.52     194653   15512548
vda              42.46        75.35      6010.08     194653   15526856
vda              42.48        75.26      6010.12     194653   15545052
vda              42.50        75.17      6023.92     194657   15598884
vda              42.52        75.08      6029.62     194657   15631796
vda              42.54        75.00      6038.97     194657   15674152
vda              42.57        74.91      6045.12     194657   15708316
vda              42.58        74.82      6044.39     194657   15724596
vda              42.59        74.74      6044.31     194657   15742596
vda              42.61        74.65      6050.49     194657   15776888
vda              42.64        74.57      6050.78     194657   15795792
vda              42.67        74.48      6056.16     194657   15828088
vda              42.68        74.39      6056.54     194657   15847304
vda              42.70        74.31      6067.68     194657   15894712
vda              42.72        74.22      6069.16     194657   15916808
vda              42.75        74.14      6074.43     194657   15948892
vda              42.77        74.05      6079.15     194657   15979600
vda              42.79        73.97      6081.27     194657   16003464
vda              42.81        73.88      6081.94     194657   16023548
vda              42.82        73.80      6080.66     194657   16038480
vda              42.83        73.72      6079.71     194657   16054276
vda              42.84        73.63      6083.60     194657   16082780
vda              42.87        73.55      6083.85     194657   16101768
vda              42.89        73.47      6086.66     194657   16127508
vda              42.90        73.38      6095.30     194657   16168752
vda              42.92        73.30      6095.25     194657   16186960
vda              42.94        73.22      6101.24     194661   16221184
vda              42.96        73.13      6103.38     194661   16245236
vda              42.98        73.05      6107.87     194661   16275592
vda              43.00        72.97      6111.16     194661   16302680
vda              43.02        72.89      6116.08     194661   16334224
vda              43.05        72.81      6124.85     194661   16376068
vda              43.05        72.72      6122.97     194661   16389464
vda              43.07        72.64      6125.51     194661   16414664
vda              43.08        72.56      6129.55     194661   16443932
vda              43.10        72.48      6132.41     194661   16470068
vda              43.12        72.40      6135.73     194661   16497452
vda              43.14        72.32      6142.08     194661   16533000
vda              43.18        72.24      6145.13     194661   16559716
vda              43.19        72.16      6143.56     194661   16573984
vda              43.22        72.08      6154.94     194661   16623192
vda              43.22        72.00      6167.97     194661   16676896
vda              43.25        71.92      6182.59     194665   16735040
vda              43.24        71.84      6180.95     194665   16749200
vda              43.26        71.76      6182.84     194665   16772944
vda              43.28        71.68      6185.41     194665   16798532
vda              43.30        71.60      6186.08     194665   16818888
vda              43.32        71.52      6188.83     194665   16845016
vda              43.35        71.44      6189.83     194665   16866364
vda              43.37        71.36      6187.10     194665   16877488
vda              43.39        71.28      6191.27     194665   16907504
vda              43.41        71.21      6195.63     194665   16938052
vda              43.43        71.13      6196.03     194665   16957784
vda              43.46        71.05      6194.73     194665   16972880
vda              43.48        70.97      6198.62     194665   17002140
vda              43.50        70.89      6207.65     194665   17045576
vda              43.49        70.82      6203.33     194665   17052408
vda              43.50        70.74      6203.35     194665   17071128
vda              43.52        70.66      6201.70     194665   17085252
