time               total        used        free      shared  buff/cache   available
2023-07-29 23:55:17  Mem:           125G         13G        110G        1.1M        1.3G        110G
2023-07-29 23:55:20  Mem:           125G         13G        110G        1.1M        1.3G        110G
2023-07-29 23:55:23  Mem:           125G         13G        110G        1.1M        1.3G        110G
2023-07-29 23:55:26  Mem:           125G         13G        110G        1.1M        1.3G        110G
2023-07-29 23:55:29  Mem:           125G         13G        110G        1.1M        1.3G        110G
2023-07-29 23:55:32  Mem:           125G         13G        110G        1.1M        1.3G        110G
2023-07-29 23:55:35  Mem:           125G         13G        109G        1.1M        1.3G        110G
2023-07-29 23:55:38  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:55:41  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:55:44  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:55:47  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:55:50  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:55:53  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:55:56  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:55:59  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:02  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:05  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:08  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:11  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:14  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:17  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:20  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:23  Mem:           125G         13G        109G        1.1M        1.4G        110G
2023-07-29 23:56:26  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:29  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:32  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:35  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:38  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:41  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:44  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:47  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:50  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:53  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:56  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:56:59  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:57:02  Mem:           125G         13G        109G        1.1M        1.5G        110G
2023-07-29 23:57:05  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:08  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:11  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:14  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:17  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:20  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:23  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:26  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:29  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:32  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:35  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:38  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:41  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:44  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:47  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:50  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:53  Mem:           125G         14G        109G        1.1M        1.6G        110G
2023-07-29 23:57:56  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:57:59  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:02  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:05  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:08  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:11  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:14  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:17  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:20  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:23  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:26  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:29  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:32  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:35  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:39  Mem:           125G         14G        109G        1.1M        1.7G        110G
2023-07-29 23:58:42  Mem:           125G         14G        109G        1.1M        1.8G        110G
2023-07-29 23:58:45  Mem:           125G         14G        109G        1.1M        1.8G        110G
2023-07-29 23:58:48  Mem:           125G         14G        109G        1.1M        1.8G        110G
2023-07-29 23:58:51  Mem:           125G         14G        109G        1.1M        1.8G        110G
2023-07-29 23:58:54  Mem:           125G         14G        109G        1.1M        1.8G        110G
2023-07-29 23:58:57  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:00  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:03  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:06  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:09  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:12  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:15  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:18  Mem:           125G         14G        109G        1.1M        1.8G        109G
2023-07-29 23:59:21  Mem:           125G         14G        109G        1.1M        1.9G        109G
2023-07-29 23:59:24  Mem:           125G         14G        109G        1.1M        1.9G        109G
2023-07-29 23:59:27  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:30  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:33  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:36  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:39  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:42  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:45  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:48  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:51  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:54  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-29 23:59:57  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-30 00:00:00  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-30 00:00:03  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-30 00:00:06  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-30 00:00:09  Mem:           125G         14G        108G        1.1M        1.9G        109G
2023-07-30 00:00:12  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:15  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:18  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:21  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:24  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:27  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:30  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:33  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:36  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:39  Mem:           125G         14G        108G        1.1M        2.0G        109G
2023-07-30 00:00:42  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:00:45  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:00:48  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:00:51  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:00:54  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:00:57  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:00  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:03  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:06  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:09  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:12  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:15  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:18  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:21  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:24  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:27  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:30  Mem:           125G         14G        108G        1.1M        2.1G        109G
2023-07-30 00:01:33  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:36  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:39  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:42  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:45  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:48  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:51  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:54  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:01:57  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:02:00  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:02:03  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:02:06  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:02:09  Mem:           125G         14G        108G        1.1M        2.2G        109G
2023-07-30 00:02:12  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:15  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:18  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:21  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:24  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:27  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:30  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:33  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:36  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:39  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:42  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:45  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:48  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:51  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:54  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:02:57  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:03:00  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:03:03  Mem:           125G         14G        108G        1.1M        2.3G        109G
2023-07-30 00:03:06  Mem:           125G         14G        108G        1.1M        2.4G        109G
2023-07-30 00:03:09  Mem:           125G         14G        108G        1.1M        2.4G        109G
2023-07-30 00:03:12  Mem:           125G         14G        108G        1.1M        2.4G        109G
2023-07-30 00:03:15  Mem:           125G         14G        108G        1.1M        2.4G        109G
2023-07-30 00:03:18  Mem:           125G         14G        108G        1.1M        2.4G        109G
2023-07-30 00:03:21  Mem:           125G         14G        108G        1.1M        2.4G        109G
2023-07-30 00:03:24  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:27  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:30  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:33  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:37  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:40  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:43  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:46  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:49  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:52  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:55  Mem:           125G         14G        107G        1.1M        2.4G        109G
2023-07-30 00:03:58  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:01  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:04  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:07  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:10  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:13  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:16  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:19  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:22  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:25  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:28  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:31  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:34  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:37  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:40  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:43  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:46  Mem:           125G         14G        107G        1.1M        2.5G        109G
2023-07-30 00:04:49  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:04:52  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:04:55  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:04:58  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:01  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:04  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:07  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:10  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:13  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:16  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:19  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:22  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:25  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:28  Mem:           125G         14G        107G        1.1M        2.6G        109G
2023-07-30 00:05:31  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:34  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:37  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:40  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:43  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:46  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:49  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:52  Mem:           125G         15G        107G        1.1M        2.6G        109G
2023-07-30 00:05:55  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:05:58  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:01  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:04  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:07  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:10  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:13  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:16  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:19  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:22  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:25  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:28  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:31  Mem:           125G         15G        107G        1.1M        2.7G        109G
2023-07-30 00:06:34  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:37  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:40  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:43  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:46  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:49  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:52  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:55  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:06:58  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:07:01  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:07:04  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:07:07  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:07:10  Mem:           125G         15G        107G        1.1M        2.8G        109G
2023-07-30 00:07:13  Mem:           125G         15G        107G        1.1M        2.9G        109G
2023-07-30 00:07:16  Mem:           125G         15G        107G        1.1M        2.9G        109G
2023-07-30 00:07:19  Mem:           125G         15G        107G        1.1M        2.9G        108G
2023-07-30 00:07:22  Mem:           125G         15G        107G        1.1M        2.9G        108G
2023-07-30 00:07:25  Mem:           125G         15G        107G        1.1M        2.9G        108G
2023-07-30 00:07:28  Mem:           125G         15G        107G        1.1M        2.9G        108G
2023-07-30 00:07:31  Mem:           125G         15G        107G        1.1M        2.9G        108G
2023-07-30 00:07:34  Mem:           125G         15G        107G        1.1M        2.9G        108G
2023-07-30 00:07:37  Mem:           125G         15G        107G        1.1M        2.9G        108G
2023-07-30 00:07:40  Mem:           125G         15G        106G        1.1M        2.9G        108G
2023-07-30 00:07:43  Mem:           125G         15G        106G        1.1M        2.9G        108G
2023-07-30 00:07:46  Mem:           125G         15G        106G        1.1M        2.9G        108G
2023-07-30 00:07:49  Mem:           125G         15G        106G        1.1M        2.9G        108G
2023-07-30 00:07:52  Mem:           125G         15G        106G        1.1M        2.9G        108G
2023-07-30 00:07:55  Mem:           125G         15G        106G        1.1M        2.9G        108G
2023-07-30 00:07:58  Mem:           125G         15G        106G        1.1M        3.0G        108G
2023-07-30 00:08:01  Mem:           125G         15G        106G        1.1M        3.0G        108G
2023-07-30 00:08:04  Mem:           125G         15G        106G        1.1M        3.0G        108G
2023-07-30 00:08:07  Mem:           125G         15G        106G        1.1M        3.0G        108G
2023-07-30 00:08:10  Mem:           125G         15G        106G        1.1M        3.0G        108G
