Device             tps    kB_read/s    kB_wrtn/s    kB_read    kB_wrtn
vda             516.70     18894.97        40.67   12613713      27148
vda             516.55     18852.43        40.49   12642061      27152
vda             516.26     18810.41        40.34   12670313      27172
vda             515.99     18765.77        40.16   12696729      27172
vda             515.86     18725.89        40.01   12726117      27188
vda             515.82     18688.84        39.85   12757189      27204
vda             515.60     18648.40        39.70   12785717      27220
vda             515.30     18605.34        39.53   12812193      27220
vda             515.18     18565.45        39.38   12840609      27236
vda             514.98     18525.49        39.21   12868545      27236
vda             514.76     18485.28        39.06   12896257      27252
vda             514.55     18446.15        38.90   12924481      27252
vda             514.27     18404.83        38.75   12950929      27268
vda             514.09     18367.20        38.59   12979729      27268
vda             514.08     18332.11        38.45   13010113      27288
vda             514.07     18298.35        38.31   13041053      27300
vda             513.78     18259.13        38.18   13068057      27324
vda             513.76     18225.13        38.04   13098585      27336
vda             513.45     18188.10        37.90   13126533      27352
vda             513.17     18150.36        37.74   13153925      27352
vda             513.07     18115.80        37.61   13183413      27368
vda             512.87     18078.49        37.45   13210677      27368
vda             512.76     18044.68        37.32   13240281      27384
vda             512.59     18009.68        37.17   13268809      27384
vda             512.41     17974.88        37.04   13297097      27400
vda             512.36     17943.76        36.89   13328089      27400
vda             512.24     17909.36        36.78   13356441      27432
vda             512.15     17878.96        36.64   13387589      27432
vda             512.07     17847.29        36.54   13417589      27472
vda             511.95     17814.76        36.40   13446581      27472
vda             511.84     17783.36        36.28   13476405      27496
vda             511.76     17751.78        36.14   13505909      27496
vda             511.75     17722.17        36.02   13536725      27512
vda             511.58     17688.43        35.88   13564197      27512
vda             511.25     17652.55        35.76   13589813      27528
vda             511.17     17622.24        35.62   13619349      27528
vda             511.01     17591.66        35.50   13648661      27544
vda             511.00     17564.30        35.36   13680309      27544
vda             510.18     17519.89        35.25   13698453      27564
vda             510.01     17488.48        35.13   13726529      27576
vda             509.93     17459.23        35.02   13755949      27592
vda             509.62     17425.23        34.89   13781613      27592
vda             509.47     17396.25        34.78   13811053      27608
vda             509.31     17366.62        34.64   13839805      27608
vda             509.21     17339.61        34.53   13870301      27624
vda             509.04     17309.62        34.40   13898413      27624
vda             508.87     17280.31        34.30   13926893      27640
vda             508.64     17250.26        34.17   13954601      27640
vda             508.59     17224.07        34.06   13985253      27656
vda             508.51     17197.34        33.95   14015141      27664
vda             508.34     17169.33        33.84   14043997      27680
vda             507.96     17137.60        33.73   14069625      27692
vda             508.04     17114.08        33.65   14101829      27724
vda             507.97     17088.64        33.54   14132305      27740
vda             507.83     17062.35        33.44   14161917      27756
vda             507.62     17033.21        33.32   14189005      27756
vda             507.48     17006.48        33.22   14217753      27772
vda             507.35     16980.59        33.10   14247221      27772
vda             507.28     16955.88        33.00   14277525      27788
vda             507.13     16930.28        32.88   14306929      27788
vda             506.99     16904.96        32.79   14336417      27804
vda             506.86     16880.32        32.68   14366161      27812
vda             506.71     16855.44        32.58   14395721      27828
vda             506.56     16829.10        32.48   14423881      27836
vda             506.56     16806.72        32.38   14455289      27852
vda             506.55     16783.99        32.27   14486265      27852
vda             506.42     16759.41        32.18   14515321      27868
vda             506.21     16733.87        32.07   14543573      27868
vda             506.15     16710.57        31.97   14573625      27884
vda             506.17     16689.09        31.86   14604953      27884
vda             505.97     16662.47        31.77   14631817      27900
vda             505.85     16638.91        31.66   14661205      27900
vda             505.79     16618.04        31.57   14692837      27916
vda             505.78     16597.52        31.49   14724493      27940
vda             505.70     16575.94        31.42   14755241      27964
vda             505.50     16552.13        31.31   14783865      27964
vda             505.37     16528.72        31.22   14812709      27980
vda             505.24     16505.79        31.13   14841845      27988
vda             505.12     16482.38        31.04   14870405      28004
vda             504.86     16457.16        30.94   14897025      28004
vda             504.53     16431.04        30.85   14922833      28020
vda             504.20     16404.78        30.75   14948361      28020
vda             504.01     16381.47        30.67   14976433      28036
vda             503.94     16360.63        30.57   15006621      28036
vda             503.81     16338.99        30.49   15035953      28060
vda             503.77     16318.52        30.40   15066077      28064
vda             503.51     16292.98        30.34   15091533      28100
vda             503.53     16276.31        30.24   15124921      28100
vda             503.42     16255.90        30.16   15154885      28116
vda             503.31     16234.60        30.07   15183893      28128
vda             503.25     16216.00        30.00   15215309      28144
vda             503.33     16199.93        29.90   15248989      28144
vda             503.22     16179.72        29.82   15278669      28160
vda             503.17     16160.90        29.73   15309545      28160
vda             502.95     16138.37        29.65   15336613      28176
vda             502.89     16119.72        29.56   15367413      28176
vda             502.84     16102.00        29.51   15398985      28224
vda             502.79     16082.99        29.42   15429213      28224
vda             502.71     16063.95        29.36   15459305      28256
vda             502.60     16045.69        29.27   15490029      28256
vda             502.55     16027.60        29.20   15520805      28272
vda             502.38     16007.54        29.12   15549401      28284
vda             502.34     15989.38        29.04   15579893      28300
vda             502.22     15971.59        28.95   15610629      28300
vda             502.10     15953.79        28.88   15641253      28316
vda             502.12     15938.28        28.79   15673861      28316
vda             502.05     15920.69        28.76   15704489      28368
vda             501.94     15901.84        28.74   15733757      28436
vda             501.83     15883.88        28.72   15763801      28504
vda             501.68     15864.24        28.66   15792053      28528
vda             500.86     15830.89        28.61   15806513      28564
vda             500.90     15816.51        28.52   15839601      28564
vda             500.77     15798.61        28.45   15869233      28580
vda             500.68     15780.55        28.37   15898593      28580
vda             500.65     15763.80        28.32   15929157      28612
vda             500.48     15745.34        28.23   15957897      28612
vda             500.44     15728.80        28.16   15988485      28628
vda             500.35     15712.71        28.08   16019265      28628
vda             500.26     15696.52        28.01   16050009      28644
vda             500.17     15679.06        27.95   16079349      28660
vda             500.07     15661.81        27.89   16108797      28684
vda             499.98     15645.11        27.81   16138709      28688
vda             499.89     15629.82        27.76   16169981      28716
vda             499.92     15617.19        27.68   16203773      28716
vda             499.83     15601.19        27.61   16234125      28732
vda             499.74     15585.50        27.55   16264717      28752
vda             499.65     15569.05        27.49   16294409      28768
vda             499.57     15552.39        27.41   16323637      28768
vda             499.54     15538.29        27.35   16355601      28784
vda             499.39     15521.38        27.27   16384525      28784
vda             499.29     15505.12        27.22   16414029      28816
vda             499.26     15491.45        27.14   16446189      28816
vda             499.05     15474.01        27.15   16474093      28900
vda             498.90     15457.46        27.13   16503001      28968
vda             498.82     15440.97        27.11   16531869      29020
vda             498.73     15425.72        27.03   16561981      29020
vda             498.59     15408.25        26.97   16589597      29036
vda             498.51     15393.96        26.89   16620549      29036
vda             498.54     15381.32        26.84   16653045      29064
vda             498.50     15367.84        26.77   16684709      29064
vda             498.37     15352.25        26.71   16713841      29080
vda             498.28     15337.71        26.65   16744177      29096
vda             498.19     15323.75        26.60   16775057      29124
vda             498.21     15311.68        26.53   16807937      29124
vda             498.14     15297.32        26.47   16838217      29140
vda             498.00     15281.87        26.41   16867057      29144
vda             497.97     15269.30        26.35   16899149      29160
vda             497.89     15255.57        26.28   16929865      29160
vda             497.87     15242.39        26.23   16963105      29188
vda             497.73     15227.01        26.17   16991673      29204
vda             497.59     15212.23        26.10   17020969      29204
vda             497.34     15194.70        26.04   17047081      29216
vda             497.26     15180.60        25.98   17076805      29220
vda             497.17     15166.37        25.94   17106457      29260
vda             497.04     15152.65        25.88   17136585      29264
vda             497.03     15140.73        25.83   17168681      29284
vda             496.96     15127.98        25.76   17199605      29284
vda             496.95     15117.86        25.71   17233601      29304
vda             496.86     15104.03        25.64   17263297      29304
vda             496.78     15090.92        25.59   17293737      29320
vda             496.69     15077.04        25.53   17323069      29332
vda             496.68     15064.67        25.48   17354197      29348
vda             496.66     15053.90        25.41   17387101      29348
vda             496.63     15042.23        25.38   17418749      29392
vda             496.50     15028.40        25.33   17447977      29404
vda             496.43     15016.00        25.28   17478773      29420
vda             496.41     15005.17        25.21   17511329      29420
vda             496.39     14993.55        25.16   17542905      29440
vda             496.37     14983.92        25.10   17576741      29440
vda             496.34     14972.22        25.05   17607929      29456
vda             496.27     14961.00        24.98   17639769      29456
vda             496.29     14951.34        24.93   17673377      29472
vda             496.26     14940.59        24.88   17705641      29480
vda             496.18     14927.56        24.86   17734985      29532
vda             496.15     14916.21        24.88   17766393      29628
vda             496.04     14903.23        24.86   17795797      29688
vda             496.00     14892.45        24.85   17827753      29748
vda             495.93     14880.67        24.81   17858437      29776
vda             495.91     14869.98        24.75   17890225      29776
vda             495.84     14858.41        24.70   17921025      29792
vda             495.82     14848.42        24.64   17953669      29796
vda             495.80     14838.62        24.59   17986481      29812
vda             495.68     14825.71        24.53   18015461      29812
vda             495.65     14815.34        24.49   18047457      29828
vda             495.65     14804.91        24.43   18079165      29828
vda             495.69     14796.10        24.39   18112941      29856
vda             495.73     14787.40        24.33   18146801      29856
vda             495.66     14776.39        24.29   18177769      29876
vda             495.64     14766.78        24.23   18210241      29884
vda             495.63     14756.78        24.20   18242333      29916
vda             495.46     14743.96        24.14   18270865      29920
vda             495.34     14731.49        24.10   18299745      29936
vda             495.32     14721.99        24.04   18332113      29936
vda             495.36     14714.37        24.00   18367069      29952
vda             495.29     14703.35        23.94   18397413      29952
vda             495.33     14694.68        23.89   18430797      29968
vda             495.27     14683.76        23.86   18461309      29992
vda             495.11     14670.81        23.81   18489177      30008
vda             495.13     14662.15        23.77   18522397      30024
vda             495.14     14653.10        23.72   18555069      30040
vda             495.06     14642.22        23.69   18585369      30068
vda             495.03     14632.45        23.63   18616865      30068
vda             495.11     14626.04        23.59   18652729      30084
vda             495.15     14618.05        23.54   18686549      30088
vda             495.04     14606.46        23.49   18715701      30104
vda             495.02     14597.14        23.44   18747693      30104
vda             495.11     14589.39        23.40   18781657      30120
vda             495.09     14580.35        23.34   18813757      30120
vda             495.02     14570.42        23.30   18844793      30136
vda             494.96     14561.99        23.25   18877581      30140
vda             494.92     14552.72        23.22   18909373      30168
vda             494.98     14545.89        23.17   18944281      30180
vda             494.91     14536.19        23.14   18975401      30208
vda             494.91     14527.57        23.09   19007729      30208
vda             494.91     14518.68        23.05   19039797      30224
vda             494.89     14510.93        23.00   19073313      30228
vda             494.89     14502.92        22.96   19106441      30244
vda             494.78     14492.19        22.91   19135925      30244
vda             494.82     14484.74        22.87   19169689      30260
vda             494.81     14476.78        22.81   19202577      30260
vda             494.77     14467.56        22.78   19233901      30280
vda             494.80     14460.53        22.73   19268081      30280
vda             494.78     14452.61        22.70   19301025      30316
vda             494.67     14442.35        22.65   19330797      30316
vda             494.64     14433.45        22.61   19362613      30332
vda             494.62     14425.16        22.57   19394921      30348
vda             494.56     14416.79        22.52   19427057      30352
vda             494.69     14412.19        22.48   19464237      30364
vda             494.77     14407.46        22.44   19501217      30368
vda             494.72     14399.36        22.39   19533457      30368
vda             494.67     14390.07        22.34   19567477      30384
vda             494.66     14382.79        22.31   19600865      30400
vda             494.70     14376.63        22.26   19635741      30404
vda             494.69     14369.07        22.22   19668669      30416
vda             494.73     14362.34        22.18   19702685      30432
vda             494.76     14356.30        22.15   19737617      30456
vda             494.71     14348.06        22.11   19769329      30460
vda             494.75     14341.01        22.07   19802785      30476
vda             494.74     14334.40        22.03   19836797      30480
vda             494.63     14325.35        21.99   19867397      30492
vda             494.66     14318.75        21.94   19901341      30496
vda             494.69     14313.69        21.91   19937397      30516
vda             494.72     14308.50        21.86   19973237      30516
vda             494.67     14301.02        21.83   20005693      30532
vda             494.57     14291.89        21.78   20035937      30532
vda             494.55     14284.20        21.74   20068153      30548
vda             494.59     14278.26        21.71   20102785      30568
vda             494.58     14270.98        21.68   20135497      30592
vda             494.61     14265.17        21.64   20170093      30596
vda             494.66     14259.91        21.60   20205585      30612
vda             494.60     14252.00        21.56   20237269      30616
vda             494.60     14244.53        21.53   20269537      30632
vda             494.72     14240.27        21.48   20306197      30632
vda             494.74     14234.85        21.46   20341321      30668
vda             494.68     14226.82        21.42   20372657      30668
vda             494.71     14220.73        21.38   20406745      30684
vda             494.75     14214.76        21.34   20440965      30684
vda             494.78     14209.41        21.30   20476045      30700
vda             494.86     14205.02        21.28   20512481      30728
vda             494.89     14199.42        21.25   20546985      30744
vda             494.97     14194.69        21.21   20582869      30748
vda             495.00     14188.98        21.17   20617301      30764
vda             495.02     14183.05        21.13   20651377      30764
vda             495.10     14179.32        21.10   20688617      30780
vda             495.05     14171.70        21.05   20720013      30780
vda             495.16     14168.10        21.02   20757397      30800
vda             495.19     14162.61        20.98   20791981      30800
vda             495.21     14157.39        20.95   20826929      30816
vda             495.20     14151.14        20.91   20860193      30816
vda             495.28     14147.83        20.88   20897901      30836
vda             495.31     14142.25        20.84   20932221      30844
vda             495.39     14137.84        20.82   20968257      30872
vda             495.42     14132.90        20.78   21003333      30888
vda             495.59     14130.28        20.75   21041965      30904
vda             495.61     14124.36        20.71   21075669      30904
vda             495.73     14121.00        20.68   21113149      30920
vda             495.80     14117.69        20.64   21150701      30920
vda             495.79     14111.74        20.61   21184121      30940
vda             495.95     14109.83        20.57   21223717      30940
vda             496.11     14107.63        20.54   21262885      30956
vda             496.18     14103.24        20.50   21298705      30956
vda             496.21     14097.72        20.48   21332817      30992
vda             496.24     14093.21        20.44   21368269      30996
vda             496.38     14090.53        20.41   21406621      31012
vda             496.51     14088.12        20.38   21445365      31028
vda             496.60     14084.41        20.35   21482109      31044
vda             496.65     14080.34        20.31   21518133      31044
vda             496.74     14075.80        20.28   21553565      31060
vda             496.64     14068.70        20.25   21585049      31064
vda             496.79     14066.04        20.22   21623165      31080
vda             496.80     14061.05        20.18   21657809      31080
vda             496.91     14057.69        20.15   21694945      31096
vda             497.06     14055.66        20.11   21734125      31096
vda             497.17     14052.36        20.08   21771317      31116
vda             497.28     14049.43        20.05   21809077      31120
vda             497.47     14047.97        20.02   21849085      31136
vda             497.41     14041.22        19.98   21880849      31140
vda             497.50     14038.24        19.95   21918469      31156
vda             497.56     14034.06        19.92   21954181      31156
vda             497.53     14028.71        19.89   21987893      31176
vda             497.60     14024.49        19.85   22023505      31176
vda             497.75     14022.40        19.83   22062417      31192
vda             497.77     14018.37        19.79   22098277      31192
vda             497.92     14015.81        19.76   22136437      31208
vda             497.99     14012.56        19.72   22173337      31208
vda             498.05     14009.10        19.70   22210029      31228
vda             498.20     14007.04        19.67   22248925      31236
vda             498.27     14002.94        19.65   22284425      31264
vda             498.33     13999.69        19.61   22321389      31268
vda             498.44     13997.25        19.58   22359625      31284
vda             498.59     13995.27        19.56   22398593      31304
vda             498.73     13993.14        19.54   22437305      31332
vda             498.80     13989.92        19.50   22474105      31332
vda             498.86     13986.50        19.48   22510713      31348
vda             499.02     13984.37        19.44   22549381      31348
vda             499.14     13982.24        19.41   22588021      31364
vda             499.23     13979.97        19.38   22626297      31364
vda             499.33     13977.24        19.37   22663961      31404
vda             499.40     13974.08        19.33   22700897      31404
vda             499.45     13970.18        19.31   22736609      31420
vda             499.59     13968.85        19.27   22776489      31424
vda             499.69     13965.69        19.25   22813229      31440
vda             499.88     13965.48        19.23   22854925      31464
vda             500.02     13963.23        19.20   22893281      31480
vda             500.07     13959.44        19.17   22929077      31480
vda             500.28     13959.67        19.14   22971473      31496
vda             500.42     13958.06        19.11   23010845      31496
vda             500.53     13955.91        19.08   23049169      31512
vda             500.69     13954.79        19.05   23089317      31512
vda             500.83     13952.97        19.03   23128301      31536
vda             500.96     13950.98        18.99   23167001      31536
vda             501.01     13947.61        18.97   23203377      31552
vda             501.14     13945.94        18.94   23242585      31560
vda             501.32     13944.21        18.92   23281533      31584
vda             501.45     13942.54        18.89   23320713      31596
vda             501.47     13937.60        18.87   23354393      31612
vda             501.68     13937.79        18.83   23396673      31612
vda             501.77     13935.07        18.81   23434057      31628
vda             501.95     13934.67        18.77   23475181      31628
vda             502.08     13933.65        18.75   23515401      31648
vda             502.21     13932.27        18.72   23555017      31648
vda             502.23     13928.29        18.70   23590213      31668
vda             502.40     13927.49        18.66   23630629      31668
vda             502.54     13926.27        18.64   23670489      31684
vda             502.70     13926.01        18.61   23711949      31688
vda             502.91     13925.45        18.59   23752913      31704
vda             503.10     13925.16        18.56   23794341      31708
vda             503.19     13923.24        18.53   23832969      31724
vda             503.29     13921.03        18.50   23871089      31724
vda             503.53     13920.48        18.48   23911905      31740
vda             503.62     13917.33        18.45   23948381      31740
vda             503.75     13915.86        18.43   23987741      31764
vda             503.84     13913.07        18.40   24024673      31764
vda             504.05     13913.25        18.39   24066869      31808
vda             504.28     13915.12        18.36   24111981      31808
vda             504.48     13915.85        18.34   24155133      31828
vda             504.64     13915.20        18.30   24195881      31828
vda             504.69     13911.98        18.28   24232169      31848
vda             504.74     13908.58        18.27   24268113      31872
vda             504.91     13907.45        18.24   24307861      31888
vda             505.15     13908.76        18.21   24352021      31888
vda             505.35     13909.46        18.21   24395113      31940
vda             505.47     13907.97        18.18   24434221      31944
vda             505.62     13906.99        18.17   24474353      31976
vda             505.85     13908.40        18.14   24518701      31976
vda             505.98     13907.09        18.12   24558257      31996
vda             506.18     13907.65        18.09   24600965      31996
vda             506.41     13908.40        18.07   24644161      32016
vda             506.49     13905.89        18.04   24681425      32016
vda             506.79     13907.67        18.04   24726445      32072
vda             506.98     13908.07        18.02   24769017      32100
vda             507.16     13907.88        18.04   24810537      32184
vda             507.36     13907.81        18.07   24852285      32284
vda             507.61     13909.66        18.07   24897321      32336
vda             507.81     13909.54        18.05   24938965      32360
vda             507.85     13906.19        18.02   24974829      32360
vda             507.96     13904.63        18.00   25013873      32372
vda             508.13     13904.40        17.97   25055305      32380
vda             508.33     13905.29        17.95   25098625      32396
vda             508.48     13904.10        17.92   25138341      32400
vda             508.64     13903.52        17.90   25179141      32416
vda             508.85     13903.95        17.87   25221765      32420
vda             509.11     13905.96        17.86   25267129      32452
vda             509.33     13907.05        17.83   25310977      32456
vda             509.58     13908.14        17.82   25354817      32488
vda             509.80     13909.06        17.79   25398357      32492
vda             510.11     13912.44        17.77   25446261      32504
vda             510.22     13910.76        17.75   25485077      32516
vda             510.44     13911.98        17.73   25529173      32540
vda             510.70     13913.90        17.71   25574585      32548
vda             510.85     13913.55        17.69   25615681      32560
vda             510.97     13912.25        17.66   25655161      32568
vda             511.19     13913.53        17.64   25699405      32584
vda             511.40     13914.17        17.61   25742469      32584
vda             511.65     13915.93        17.60   25787465      32620
vda             511.75     13913.78        17.57   25825361      32620
vda             512.00     13915.48        17.56   25870401      32640
vda             512.17     13915.57        17.53   25912457      32640
vda             512.42     13917.46        17.51   25957741      32652
vda             512.64     13918.77        17.48   26002077      32660
vda             512.88     13919.44        17.46   26045213      32672
vda             513.06     13919.14        17.44   26086565      32680
vda             513.31     13920.62        17.42   26131085      32696
vda             513.51     13920.63        17.39   26173017      32700
vda             513.72     13921.73        17.37   26216981      32716
vda             513.96     13923.05        17.35   26261369      32716
vda             514.20     13924.71        17.32   26306417      32728
vda             514.45     13926.08        17.30   26350937      32732
vda             514.62     13926.87        17.29   26394349      32764
vda             514.83     13926.66        17.26   26435873      32768
vda             515.04     13927.48        17.24   26479341      32784
vda             515.30     13929.80        17.22   26525549      32788
vda             515.61     13932.65        17.20   26572905      32804
vda             515.85     13934.41        17.17   26618209      32808
vda             516.16     13937.48        17.16   26665885      32824
vda             516.29     13936.55        17.13   26706057      32828
vda             516.50     13937.56        17.11   26749941      32840
vda             516.73     13938.59        17.09   26793865      32844
vda             516.92     13938.61        17.07   26835857      32868
vda             517.06     13937.71        17.05   26876081      32872
vda             517.39     13940.48        17.03   26923257      32892
vda             517.72     13943.40        17.00   26970853      32892
vda             517.85     13942.81        16.98   27011677      32904
vda             518.14     13946.07        16.96   27059973      32912
vda             518.43     13948.52        16.94   27106577      32924
vda             518.59     13948.24        16.92   27148013      32932
vda             518.75     13948.55        16.90   27190605      32948
vda             519.08     13952.77        16.88   27240825      32956
vda             519.39     13955.33        16.87   27287837      32980
vda             519.54     13955.14        16.84   27329469      32984
vda             519.72     13955.72        16.83   27372461      33012
vda             519.98     13957.72        16.81   27418401      33016
vda             520.23     13959.80        16.79   27464509      33032
vda             520.53     13962.98        16.76   27512801      33032
vda             520.72     13963.81        16.75   27556453      33048
vda             520.97     13965.94        16.73   27602553      33056
vda             521.22     13968.00        16.71   27648673      33084
vda             521.37     13967.83        16.69   27690381      33088
vda             521.65     13970.59        16.67   27737761      33104
vda             521.97     13973.70        16.65   27786009      33108
vda             522.24     13976.36        16.63   27833357      33124
vda             522.40     13976.08        16.61   27874881      33124
vda             522.65     13978.04        16.61   27920717      33168
vda             522.92     13980.06        16.58   27966825      33172
vda             523.17     13981.88        16.57   28012413      33192
vda             523.41     13984.09        16.54   28058937      33192
vda             523.62     13985.52        16.53   28103897      33208
vda             523.90     13988.42        16.50   28151829      33208
vda             524.17     13990.68        16.49   28198365      33228
vda             524.32     13989.97        16.47   28239037      33244
vda             524.52     13991.18        16.45   28283593      33248
vda             524.75     13993.17        16.43   28329729      33268
vda             525.08     13996.90        16.41   28379277      33268
vda             525.35     13999.08        16.40   28425841      33296
vda             525.46     13998.41        16.37   28466613      33296
vda             525.49     13995.50        16.36   28502677      33316
vda             525.77     13998.11        16.34   28550125      33316
vda             525.88     13997.57        16.32   28591161      33332
vda             526.12     13999.27        16.29   28636629      33332
vda             526.32     13999.82        16.27   28679885      33332
vda             526.53     14000.78        16.26   28724009      33352
vda             526.76     14002.62        16.25   28769925      33380
vda             527.03     14004.89        16.22   28816733      33380
vda             527.39     14009.74        16.21   28868753      33400
vda             527.52     14009.31        16.19   28910029      33400
vda             527.72     14010.43        16.17   28954517      33420
vda             527.95     14011.75        16.15   28999277      33420
vda             528.21     14014.19        16.13   29046501      33440
vda             528.37     14014.18        16.11   29088669      33440
vda             528.65     14016.42        16.10   29135381      33456
vda             528.96     14020.26        16.07   29185557      33456
vda             529.01     14017.77        16.06   29222573      33472
vda             529.22     14019.07        16.04   29267325      33480
vda             529.49     14021.75        16.03   29315141      33516
vda             529.62     14021.78        16.01   29357405      33516
vda             529.83     14023.08        16.00   29402201      33552
vda             530.09     14025.47        15.98   29449413      33552
vda             530.25     14025.89        15.97   29492529      33576
vda             530.35     14024.93        15.95   29532725      33576
vda             530.63     14027.84        15.94   29581073      33604
vda             530.86     14029.63        15.91   29626929      33604
vda             530.98     14029.12        15.90   29668089      33620
vda             531.23     14031.49        15.88   29715325      33624
vda             531.56     14035.53        15.86   29766129      33640
vda             531.79     14036.80        15.84   29810925      33644
vda             531.94     14036.88        15.83   29853353      33660
vda             532.10     14037.38        15.80   29896521      33660
vda             532.28     14038.25        15.80   29940649      33696
vda             532.46     14039.11        15.78   29984741      33696
vda             532.77     14042.59        15.77   30034437      33728
vda             532.92     14043.21        15.75   30077885      33728
vda             533.17     14045.57        15.73   30125225      33744
vda             533.45     14048.70        15.71   30174069      33744
vda             533.72     14051.37        15.70   30222097      33760
vda             534.04     14055.03        15.68   30272289      33764
vda             534.28     14057.04        15.66   30318777      33780
vda             534.48     14057.78        15.64   30362685      33784
vda             534.78     14061.12        15.63   30412237      33800
vda             534.99     14063.05        15.61   30458741      33800
vda             535.16     14064.10        15.60   30503209      33832
vda             535.47     14067.46        15.58   30552841      33832
vda             535.79     14071.23        15.57   30603245      33852
vda             536.05     14073.48        15.54   30650485      33852
vda             536.32     14076.44        15.53   30699161      33868
vda             536.56     14078.16        15.51   30745285      33868
