time               total        used        free      shared  buff/cache   available
2023-08-01 00:24:00  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:03  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:06  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:09  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:12  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:15  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:18  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:21  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:24  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:27  Mem:           125G         16G         97G        1.1M         10G        107G
2023-08-01 00:24:30  Mem:           125G         17G         97G        1.1M         10G        107G
2023-08-01 00:24:33  Mem:           125G         17G         97G        1.1M         10G        107G
2023-08-01 00:24:36  Mem:           125G         17G         97G        1.1M         10G        107G
2023-08-01 00:24:39  Mem:           125G         17G         97G        1.1M         10G        107G
2023-08-01 00:24:42  Mem:           125G         17G         97G        1.1M         10G        107G
2023-08-01 00:24:45  Mem:           125G         17G         97G        1.1M         10G        107G
2023-08-01 00:24:48  Mem:           125G         17G         96G        1.1M         10G        107G
2023-08-01 00:24:51  Mem:           125G         17G         96G        1.1M         11G        107G
2023-08-01 00:24:54  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:24:57  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:00  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:03  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:06  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:09  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:12  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:15  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:18  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:21  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:24  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:27  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:30  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:33  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:36  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:39  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:42  Mem:           125G         17G         96G        1.1M         11G        106G
2023-08-01 00:25:45  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:25:48  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:25:51  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:25:54  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:25:57  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:00  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:03  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:06  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:10  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:13  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:16  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:19  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:22  Mem:           125G         17G         95G        1.1M         11G        106G
2023-08-01 00:26:25  Mem:           125G         18G         95G        1.1M         11G        106G
2023-08-01 00:26:28  Mem:           125G         18G         95G        1.1M         11G        106G
2023-08-01 00:26:31  Mem:           125G         18G         95G        1.1M         11G        106G
2023-08-01 00:26:34  Mem:           125G         18G         95G        1.1M         11G        106G
2023-08-01 00:26:37  Mem:           125G         18G         95G        1.1M         11G        106G
2023-08-01 00:26:40  Mem:           125G         18G         95G        1.1M         11G        106G
2023-08-01 00:26:43  Mem:           125G         18G         94G        1.1M         12G        106G
2023-08-01 00:26:46  Mem:           125G         18G         94G        1.1M         12G        106G
2023-08-01 00:26:49  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:26:52  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:26:55  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:26:58  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:01  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:04  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:07  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:10  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:13  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:16  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:19  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:22  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:25  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:28  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:31  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:34  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:37  Mem:           125G         18G         94G        1.1M         12G        105G
2023-08-01 00:27:40  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:27:43  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:27:46  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:27:49  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:27:52  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:27:55  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:27:58  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:01  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:04  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:07  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:10  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:13  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:16  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:19  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:22  Mem:           125G         18G         93G        1.1M         12G        105G
2023-08-01 00:28:25  Mem:           125G         19G         93G        1.1M         12G        105G
2023-08-01 00:28:28  Mem:           125G         19G         93G        1.1M         12G        105G
2023-08-01 00:28:31  Mem:           125G         19G         93G        1.1M         13G        105G
2023-08-01 00:28:34  Mem:           125G         19G         92G        1.1M         13G        105G
2023-08-01 00:28:37  Mem:           125G         19G         92G        1.1M         13G        105G
2023-08-01 00:28:40  Mem:           125G         19G         92G        1.1M         13G        105G
2023-08-01 00:28:43  Mem:           125G         19G         92G        1.1M         13G        105G
2023-08-01 00:28:46  Mem:           125G         19G         92G        1.1M         13G        105G
2023-08-01 00:28:49  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:28:52  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:28:55  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:28:58  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:01  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:04  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:07  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:10  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:13  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:16  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:19  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:22  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:25  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:28  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:31  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 00:29:34  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:37  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:40  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:43  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:46  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:49  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:52  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:55  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:29:58  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:30:01  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:30:04  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:30:07  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:30:10  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:30:13  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:30:16  Mem:           125G         19G         91G        1.1M         13G        104G
2023-08-01 00:30:19  Mem:           125G         19G         91G        1.1M         14G        104G
2023-08-01 00:30:22  Mem:           125G         19G         91G        1.1M         14G        104G
2023-08-01 00:30:25  Mem:           125G         20G         91G        1.1M         14G        104G
2023-08-01 00:30:28  Mem:           125G         20G         91G        1.1M         14G        104G
2023-08-01 00:30:31  Mem:           125G         20G         90G        1.1M         14G        104G
2023-08-01 00:30:34  Mem:           125G         20G         90G        1.1M         14G        104G
2023-08-01 00:30:37  Mem:           125G         20G         90G        1.1M         14G        104G
2023-08-01 00:30:40  Mem:           125G         20G         90G        1.1M         14G        104G
2023-08-01 00:30:43  Mem:           125G         20G         90G        1.1M         14G        104G
2023-08-01 00:30:46  Mem:           125G         20G         90G        1.1M         14G        104G
2023-08-01 00:30:49  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:30:52  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:30:55  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:30:58  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:01  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:04  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:08  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:11  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:14  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:17  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:20  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:23  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:26  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 00:31:29  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:32  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:35  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:38  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:41  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:44  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:47  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:50  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:53  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:56  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:31:59  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:32:02  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 00:32:05  Mem:           125G         20G         89G        1.1M         15G        103G
2023-08-01 00:32:08  Mem:           125G         20G         89G        1.1M         15G        103G
2023-08-01 00:32:11  Mem:           125G         20G         89G        1.1M         15G        103G
2023-08-01 00:32:14  Mem:           125G         20G         89G        1.1M         15G        103G
2023-08-01 00:32:17  Mem:           125G         20G         89G        1.1M         15G        103G
2023-08-01 00:32:20  Mem:           125G         20G         89G        1.1M         15G        103G
2023-08-01 00:32:23  Mem:           125G         20G         88G        1.1M         15G        103G
2023-08-01 00:32:26  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:29  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:32  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:35  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:38  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:41  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:44  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:47  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:50  Mem:           125G         21G         88G        1.1M         15G        103G
2023-08-01 00:32:53  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:32:56  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:32:59  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:33:02  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:33:05  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:33:08  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:33:11  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:33:14  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:33:17  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 00:33:20  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:23  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:26  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:29  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:32  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:35  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:38  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:41  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:44  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:47  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 00:33:50  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:33:53  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:33:56  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:33:59  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:34:02  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:34:05  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:34:08  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:34:11  Mem:           125G         21G         87G        1.1M         16G        102G
2023-08-01 00:34:14  Mem:           125G         21G         86G        1.1M         16G        102G
2023-08-01 00:34:17  Mem:           125G         21G         86G        1.1M         16G        102G
2023-08-01 00:34:20  Mem:           125G         21G         86G        1.1M         16G        102G
2023-08-01 00:34:23  Mem:           125G         21G         86G        1.1M         16G        102G
2023-08-01 00:34:26  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:29  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:32  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:35  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:38  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:41  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:44  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:47  Mem:           125G         22G         86G        1.1M         16G        102G
2023-08-01 00:34:50  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 00:34:53  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 00:34:56  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 00:34:59  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 00:35:02  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 00:35:05  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 00:35:08  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 00:35:11  Mem:           125G         22G         85G        1.1M         16G        101G
2023-08-01 00:35:14  Mem:           125G         22G         85G        1.1M         16G        101G
2023-08-01 00:35:17  Mem:           125G         22G         85G        1.1M         16G        101G
2023-08-01 00:35:20  Mem:           125G         22G         85G        1.1M         16G        101G
2023-08-01 00:35:23  Mem:           125G         22G         85G        1.1M         16G        101G
2023-08-01 00:35:27  Mem:           125G         22G         85G        1.1M         16G        101G
2023-08-01 00:35:30  Mem:           125G         22G         85G        1.1M         16G        101G
2023-08-01 00:35:33  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:36  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:39  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:42  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:45  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:48  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:51  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:54  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:35:57  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:36:00  Mem:           125G         22G         85G        1.1M         17G        101G
2023-08-01 00:36:03  Mem:           125G         22G         84G        1.1M         17G        101G
2023-08-01 00:36:06  Mem:           125G         22G         84G        1.1M         17G        101G
2023-08-01 00:36:09  Mem:           125G         22G         84G        1.1M         17G        101G
2023-08-01 00:36:12  Mem:           125G         22G         84G        1.1M         17G        101G
2023-08-01 00:36:15  Mem:           125G         22G         84G        1.1M         17G        101G
2023-08-01 00:36:18  Mem:           125G         22G         84G        1.1M         17G        101G
2023-08-01 00:36:21  Mem:           125G         22G         84G        1.1M         17G        101G
2023-08-01 00:36:24  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:27  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:30  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:33  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:36  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:39  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:42  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:45  Mem:           125G         23G         84G        1.1M         17G        101G
2023-08-01 00:36:48  Mem:           125G         23G         84G        1.1M         17G        100G
2023-08-01 00:36:51  Mem:           125G         23G         84G        1.1M         17G        100G
2023-08-01 00:36:54  Mem:           125G         23G         84G        1.1M         17G        100G
2023-08-01 00:36:57  Mem:           125G         23G         83G        1.1M         17G        100G
2023-08-01 00:37:00  Mem:           125G         23G         83G        1.1M         17G        100G
2023-08-01 00:37:03  Mem:           125G         23G         83G        1.1M         17G        100G
2023-08-01 00:37:06  Mem:           125G         23G         83G        1.1M         17G        100G
2023-08-01 00:37:09  Mem:           125G         23G         83G        1.1M         17G        100G
2023-08-01 00:37:12  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:15  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:18  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:21  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:24  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:27  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:30  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:33  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:36  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:39  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:42  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:45  Mem:           125G         23G         83G        1.1M         18G        100G
2023-08-01 00:37:48  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:37:51  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:37:54  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:37:57  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:38:00  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:38:03  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:38:06  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:38:09  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:38:12  Mem:           125G         23G         82G        1.1M         18G        100G
2023-08-01 00:38:15  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:18  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:21  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:24  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:27  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:30  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:33  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:36  Mem:           125G         24G         82G        1.1M         18G        100G
2023-08-01 00:38:39  Mem:           125G         24G         81G        1.1M         18G         99G
2023-08-01 00:38:42  Mem:           125G         24G         81G        1.1M         18G         99G
2023-08-01 00:38:45  Mem:           125G         24G         81G        1.1M         18G         99G
2023-08-01 00:38:48  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:38:51  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:38:54  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:38:58  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:01  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:04  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:07  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:10  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:13  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:16  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:19  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:22  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:25  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:28  Mem:           125G         24G         81G        1.1M         19G         99G
2023-08-01 00:39:31  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:34  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:37  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:40  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:43  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:46  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:49  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:52  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:55  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:39:58  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:40:01  Mem:           125G         24G         80G        1.1M         19G         99G
2023-08-01 00:40:04  Mem:           125G         25G         80G        1.1M         19G         99G
2023-08-01 00:40:07  Mem:           125G         25G         80G        1.1M         19G         99G
2023-08-01 00:40:10  Mem:           125G         25G         80G        1.1M         19G         99G
2023-08-01 00:40:13  Mem:           125G         25G         80G        1.1M         19G         99G
2023-08-01 00:40:16  Mem:           125G         25G         80G        1.1M         19G         99G
