time               total        used        free      shared  buff/cache   available
2023-07-31 23:01:25  Mem:           125G         28G         73G        1.1M         23G         96G
2023-07-31 23:01:28  Mem:           125G         28G         73G        1.1M         23G         96G
2023-07-31 23:01:31  Mem:           125G         28G         73G        1.1M         23G         96G
2023-07-31 23:01:34  Mem:           125G         28G         73G        1.1M         23G         96G
2023-07-31 23:01:37  Mem:           125G         28G         73G        1.1M         23G         96G
2023-07-31 23:01:40  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:01:43  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:01:46  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:01:49  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:01:52  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:01:55  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:01:58  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:02:01  Mem:           125G         28G         73G        1.1M         23G         95G
2023-07-31 23:02:04  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:07  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:10  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:13  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:16  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:19  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:22  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:25  Mem:           125G         28G         72G        1.1M         23G         95G
2023-07-31 23:02:28  Mem:           125G         28G         72G        1.1M         24G         95G
2023-07-31 23:02:31  Mem:           125G         28G         72G        1.1M         24G         95G
2023-07-31 23:02:34  Mem:           125G         28G         72G        1.1M         24G         95G
2023-07-31 23:02:37  Mem:           125G         28G         72G        1.1M         24G         95G
2023-07-31 23:02:40  Mem:           125G         28G         71G        1.1M         24G         95G
2023-07-31 23:02:43  Mem:           125G         29G         71G        1.1M         24G         95G
2023-07-31 23:02:46  Mem:           125G         29G         71G        1.1M         24G         95G
2023-07-31 23:02:49  Mem:           125G         29G         71G        1.1M         24G         95G
2023-07-31 23:02:52  Mem:           125G         29G         71G        1.1M         24G         95G
2023-07-31 23:02:55  Mem:           125G         29G         71G        1.1M         24G         95G
2023-07-31 23:02:58  Mem:           125G         29G         71G        1.1M         24G         94G
2023-07-31 23:03:01  Mem:           125G         29G         71G        1.1M         24G         94G
2023-07-31 23:03:04  Mem:           125G         29G         71G        1.1M         24G         94G
2023-07-31 23:03:07  Mem:           125G         29G         71G        1.1M         24G         94G
2023-07-31 23:03:10  Mem:           125G         29G         71G        1.1M         24G         94G
2023-07-31 23:03:13  Mem:           125G         29G         71G        1.1M         24G         94G
2023-07-31 23:03:16  Mem:           125G         29G         70G        1.1M         24G         94G
2023-07-31 23:03:19  Mem:           125G         29G         70G        1.1M         24G         94G
2023-07-31 23:03:22  Mem:           125G         29G         70G        1.1M         24G         94G
2023-07-31 23:03:25  Mem:           125G         29G         70G        1.1M         24G         94G
2023-07-31 23:03:28  Mem:           125G         29G         70G        1.1M         24G         94G
2023-07-31 23:03:31  Mem:           125G         29G         70G        1.1M         24G         94G
2023-07-31 23:03:34  Mem:           125G         29G         70G        1.1M         24G         94G
2023-07-31 23:03:37  Mem:           125G         29G         70G        1.1M         25G         94G
2023-07-31 23:03:40  Mem:           125G         29G         70G        1.1M         25G         94G
2023-07-31 23:03:43  Mem:           125G         29G         70G        1.1M         25G         94G
2023-07-31 23:03:46  Mem:           125G         29G         70G        1.1M         25G         94G
2023-07-31 23:03:49  Mem:           125G         29G         70G        1.1M         25G         94G
2023-07-31 23:03:52  Mem:           125G         29G         69G        1.1M         25G         94G
2023-07-31 23:03:55  Mem:           125G         30G         69G        1.1M         25G         94G
2023-07-31 23:03:58  Mem:           125G         30G         69G        1.1M         25G         94G
2023-07-31 23:04:01  Mem:           125G         30G         69G        1.1M         25G         94G
2023-07-31 23:04:04  Mem:           125G         30G         69G        1.1M         25G         94G
2023-07-31 23:04:07  Mem:           125G         30G         69G        1.1M         25G         93G
2023-07-31 23:04:10  Mem:           125G         30G         69G        1.1M         25G         93G
2023-07-31 23:04:13  Mem:           125G         30G         69G        1.1M         25G         93G
2023-07-31 23:04:16  Mem:           125G         30G         69G        1.1M         25G         93G
2023-07-31 23:04:19  Mem:           125G         30G         69G        1.1M         25G         93G
2023-07-31 23:04:22  Mem:           125G         30G         69G        1.1M         25G         93G
2023-07-31 23:04:25  Mem:           125G         30G         68G        1.1M         25G         93G
2023-07-31 23:04:28  Mem:           125G         30G         68G        1.1M         25G         93G
2023-07-31 23:04:31  Mem:           125G         30G         68G        1.1M         25G         93G
2023-07-31 23:04:34  Mem:           125G         30G         68G        1.1M         25G         93G
2023-07-31 23:04:37  Mem:           125G         30G         68G        1.1M         25G         93G
2023-07-31 23:04:40  Mem:           125G         30G         68G        1.1M         25G         93G
2023-07-31 23:04:43  Mem:           125G         30G         68G        1.1M         25G         93G
2023-07-31 23:04:46  Mem:           125G         30G         68G        1.1M         26G         93G
2023-07-31 23:04:49  Mem:           125G         30G         68G        1.1M         26G         93G
2023-07-31 23:04:52  Mem:           125G         30G         68G        1.1M         26G         93G
2023-07-31 23:04:55  Mem:           125G         30G         68G        1.1M         26G         93G
2023-07-31 23:04:58  Mem:           125G         30G         67G        1.1M         26G         93G
2023-07-31 23:05:01  Mem:           125G         31G         67G        1.1M         26G         93G
2023-07-31 23:05:04  Mem:           125G         31G         67G        1.1M         26G         93G
2023-07-31 23:05:07  Mem:           125G         31G         67G        1.1M         26G         93G
2023-07-31 23:05:10  Mem:           125G         31G         67G        1.1M         26G         93G
2023-07-31 23:05:13  Mem:           125G         31G         67G        1.1M         26G         92G
2023-07-31 23:05:16  Mem:           125G         31G         67G        1.1M         26G         92G
2023-07-31 23:05:19  Mem:           125G         31G         67G        1.1M         26G         92G
2023-07-31 23:05:22  Mem:           125G         31G         67G        1.1M         26G         92G
2023-07-31 23:05:25  Mem:           125G         31G         67G        1.1M         26G         92G
2023-07-31 23:05:28  Mem:           125G         31G         67G        1.1M         26G         92G
2023-07-31 23:05:31  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:34  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:37  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:40  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:43  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:47  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:50  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:53  Mem:           125G         31G         66G        1.1M         26G         92G
2023-07-31 23:05:56  Mem:           125G         31G         66G        1.1M         27G         92G
2023-07-31 23:05:59  Mem:           125G         31G         66G        1.1M         27G         92G
2023-07-31 23:06:02  Mem:           125G         31G         66G        1.1M         27G         92G
2023-07-31 23:06:05  Mem:           125G         32G         65G        1.1M         27G         92G
2023-07-31 23:06:08  Mem:           125G         32G         65G        1.1M         27G         92G
2023-07-31 23:06:11  Mem:           125G         32G         65G        1.1M         27G         92G
2023-07-31 23:06:14  Mem:           125G         32G         65G        1.1M         27G         92G
2023-07-31 23:06:17  Mem:           125G         32G         65G        1.1M         27G         91G
2023-07-31 23:06:20  Mem:           125G         32G         65G        1.1M         27G         91G
2023-07-31 23:06:23  Mem:           125G         32G         65G        1.1M         27G         91G
2023-07-31 23:06:26  Mem:           125G         32G         65G        1.1M         27G         91G
2023-07-31 23:06:29  Mem:           125G         32G         65G        1.1M         27G         91G
2023-07-31 23:06:32  Mem:           125G         32G         65G        1.1M         27G         91G
2023-07-31 23:06:35  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:38  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:41  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:44  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:47  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:50  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:53  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:56  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:06:59  Mem:           125G         32G         64G        1.1M         27G         91G
2023-07-31 23:07:02  Mem:           125G         33G         64G        1.1M         28G         91G
2023-07-31 23:07:05  Mem:           125G         33G         63G        1.1M         28G         91G
2023-07-31 23:07:08  Mem:           125G         33G         63G        1.1M         28G         91G
2023-07-31 23:07:11  Mem:           125G         33G         63G        1.1M         28G         91G
2023-07-31 23:07:14  Mem:           125G         33G         63G        1.1M         28G         90G
2023-07-31 23:07:17  Mem:           125G         33G         63G        1.1M         28G         90G
2023-07-31 23:07:20  Mem:           125G         33G         63G        1.1M         28G         90G
2023-07-31 23:07:23  Mem:           125G         33G         63G        1.1M         28G         90G
2023-07-31 23:07:26  Mem:           125G         33G         63G        1.1M         28G         90G
2023-07-31 23:07:29  Mem:           125G         33G         63G        1.1M         28G         90G
2023-07-31 23:07:32  Mem:           125G         33G         63G        1.1M         28G         90G
2023-07-31 23:07:35  Mem:           125G         33G         62G        1.1M         28G         90G
2023-07-31 23:07:38  Mem:           125G         33G         62G        1.1M         28G         90G
2023-07-31 23:07:41  Mem:           125G         33G         62G        1.1M         28G         90G
2023-07-31 23:07:44  Mem:           125G         33G         62G        1.1M         28G         90G
2023-07-31 23:07:47  Mem:           125G         33G         62G        1.1M         28G         90G
2023-07-31 23:07:50  Mem:           125G         33G         62G        1.1M         28G         90G
2023-07-31 23:07:53  Mem:           125G         33G         62G        1.1M         28G         90G
2023-07-31 23:07:56  Mem:           125G         34G         62G        1.1M         28G         90G
2023-07-31 23:07:59  Mem:           125G         34G         62G        1.1M         28G         90G
2023-07-31 23:08:02  Mem:           125G         34G         62G        1.1M         28G         90G
2023-07-31 23:08:05  Mem:           125G         34G         61G        1.1M         29G         90G
2023-07-31 23:08:08  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:11  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:14  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:17  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:20  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:23  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:26  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:29  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:32  Mem:           125G         34G         61G        1.1M         29G         89G
2023-07-31 23:08:35  Mem:           125G         34G         60G        1.1M         29G         89G
2023-07-31 23:08:38  Mem:           125G         34G         60G        1.1M         29G         89G
2023-07-31 23:08:41  Mem:           125G         34G         60G        1.1M         29G         89G
2023-07-31 23:08:44  Mem:           125G         34G         60G        1.1M         29G         89G
2023-07-31 23:08:47  Mem:           125G         34G         60G        1.1M         29G         89G
2023-07-31 23:08:50  Mem:           125G         35G         60G        1.1M         29G         89G
2023-07-31 23:08:53  Mem:           125G         35G         60G        1.1M         29G         89G
2023-07-31 23:08:56  Mem:           125G         35G         60G        1.1M         29G         89G
2023-07-31 23:08:59  Mem:           125G         35G         60G        1.1M         29G         89G
2023-07-31 23:09:02  Mem:           125G         35G         60G        1.1M         29G         88G
2023-07-31 23:09:05  Mem:           125G         35G         59G        1.1M         29G         88G
2023-07-31 23:09:08  Mem:           125G         35G         59G        1.1M         29G         88G
2023-07-31 23:09:11  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:14  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:17  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:20  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:23  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:26  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:29  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:32  Mem:           125G         35G         59G        1.1M         30G         88G
2023-07-31 23:09:35  Mem:           125G         35G         58G        1.1M         30G         88G
2023-07-31 23:09:38  Mem:           125G         35G         58G        1.1M         30G         88G
2023-07-31 23:09:41  Mem:           125G         35G         58G        1.1M         30G         88G
2023-07-31 23:09:44  Mem:           125G         36G         58G        1.1M         30G         88G
2023-07-31 23:09:47  Mem:           125G         36G         58G        1.1M         30G         88G
2023-07-31 23:09:50  Mem:           125G         36G         58G        1.1M         30G         88G
2023-07-31 23:09:53  Mem:           125G         36G         58G        1.1M         30G         87G
2023-07-31 23:09:56  Mem:           125G         36G         58G        1.1M         30G         87G
2023-07-31 23:09:59  Mem:           125G         36G         58G        1.1M         30G         87G
2023-07-31 23:10:02  Mem:           125G         36G         57G        1.1M         30G         87G
2023-07-31 23:10:05  Mem:           125G         36G         57G        1.1M         30G         87G
2023-07-31 23:10:08  Mem:           125G         36G         57G        1.1M         30G         87G
2023-07-31 23:10:11  Mem:           125G         36G         57G        1.1M         30G         87G
2023-07-31 23:10:14  Mem:           125G         36G         57G        1.1M         30G         87G
2023-07-31 23:10:17  Mem:           125G         36G         57G        1.1M         31G         87G
2023-07-31 23:10:20  Mem:           125G         36G         57G        1.1M         31G         87G
2023-07-31 23:10:23  Mem:           125G         36G         57G        1.1M         31G         87G
2023-07-31 23:10:26  Mem:           125G         36G         57G        1.1M         31G         87G
2023-07-31 23:10:29  Mem:           125G         36G         56G        1.1M         31G         87G
2023-07-31 23:10:32  Mem:           125G         37G         56G        1.1M         31G         87G
2023-07-31 23:10:35  Mem:           125G         37G         56G        1.1M         31G         87G
2023-07-31 23:10:38  Mem:           125G         37G         56G        1.1M         31G         87G
2023-07-31 23:10:41  Mem:           125G         37G         56G        1.1M         31G         87G
2023-07-31 23:10:44  Mem:           125G         37G         56G        1.1M         31G         86G
2023-07-31 23:10:47  Mem:           125G         37G         56G        1.1M         31G         86G
2023-07-31 23:10:50  Mem:           125G         37G         56G        1.1M         31G         86G
2023-07-31 23:10:53  Mem:           125G         37G         56G        1.1M         31G         86G
2023-07-31 23:10:56  Mem:           125G         37G         56G        1.1M         31G         86G
2023-07-31 23:10:59  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:02  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:05  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:08  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:11  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:14  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:17  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:20  Mem:           125G         37G         55G        1.1M         31G         86G
2023-07-31 23:11:23  Mem:           125G         38G         55G        1.1M         32G         86G
2023-07-31 23:11:26  Mem:           125G         38G         55G        1.1M         32G         86G
2023-07-31 23:11:30  Mem:           125G         38G         54G        1.1M         32G         86G
2023-07-31 23:11:33  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:36  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:39  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:42  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:45  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:48  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:51  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:54  Mem:           125G         38G         54G        1.1M         32G         85G
2023-07-31 23:11:57  Mem:           125G         38G         53G        1.1M         32G         85G
2023-07-31 23:12:00  Mem:           125G         38G         53G        1.1M         32G         85G
2023-07-31 23:12:03  Mem:           125G         38G         53G        1.1M         32G         85G
2023-07-31 23:12:06  Mem:           125G         38G         53G        1.1M         32G         85G
2023-07-31 23:12:09  Mem:           125G         38G         53G        1.1M         32G         85G
2023-07-31 23:12:12  Mem:           125G         39G         53G        1.1M         32G         85G
2023-07-31 23:12:15  Mem:           125G         39G         53G        1.1M         32G         85G
2023-07-31 23:12:18  Mem:           125G         39G         53G        1.1M         32G         85G
2023-07-31 23:12:21  Mem:           125G         39G         53G        1.1M         32G         84G
2023-07-31 23:12:24  Mem:           125G         39G         52G        1.1M         32G         84G
2023-07-31 23:12:27  Mem:           125G         39G         52G        1.1M         32G         84G
2023-07-31 23:12:30  Mem:           125G         39G         52G        1.1M         32G         84G
2023-07-31 23:12:33  Mem:           125G         39G         52G        1.1M         33G         84G
2023-07-31 23:12:36  Mem:           125G         39G         52G        1.1M         33G         84G
2023-07-31 23:12:39  Mem:           125G         39G         52G        1.1M         33G         84G
2023-07-31 23:12:42  Mem:           125G         39G         52G        1.1M         33G         84G
2023-07-31 23:12:45  Mem:           125G         39G         52G        1.1M         33G         84G
2023-07-31 23:12:48  Mem:           125G         39G         52G        1.1M         33G         84G
2023-07-31 23:12:51  Mem:           125G         39G         52G        1.1M         33G         84G
2023-07-31 23:12:54  Mem:           125G         39G         51G        1.1M         33G         84G
2023-07-31 23:12:57  Mem:           125G         39G         51G        1.1M         33G         84G
2023-07-31 23:13:00  Mem:           125G         40G         51G        1.1M         33G         84G
2023-07-31 23:13:03  Mem:           125G         40G         51G        1.1M         33G         84G
2023-07-31 23:13:06  Mem:           125G         40G         51G        1.1M         33G         84G
2023-07-31 23:13:09  Mem:           125G         40G         51G        1.1M         33G         83G
2023-07-31 23:13:12  Mem:           125G         40G         51G        1.1M         33G         83G
2023-07-31 23:13:15  Mem:           125G         40G         51G        1.1M         33G         83G
2023-07-31 23:13:18  Mem:           125G         40G         51G        1.1M         33G         83G
2023-07-31 23:13:21  Mem:           125G         40G         50G        1.1M         33G         83G
2023-07-31 23:13:24  Mem:           125G         40G         50G        1.1M         33G         83G
2023-07-31 23:13:27  Mem:           125G         40G         50G        1.1M         33G         83G
2023-07-31 23:13:30  Mem:           125G         40G         50G        1.1M         33G         83G
2023-07-31 23:13:33  Mem:           125G         40G         50G        1.1M         33G         83G
2023-07-31 23:13:36  Mem:           125G         40G         50G        1.1M         33G         83G
2023-07-31 23:13:39  Mem:           125G         40G         50G        1.1M         33G         83G
2023-07-31 23:13:42  Mem:           125G         40G         50G        1.1M         34G         83G
2023-07-31 23:13:45  Mem:           125G         40G         50G        1.1M         34G         83G
2023-07-31 23:13:48  Mem:           125G         40G         50G        1.1M         34G         83G
2023-07-31 23:13:51  Mem:           125G         41G         49G        1.1M         34G         83G
2023-07-31 23:13:54  Mem:           125G         41G         49G        1.1M         34G         83G
2023-07-31 23:13:57  Mem:           125G         41G         49G        1.1M         34G         83G
2023-07-31 23:14:00  Mem:           125G         41G         49G        1.1M         34G         82G
2023-07-31 23:14:03  Mem:           125G         41G         49G        1.1M         34G         82G
2023-07-31 23:14:06  Mem:           125G         41G         49G        1.1M         34G         82G
2023-07-31 23:14:09  Mem:           125G         41G         49G        1.1M         34G         82G
2023-07-31 23:14:12  Mem:           125G         41G         49G        1.1M         34G         82G
2023-07-31 23:14:15  Mem:           125G         41G         49G        1.1M         34G         82G
2023-07-31 23:14:18  Mem:           125G         41G         49G        1.1M         34G         82G
2023-07-31 23:14:21  Mem:           125G         41G         48G        1.1M         34G         82G
2023-07-31 23:14:24  Mem:           125G         41G         48G        1.1M         34G         82G
2023-07-31 23:14:27  Mem:           125G         41G         48G        1.1M         34G         82G
2023-07-31 23:14:30  Mem:           125G         41G         48G        1.1M         34G         82G
2023-07-31 23:14:33  Mem:           125G         41G         48G        1.1M         34G         82G
2023-07-31 23:14:36  Mem:           125G         41G         48G        1.1M         34G         82G
2023-07-31 23:14:39  Mem:           125G         42G         48G        1.1M         34G         82G
2023-07-31 23:14:42  Mem:           125G         42G         48G        1.1M         34G         82G
2023-07-31 23:14:45  Mem:           125G         42G         48G        1.1M         34G         82G
2023-07-31 23:14:48  Mem:           125G         42G         47G        1.1M         34G         81G
2023-07-31 23:14:51  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:14:54  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:14:57  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:15:00  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:15:03  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:15:06  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:15:09  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:15:12  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:15:15  Mem:           125G         42G         47G        1.1M         35G         81G
2023-07-31 23:15:18  Mem:           125G         42G         46G        1.1M         35G         81G
2023-07-31 23:15:21  Mem:           125G         42G         46G        1.1M         35G         81G
2023-07-31 23:15:24  Mem:           125G         42G         46G        1.1M         35G         81G
2023-07-31 23:15:28  Mem:           125G         43G         46G        1.1M         35G         81G
2023-07-31 23:15:31  Mem:           125G         43G         46G        1.1M         35G         81G
2023-07-31 23:15:34  Mem:           125G         43G         46G        1.1M         35G         81G
2023-07-31 23:15:37  Mem:           125G         43G         46G        1.1M         35G         80G
2023-07-31 23:15:40  Mem:           125G         43G         46G        1.1M         35G         80G
2023-07-31 23:15:43  Mem:           125G         43G         46G        1.1M         35G         80G
2023-07-31 23:15:46  Mem:           125G         43G         46G        1.1M         35G         80G
2023-07-31 23:15:49  Mem:           125G         43G         45G        1.1M         35G         80G
2023-07-31 23:15:52  Mem:           125G         43G         45G        1.1M         35G         80G
2023-07-31 23:15:55  Mem:           125G         43G         45G        1.1M         35G         80G
2023-07-31 23:15:58  Mem:           125G         43G         45G        1.1M         35G         80G
2023-07-31 23:16:01  Mem:           125G         43G         45G        1.1M         35G         80G
2023-07-31 23:16:04  Mem:           125G         43G         45G        1.1M         36G         80G
2023-07-31 23:16:07  Mem:           125G         43G         45G        1.1M         36G         80G
2023-07-31 23:16:10  Mem:           125G         43G         45G        1.1M         36G         80G
2023-07-31 23:16:13  Mem:           125G         43G         45G        1.1M         36G         80G
2023-07-31 23:16:16  Mem:           125G         43G         44G        1.1M         36G         80G
2023-07-31 23:16:19  Mem:           125G         44G         44G        1.1M         36G         80G
2023-07-31 23:16:22  Mem:           125G         44G         44G        1.1M         36G         80G
2023-07-31 23:16:25  Mem:           125G         44G         44G        1.1M         36G         80G
2023-07-31 23:16:28  Mem:           125G         44G         44G        1.1M         36G         79G
2023-07-31 23:16:31  Mem:           125G         44G         44G        1.1M         36G         79G
2023-07-31 23:16:34  Mem:           125G         44G         44G        1.1M         36G         79G
2023-07-31 23:16:37  Mem:           125G         44G         44G        1.1M         36G         79G
2023-07-31 23:16:40  Mem:           125G         44G         44G        1.1M         36G         79G
2023-07-31 23:16:43  Mem:           125G         44G         44G        1.1M         36G         79G
2023-07-31 23:16:46  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:16:49  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:16:52  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:16:55  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:16:58  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:17:01  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:17:04  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:17:07  Mem:           125G         44G         43G        1.1M         36G         79G
2023-07-31 23:17:10  Mem:           125G         45G         43G        1.1M         36G         79G
2023-07-31 23:17:13  Mem:           125G         45G         43G        1.1M         36G         79G
2023-07-31 23:17:16  Mem:           125G         45G         42G        1.1M         37G         79G
2023-07-31 23:17:19  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:22  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:25  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:28  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:31  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:34  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:37  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:40  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:43  Mem:           125G         45G         42G        1.1M         37G         78G
2023-07-31 23:17:46  Mem:           125G         45G         41G        1.1M         37G         78G
2023-07-31 23:17:49  Mem:           125G         45G         41G        1.1M         37G         78G
2023-07-31 23:17:52  Mem:           125G         45G         41G        1.1M         37G         78G
2023-07-31 23:17:55  Mem:           125G         45G         41G        1.1M         37G         78G
2023-07-31 23:17:58  Mem:           125G         45G         41G        1.1M         37G         78G
2023-07-31 23:18:01  Mem:           125G         46G         41G        1.1M         37G         78G
2023-07-31 23:18:04  Mem:           125G         46G         41G        1.1M         37G         78G
2023-07-31 23:18:07  Mem:           125G         46G         41G        1.1M         37G         78G
2023-07-31 23:18:10  Mem:           125G         46G         41G        1.1M         37G         77G
2023-07-31 23:18:13  Mem:           125G         46G         41G        1.1M         37G         77G
2023-07-31 23:18:16  Mem:           125G         46G         40G        1.1M         37G         77G
2023-07-31 23:18:19  Mem:           125G         46G         40G        1.1M         37G         77G
2023-07-31 23:18:22  Mem:           125G         46G         40G        1.1M         37G         77G
2023-07-31 23:18:25  Mem:           125G         46G         40G        1.1M         37G         77G
2023-07-31 23:18:28  Mem:           125G         46G         40G        1.1M         37G         77G
2023-07-31 23:18:31  Mem:           125G         46G         40G        1.1M         38G         77G
2023-07-31 23:18:34  Mem:           125G         46G         40G        1.1M         38G         77G
2023-07-31 23:18:37  Mem:           125G         46G         40G        1.1M         38G         77G
2023-07-31 23:18:40  Mem:           125G         46G         40G        1.1M         38G         77G
2023-07-31 23:18:43  Mem:           125G         46G         40G        1.1M         38G         77G
2023-07-31 23:18:46  Mem:           125G         46G         40G        1.1M         38G         77G
2023-07-31 23:18:49  Mem:           125G         46G         39G        1.1M         38G         77G
2023-07-31 23:18:52  Mem:           125G         47G         39G        1.1M         38G         77G
2023-07-31 23:18:55  Mem:           125G         47G         39G        1.1M         38G         77G
2023-07-31 23:18:58  Mem:           125G         47G         39G        1.1M         38G         77G
2023-07-31 23:19:01  Mem:           125G         47G         39G        1.1M         38G         77G
2023-07-31 23:19:04  Mem:           125G         47G         39G        1.1M         38G         76G
2023-07-31 23:19:07  Mem:           125G         47G         39G        1.1M         38G         76G
2023-07-31 23:19:10  Mem:           125G         47G         39G        1.1M         38G         76G
2023-07-31 23:19:13  Mem:           125G         47G         39G        1.1M         38G         76G
2023-07-31 23:19:16  Mem:           125G         47G         39G        1.1M         38G         76G
2023-07-31 23:19:19  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:22  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:25  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:28  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:31  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:34  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:37  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:40  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:43  Mem:           125G         47G         38G        1.1M         38G         76G
2023-07-31 23:19:46  Mem:           125G         48G         38G        1.1M         39G         76G
