WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.11 (using system LuaJIT 2.1.0-beta3)

Running the test with following options:
Number of threads: 200
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 1801 seconds

Initializing worker threads...

Threads started!

[ 3s ] thds: 200 tps: 67.90 qps: 604.73 (r/w/o: 0.00/402.38/202.35) lat (ms,95%): 1376.60 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 200 tps: 79.70 qps: 470.88 (r/w/o: 0.00/311.47/159.40) lat (ms,95%): 4599.99 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 200 tps: 85.99 qps: 519.30 (r/w/o: 0.00/347.31/171.99) lat (ms,95%): 6135.91 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 200 tps: 49.67 qps: 298.00 (r/w/o: 0.00/198.67/99.33) lat (ms,95%): 6026.41 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 200 tps: 100.01 qps: 597.05 (r/w/o: 0.00/397.03/200.02) lat (ms,95%): 6026.41 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 200 tps: 62.68 qps: 372.78 (r/w/o: 0.00/247.41/125.37) lat (ms,95%): 5124.81 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 200 tps: 44.98 qps: 279.90 (r/w/o: 0.00/189.93/89.97) lat (ms,95%): 6247.39 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 200 tps: 91.38 qps: 528.59 (r/w/o: 0.00/345.83/182.76) lat (ms,95%): 7754.26 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 200 tps: 57.31 qps: 355.84 (r/w/o: 0.00/241.23/114.62) lat (ms,95%): 5709.50 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 200 tps: 63.66 qps: 377.97 (r/w/o: 0.00/250.65/127.32) lat (ms,95%): 5124.81 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 200 tps: 77.67 qps: 464.05 (r/w/o: 0.00/308.70/155.35) lat (ms,95%): 4943.53 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 200 tps: 70.32 qps: 423.95 (r/w/o: 0.00/283.30/140.65) lat (ms,95%): 5507.54 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 200 tps: 99.34 qps: 598.39 (r/w/o: 0.00/399.71/198.69) lat (ms,95%): 5312.73 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 200 tps: 63.66 qps: 391.97 (r/w/o: 0.00/264.65/127.32) lat (ms,95%): 5312.73 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 200 tps: 71.34 qps: 425.35 (r/w/o: 0.00/282.68/142.67) lat (ms,95%): 5312.73 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 200 tps: 68.68 qps: 409.40 (r/w/o: 0.00/272.04/137.36) lat (ms,95%): 4943.53 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 200 tps: 101.65 qps: 612.91 (r/w/o: 0.00/409.61/203.31) lat (ms,95%): 4855.31 err/s: 0.00 reconn/s: 0.00
[ 54s ] thds: 200 tps: 82.67 qps: 482.35 (r/w/o: 0.00/317.01/165.34) lat (ms,95%): 5124.81 err/s: 0.00 reconn/s: 0.00
[ 57s ] thds: 200 tps: 80.67 qps: 509.00 (r/w/o: 0.00/347.66/161.33) lat (ms,95%): 5217.92 err/s: 0.00 reconn/s: 0.00
[ 60s ] thds: 200 tps: 122.33 qps: 715.34 (r/w/o: 0.00/470.67/244.67) lat (ms,95%): 4437.27 err/s: 0.00 reconn/s: 0.00
[ 63s ] thds: 200 tps: 62.66 qps: 383.30 (r/w/o: 0.00/257.98/125.32) lat (ms,95%): 4203.93 err/s: 0.00 reconn/s: 0.00
[ 66s ] thds: 200 tps: 45.67 qps: 267.67 (r/w/o: 0.00/176.34/91.34) lat (ms,95%): 5409.26 err/s: 0.00 reconn/s: 0.00
[ 69s ] thds: 200 tps: 104.34 qps: 624.68 (r/w/o: 0.00/416.01/208.67) lat (ms,95%): 5918.87 err/s: 0.00 reconn/s: 0.00
[ 72s ] thds: 200 tps: 77.00 qps: 465.68 (r/w/o: 0.00/311.68/154.00) lat (ms,95%): 4599.99 err/s: 0.00 reconn/s: 0.00
[ 75s ] thds: 200 tps: 97.67 qps: 578.99 (r/w/o: 0.00/383.66/195.33) lat (ms,95%): 4683.57 err/s: 0.00 reconn/s: 0.00
[ 78s ] thds: 200 tps: 32.67 qps: 202.68 (r/w/o: 0.00/137.34/65.34) lat (ms,95%): 5217.92 err/s: 0.00 reconn/s: 0.00
