      enp1s0      
 KB/s in  KB/s out
  210.73    493.32
  187.88    434.73
  216.42    502.95
  211.31    491.27
  205.34    471.24
  212.44    493.29
  186.12    426.71
  232.20    534.73
  208.16    482.06
  202.25    465.89
  193.32    448.37
  226.28    522.80
  198.88    460.72
  210.76    487.01
  209.94    470.65
  191.97    428.54
  213.57    474.40
  207.85    460.57
  213.93    482.03
  226.24    502.95
  220.44    491.02
  211.67    471.23
  204.18    471.67
  214.83    484.18
  237.45    524.00
  208.40    464.01
  193.40    433.07
  234.67    521.21
  235.33    521.37
  212.44    474.88
  202.74    457.92
  202.68    460.46
  203.53    467.27
  219.76    503.40
  228.04    505.33
  200.32    445.03
  207.70    460.65
  207.96    464.41
  191.22    423.79
  229.62    507.83
  215.50    477.11
  208.71    471.45
  213.96    493.96
  268.47    617.52
  216.29    499.01
  243.04    561.43
  211.53    487.80
  202.29    470.33
  212.62    492.82
  232.12    527.95
  224.65    519.15
  200.69    465.06
  222.31    511.16
  238.48    548.59
  203.99    475.55
  236.99    550.45
  195.91    449.12
  218.55    503.71
  212.74    496.33
  214.11    489.27
  198.84    461.86
  215.10    495.37
  244.14    562.33
  211.24    490.98
  228.11    526.47
  220.36    508.42
  239.27    556.24
  227.00    521.52
  211.53    492.92
  229.33    528.98
  218.62    503.10
  202.66    464.77
  197.62    458.08
  219.74    507.07
  217.24    499.55
  233.95    531.95
  201.91    466.87
  229.84    529.97
  206.18    462.65
  203.37    453.96
  199.29    442.00
  230.25    503.32
  214.28    469.94
  213.82    475.44
  237.82    524.46
  203.79    472.57
  210.29    482.70
  232.13    526.12
  237.67    545.05
  199.47    459.24
  178.61    409.41
  225.98    519.03
  205.85    473.24
  207.65    480.66
  218.26    506.19
  211.45    489.70
  228.93    524.73
  224.94    519.20
  211.50    488.55
  223.68    509.29
  203.73    464.94
  240.86    549.34
  241.67    558.15
  214.83    489.02
  215.15    471.30
  240.49    534.22
  231.22    516.85
  201.78    453.70
  230.46    507.17
  227.72    505.39
  235.95    522.48
  212.60    481.93
  220.63    486.22
  234.66    524.02
  210.56    468.35
  242.28    535.94
  208.01    463.53
  220.37    482.86
  230.89    511.39
  223.23    492.98
  226.15    500.57
  233.36    513.11
  214.47    481.77
  254.90    563.83
  214.12    477.47
  235.17    517.90
  221.93    487.14
  227.25    499.38
  209.73    460.51
  227.15    505.20
  218.51    478.70
  232.97    519.60
  211.61    468.60
  219.73    486.64
  226.82    501.56
  205.08    457.91
  229.71    508.90
  231.04    507.27
  251.88    551.33
  222.48    487.83
  213.61    477.87
  249.08    554.95
  216.68    496.12
  256.95    597.04
  211.75    491.82
  218.39    498.87
  226.24    523.68
  225.54    520.64
  239.84    550.63
  230.82    528.07
  239.08    549.97
  258.15    592.21
  216.93    502.12
  249.40    574.03
  221.78    512.07
  240.90    555.28
  218.06    502.95
  297.07    681.78
  223.81    514.46
  231.88    538.71
  256.32    591.91
  221.65    515.48
  260.80    605.06
  237.51    540.02
  240.68    532.44
  243.91    533.34
  257.47    567.83
  219.94    501.33
  235.86    541.17
  226.72    511.53
  232.16    516.00
  252.35    570.10
  232.00    519.79
  242.35    554.14
  242.82    549.57
  227.62    507.17
  234.38    513.58
  236.57    526.93
  260.47    582.02
  233.78    529.24
  247.45    554.01
  249.64    550.13
  228.70    502.30
  259.51    573.39
  255.61    587.83
  259.71    589.01
  216.07    471.97
  246.17    555.54
  257.23    574.22
  216.18    486.51
  262.89    574.81
  236.73    529.78
  236.32    525.74
  244.16    556.86
  258.19    598.17
  239.49    538.01
  234.50    518.16
  224.10    494.82
  254.81    558.69
  235.85    515.57
  239.03    523.14
  266.08    592.37
  220.11    490.00
  253.92    563.78
  262.38    574.29
  214.51    478.92
  246.48    538.66
  221.71    499.15
  264.69    601.32
  253.18    589.72
  233.22    537.33
  242.57    563.55
  233.17    542.86
  219.70    510.78
  212.19    489.22
  271.17    625.31
  245.32    564.96
  255.64    592.57
  230.63    536.49
  259.67    597.74
  231.01    530.51
  261.78    604.96
  249.98    573.50
  238.68    549.71
  268.99    614.66
  246.09    545.79
  249.91    551.32
  237.53    526.30
  233.54    513.82
  249.47    554.86
  242.07    529.76
  262.74    578.41
  243.89    533.50
  261.82    586.94
  273.10    608.48
  214.87    496.18
  251.07    574.74
  263.89    607.54
  230.12    523.62
  256.47    570.61
  246.20    541.70
  246.19    551.68
  252.52    555.04
  252.31    557.58
  254.18    563.48
  269.48    590.18
  260.86    577.30
  254.27    568.63
  273.25    617.85
  237.93    541.20
  250.21    570.50
  259.94    590.66
  240.52    552.38
  266.04    607.67
  246.19    572.26
  244.23    567.04
  271.73    627.05
  247.50    567.79
  236.12    543.74
  255.87    590.37
  249.97    563.40
  273.22    604.34
  256.11    580.63
  252.17    567.40
  288.79    636.13
  288.39    633.37
  276.35    609.68
  266.38    610.50
  284.59    654.96
  252.95    583.10
  254.50    587.47
  263.98    599.35
  235.32    516.70
  256.42    569.25
  284.64    624.21
  261.36    580.37
  279.55    639.76
  275.24    617.68
  220.28    486.20
  284.60    626.69
  294.28    645.47
  254.53    553.20
  240.15    530.64
  283.40    619.23
  233.14    514.53
  248.37    547.61
  289.08    640.51
  264.01    580.88
  271.05    591.19
  282.29    630.39
  256.40    566.21
  276.33    620.16
  282.06    637.06
  252.41    553.92
  278.83    613.11
  269.82    602.65
  252.06    578.92
  307.03    698.53
  249.88    574.15
  277.02    638.23
  276.05    629.34
  274.72    623.56
  275.57    617.99
  292.30    673.08
  274.96    627.91
  296.85    648.25
  269.27    592.41
  261.27    588.17
  303.22    667.02
  274.41    599.97
  284.52    621.15
  268.23    590.24
  278.69    616.21
  271.99    605.53
  258.39    571.02
  230.59    513.64
  287.77    641.18
  265.41    584.72
  268.68    598.41
  276.31    603.19
  295.94    647.83
  309.64    675.40
  261.32    576.57
  275.22    610.37
  260.15    571.67
  273.36    606.98
  260.47    576.34
  268.81    590.19
  293.78    650.42
  278.65    611.57
  257.28    554.45
  289.10    639.56
  241.60    539.54
  269.88    613.09
  283.69    649.51
  301.88    694.45
  112.24    258.22
    2.57      2.52
    1.36      0.35
    2.32      0.35
    1.86      0.25
    2.03      0.33
    0.99      0.30
    0.57      0.27
    0.90      0.28
    0.70      0.20
    1.23      0.33
    1.62      0.52
    1.94      0.22
    2.06      0.29
    1.70      0.31
    1.32      0.33
    0.94      0.32
    0.82      0.26
    0.76      0.30
    1.26      0.35
  420.37    904.96
  269.83    598.19
  263.28    584.89
  292.59    652.23
  249.83    561.77
  292.18    658.25
  269.58    607.86
  301.18    676.77
  284.11    618.81
  300.10    681.61
  235.82    522.13
  312.98    685.28
  292.59    640.56
  255.98    568.93
  286.44    623.47
  293.76    656.19
  305.63    683.63
  275.15    615.55
  326.21    722.20
  279.83    627.80
  272.27    624.92
  289.42    657.13
  312.55    715.98
  291.18    667.25
  273.04    622.27
  284.20    620.16
  319.46    704.63
  308.02    675.80
  280.62    614.10
  276.83    606.44
  310.16    692.78
  299.86    666.98
  289.16    633.30
  272.93    619.05
  281.25    645.36
  320.12    725.65
  294.85    679.90
  305.32    703.36
  314.77    718.08
  296.28    684.54
  321.46    739.98
  290.37    647.86
  265.15    594.83
  292.13    655.27
  307.39    695.11
  283.93    648.00
  283.75    651.11
  289.98    658.89
  303.25    681.35
  286.32    623.52
  309.94    678.91
  279.05    633.82
  284.90    624.10
  295.35    650.49
  299.75    653.10
  308.02    667.69
  308.90    699.89
  298.14    668.10
  286.66    646.91
  335.14    733.61
  275.93    615.25
  315.11    718.97
  296.66    666.33
  292.86    655.16
  322.47    700.83
  249.20    550.66
  303.77    675.16
  306.67    670.85
  321.43    705.34
  310.27    681.42
  293.48    638.60
  294.51    660.07
  311.32    702.01
  318.78    717.26
  305.14    692.40
  315.17    727.14
  314.27    716.66
  271.87    619.55
  287.74    657.80
  309.61    675.71
  295.37    649.84
  281.42    618.64
  305.24    661.76
  298.26    674.03
  296.74    677.20
  300.35    685.62
  280.70    632.82
  300.57    691.69
  302.19    691.02
  315.26    717.61
  318.55    730.73
  299.84    658.05
  281.65    620.62
  301.31    652.31
  331.29    728.48
  272.38    600.66
  347.37    781.70
  286.14    657.81
  310.34    713.39
  306.04    699.70
  280.11    641.36
  316.68    728.09
  310.68    709.56
  288.40    662.23
  327.85    757.91
  317.43    726.79
  347.74    797.13
  305.14    695.87
  299.73    691.52
  309.75    705.39
  291.47    671.05
  310.96    710.63
  297.73    684.33
  329.25    749.18
  301.38    688.56
  333.49    769.16
  293.03    681.49
  330.44    760.01
  333.80    770.35
  283.30    658.35
  386.76    882.85
  325.65    746.44
  317.95    721.55
  334.54    754.04
  270.31    620.34
  310.73    713.42
  288.24    653.45
  328.81    729.31
  298.21    650.43
  328.20    716.31
  314.97    705.84
  337.10    772.63
  319.70    724.02
  294.19    665.61
  302.76    686.43
  323.82    739.55
  334.07    749.86
  300.53    677.61
  310.73    689.59
  351.00    764.10
  341.38    740.62
  308.32    673.82
  326.92    724.90
  307.14    667.11
  315.21    687.84
  320.73    699.01
  306.99    669.65
  330.83    741.50
  311.10    700.76
  312.85    696.00
  304.93    687.19
  348.86    791.40
  321.73    730.81
  343.15    780.39
  304.99    694.31
  334.27    752.41
  335.76    728.70
  350.12    766.56
  325.01    736.29
  327.49    734.47
  339.49    766.55
  352.52    786.38
  323.52    709.87
  330.39    719.23
  334.34    731.26
  327.36    714.16
  338.89    739.36
  323.98    715.16
  357.57    777.15
  347.19    755.08
  329.29    733.33
  340.55    749.01
  324.54    725.10
  335.34    745.79
  331.93    758.32
  370.30    852.53
  337.64    780.26
  347.77    787.41
  378.05    868.66
  302.57    690.41
  333.39    745.04
  364.49    794.47
  311.96    686.03
  330.95    745.32
  331.32    747.70
  314.69    693.33
  348.66    755.94
  355.66    793.45
  350.65    770.55
  332.74    717.46
  298.84    657.82
  337.32    728.32
  333.69    726.87
  356.59    776.07
  349.81    765.84
  345.36    753.05
  352.30    768.46
  360.46    777.13
  348.79    776.15
  367.20    826.10
  341.48    748.94
  375.27    818.47
  318.71    697.20
  363.69    818.75
  355.92    810.45
  356.25    809.13
  343.82    777.99
  332.61    764.33
  343.60    775.71
  362.35    804.47
  352.81    791.91
  331.08    753.44
  346.20    784.50
  320.05    734.85
  357.78    815.01
  374.00    831.31
  390.18    856.36
  388.15    861.99
  322.06    736.74
  350.11    784.52
  342.79    776.51
  388.33    883.84
  369.50    826.08
  328.40    754.78
  374.54    838.11
  358.56    802.19
  350.85    794.67
  362.11    788.55
  404.47    879.80
  396.36    861.78
  399.99    862.83
  376.26    819.43
  351.31    763.59
  359.57    792.53
  391.47    858.11
  336.96    747.41
  388.24    877.51
  358.49    804.58
  365.84    825.11
  352.69    801.42
  357.70    819.88
  391.74    887.71
  356.49    813.12
  375.91    855.28
  373.51    853.64
  405.58    926.17
  371.32    837.04
  365.95    824.57
  360.64    802.01
  339.52    755.15
  350.58    761.11
  389.57    839.66
  377.49    820.16
  380.03    825.10
  381.47    834.55
  316.81    695.34
  405.23    872.29
  357.80    777.36
  348.28    764.60
  383.44    839.05
  382.70    840.25
  370.65    808.42
  359.54    823.53
  364.36    826.72
  370.71    843.44
  400.66    908.58
  381.35    873.70
  402.10    917.63
  373.73    856.25
  427.52    973.99
  354.03    800.14
  352.68    797.73
  404.19    918.60
  358.43    826.52
  378.54    870.63
  354.54    816.39
  337.29    765.82
  363.36    797.73
  376.79    821.75
  348.49    754.62
  414.87    904.28
  365.77    795.41
  356.90    781.62
  375.91    798.27
  409.62    916.84
  432.14    979.00
  362.08    823.97
  409.93    924.06
  395.96    899.96
  358.64    815.14
  449.91   1008.16
  428.62    967.23
  379.79    854.08
  370.72    852.22
  360.78    818.83
  364.72    832.76
  400.82    907.41
  372.37    842.79
  392.37    848.77
  378.86    819.24
  400.09    868.53
  441.21    954.00
  420.14    922.17
  420.22    914.47
  371.06    805.77
  399.55    863.60
  407.49    888.11
  333.08    724.15
  370.39    799.13
  432.55    952.69
  430.43    944.98
  429.82    938.18
  384.63    829.82
  309.29    676.81
  421.02    918.35
  430.82    927.91
  394.68    857.44
  373.35    811.80
  402.07    875.11
  416.64    904.54
  410.87    888.32
  406.18    921.15
  383.10    841.59
  353.06    773.32
  388.16    839.62
  404.06    891.20
  394.31    852.75
  408.79    886.20
  429.48    921.69
  425.90    917.61
  387.08    884.12
  393.50    854.49
  441.17    977.28
  382.88    854.88
  408.91    910.21
  453.03   1025.43
  400.72    911.72
  443.73   1002.69
  417.33    926.08
  414.54    893.52
  437.96    946.98
  362.33    781.46
  417.70    903.65
  453.50    976.74
  422.96    912.67
  427.06    924.81
  437.50    952.56
  357.75    780.49
  437.65    942.24
  447.21    967.81
  404.02    901.15
  365.50    792.79
  490.11   1064.50
  447.99    964.92
  408.79    882.42
  416.70    910.68
  426.12    914.38
  391.21    852.08
  438.82    950.74
  455.61    983.33
  407.27    884.77
  401.16    870.45
  417.51    923.51
  442.32    982.68
  445.25    982.02
  442.29    950.38
  444.74    972.37
  442.90    953.90
  393.67    868.31
  438.22    946.70
  458.29   1011.29
  378.05    819.69
  446.59    979.78
  430.18    971.68
  378.28    849.46
  403.06    894.71
  489.82   1045.79
  448.60   1008.07
  415.65    944.61
  408.02    927.12
  446.18   1004.69
  463.34   1056.24
  447.04    973.93
  488.23   1082.28
  439.41    996.28
  482.52   1108.94
  480.79   1097.38
  467.69   1074.29
  480.50   1099.36
  469.02   1080.05
  484.31   1104.70
  479.26   1079.56
  487.54   1087.61
  474.07   1065.97
  472.63   1027.46
  475.66   1026.44
  472.68   1011.87
  473.99   1029.27
  464.66    994.77
  470.36   1019.56
  418.71    896.47
  534.21   1196.13
  442.53    993.90
  473.94   1070.88
  455.94    980.46
  520.53   1125.16
  462.16    987.36
  454.51    980.05
  464.20   1001.98
  453.56    979.74
  463.14    984.54
  500.53   1072.65
  428.23    923.54
  499.24   1062.99
  439.19    951.80
  481.99   1035.35
  493.51   1059.33
  427.54    930.17
  502.42   1078.07
  427.92    924.68
  411.67    888.00
  467.67    990.08
  496.47   1066.83
  444.72    957.24
  425.29    920.72
  448.30    949.77
  466.49   1002.53
  543.81   1165.20
  446.59    964.11
  462.26    989.54
  471.69   1013.69
  518.04   1141.20
  439.44    998.95
  436.66    964.35
  501.25   1103.59
  515.64   1103.60
  508.21   1097.89
  550.07   1193.43
  491.43   1049.19
  499.01   1075.70
  448.99    984.49
  442.88   1003.53
  492.91   1110.28
  465.61    998.45
  546.52   1176.13
  473.37   1051.70
  504.48   1136.53
  456.45   1036.19
  486.44   1084.69
  537.00   1152.34
  485.58   1048.11
  498.90   1077.91
  514.34   1097.44
  472.36   1014.34
  489.48   1074.24
  511.95   1147.22
  524.77   1188.54
  528.44   1199.00
  505.80   1149.34
  496.75   1127.80
  518.90   1169.27
  480.55   1077.99
  534.21   1194.55
  541.65   1198.65
  486.89   1033.50
  535.62   1144.49
  542.36   1152.34
  493.30   1049.82
  560.06   1208.93
  524.68   1112.39
  514.06   1114.40
  498.46   1073.62
  533.62   1127.75
  506.48   1088.92
  514.51   1110.49
  505.31   1075.80
  521.34   1120.70
  564.11   1212.69
  455.40    975.72
  506.81   1078.13
  542.66   1163.70
  496.57   1060.47
  528.29   1130.76
  509.16   1091.46
  526.24   1129.73
  567.57   1208.74
  524.47   1115.92
  550.81   1178.76
  506.79   1095.88
  575.00   1223.83
  572.87   1227.19
  567.70   1212.19
  576.35   1227.54
  518.70   1105.14
  564.90   1213.74
  510.89   1088.78
  475.70   1009.13
  537.96   1152.28
  499.93   1075.13
  590.80   1277.35
  483.30   1034.65
  537.00   1145.90
  513.52   1105.29
  542.02   1155.34
  541.04   1147.70
  542.65   1163.64
  540.11   1152.43
  561.94   1199.75
  550.91   1178.89
  563.53   1206.24
  525.37   1126.25
  613.48   1350.58
  573.96   1233.40
  522.37   1123.58
  571.68   1234.76
  605.50   1297.24
  529.75   1139.42
  528.71   1133.94
  548.22   1166.56
  621.80   1330.01
  571.86   1214.81
  532.54   1137.71
  551.02   1168.24
  595.19   1281.65
  592.96   1277.95
  517.07   1152.53
  614.41   1340.92
  553.07   1232.28
  592.89   1301.61
  583.54   1309.19
  538.41   1197.55
  557.66   1243.52
  526.66   1116.87
  552.27   1168.68
  599.87   1279.32
  602.18   1279.96
  573.99   1222.74
  554.53   1177.77
  581.61   1237.66
  637.72   1352.51
  595.49   1255.89
  645.02   1369.43
  556.84   1186.54
  644.59   1360.85
  591.38   1248.79
  605.06   1274.35
  575.38   1222.71
  605.37   1287.63
  627.83   1331.21
  544.74   1163.17
  612.36   1286.15
  587.15   1238.21
  580.53   1244.39
  627.77   1333.76
  564.34   1218.96
  608.46   1286.63
  593.65   1252.79
  585.18   1248.45
  648.91   1372.43
  542.99   1166.16
  592.12   1307.43
  562.93   1255.03
  586.47   1301.54
  612.64   1360.17
  599.69   1317.39
  618.50   1333.74
  642.26   1353.47
  603.50   1304.72
  611.32   1294.96
  590.51   1246.51
  583.94   1241.19
  586.30   1242.73
  663.74   1402.76
  602.73   1269.47
  643.44   1361.06
  614.24   1297.20
  653.08   1396.52
  644.08   1361.29
  573.16   1212.24
  616.66   1303.91
  610.34   1292.40
  626.58   1356.11
  577.89   1253.89
  613.26   1304.59
  608.95   1290.22
  689.55   1462.69
  653.97   1391.14
  626.63   1365.54
  636.70   1421.24
  633.67   1383.17
  617.97   1330.72
  681.45   1449.16
  676.35   1412.80
  637.37   1374.20
  627.11   1342.30
  656.10   1407.97
  593.38   1256.00
  663.03   1406.29
  639.34   1358.38
  699.95   1485.76
  704.01   1523.80
  652.59   1363.19
  633.08   1364.39
  682.19   1433.32
  608.71   1299.37
  687.91   1463.86
  649.99   1416.62
  619.36   1359.76
  653.29   1435.58
  724.88   1593.00
  599.95   1313.77
  586.56   1247.23
  690.64   1458.03
  700.33   1474.24
  772.92   1625.61
  718.74   1505.64
  659.46   1382.13
  745.84   1575.15
  727.12   1528.33
  681.69   1439.04
  696.65   1468.36
  665.11   1391.72
  635.18   1347.63
  764.56   1610.72
  728.10   1530.69
  795.87   1721.42
  660.31   1418.71
  709.87   1492.05
  720.04   1527.66
  749.56   1569.25
  688.74   1458.50
  699.76   1532.63
  680.94   1414.90
  748.66   1588.76
  707.49   1482.01
  762.31   1596.54
  763.85   1620.28
  719.16   1513.85
  703.15   1493.69
  658.37   1370.36
  716.91   1526.62
  703.26   1477.13
  745.89   1561.39
  662.74   1408.58
  767.98   1595.78
  734.10   1542.39
  772.49   1637.59
  937.77   1956.90
  793.72   1657.60
  653.92   1371.06
  789.50   1656.87
  822.29   1719.35
  762.78   1601.49
  751.26   1571.82
  782.27   1649.73
  833.13   1747.39
  703.99   1472.84
  742.72   1577.95
  781.74   1742.34
  783.40   1639.85
  797.35   1771.27
  704.64   1553.97
  862.86   1830.00
  793.56   1703.93
  823.34   1709.10
  817.87   1703.67
  883.67   1860.88
  874.60   1850.68
  753.91   1586.61
  816.96   1775.40
  797.50   1679.75
  843.36   1747.92
  774.50   1630.06
  806.10   1726.51
  860.90   1846.01
  700.22   1520.54
  733.60   1556.19
  840.21   1747.07
  873.25   1826.03
  850.89   1774.57
  831.79   1716.61
  780.24   1643.81
  906.73   1884.10
  850.19   1768.32
  789.55   1642.35
  827.43   1720.62
  847.41   1766.50
  969.40   2001.64
  835.89   1755.22
  858.53   1776.16
  891.08   1869.03
  900.62   1904.08
  895.27   1840.68
  922.72   1918.35
  843.53   1756.35
  907.75   1881.35
  845.18   1754.20
  991.02   2053.30
  928.20   1935.70
  795.31   1670.43
  798.25   1692.10
  869.73   1795.23
  823.73   1709.29
  872.15   1810.23
  870.33   1798.77
  907.47   1899.34
  773.52   1616.84
  903.74   1869.82
  966.15   1992.55
  877.43   1843.03
  812.93   1692.64
  880.19   1840.31
  880.42   1871.51
  949.67   1958.26
  910.91   1884.37
 1014.02   2086.77
  973.25   2073.41
  938.78   2068.20
  886.50   1964.08
  929.47   2059.78
  845.46   1877.07
  991.06   2188.99
  906.11   2003.00
  966.63   2093.78
  932.67   2039.72
 1061.16   2255.51
  936.94   1926.85
  894.89   1856.77
  980.78   2026.80
  918.03   1890.21
  947.62   1951.41
  928.93   1917.26
 1004.87   2068.53
 1003.39   2079.69
  892.83   1865.28
  936.57   1960.10
  991.66   2062.24
  906.34   1852.04
 1008.81   2076.03
  877.33   1834.44
 1007.61   2142.99
  932.81   2000.53
  792.55   1669.70
  984.65   2010.96
  947.30   1958.51
  836.91   1732.80
  925.27   1912.79
  988.03   2037.98
  983.95   2020.13
  972.42   2019.19
  985.31   2024.97
  948.82   1983.79
  938.11   1924.31
  918.31   1899.67
 1044.59   2142.62
  958.64   1966.26
  883.54   1834.36
 1025.09   2172.05
  936.44   1978.25
  915.04   1882.73
  988.93   2035.66
  964.93   1995.46
  996.21   2051.75
  982.43   2013.18
  893.77   1838.94
 1030.05   2107.36
 1006.72   2083.25
  999.32   2094.98
  934.78   1961.25
  909.33   1943.46
  956.19   2091.51
  947.34   2070.35
  916.60   2000.48
  941.03   2068.58
  905.13   2000.11
 1014.50   2229.66
  866.83   1875.01
 1024.05   2232.85
 1005.16   2080.19
  951.55   1976.59
 1025.40   2110.00
  903.93   1863.78
 1067.20   2198.30
 1079.55   2208.27
 1060.98   2177.19
  911.71   1873.42
 1050.71   2235.92
 1032.14   2131.40
  993.45   2043.69
  962.96   1979.29
  961.24   1981.77
 1009.81   2088.43
  866.97   1785.90
 1007.25   2065.85
  983.82   2039.29
  982.18   2036.35
  972.62   2008.98
  982.04   2113.24
 1048.31   2293.25
  969.72   2128.90
 1069.22   2340.43
  992.02   2161.29
  984.06   2153.79
  987.32   2156.72
 1073.08   2335.55
 1097.70   2319.81
 1106.76   2250.84
 1034.22   2114.95
 1053.80   2156.83
  996.85   2062.08
 1094.53   2231.10
 1081.05   2227.92
 1014.81   2131.30
 1086.84   2293.82
 1102.76   2293.24
  938.37   1944.95
 1045.93   2147.15
  996.96   2041.56
  979.75   1995.89
 1025.41   2110.04
  967.75   1968.87
  952.99   1970.57
 1093.82   2236.69
 1087.90   2278.89
 1038.19   2246.40
 1108.98   2378.50
 1186.24   2513.95
 1011.72   2175.19
 1097.59   2395.63
 1101.15   2388.99
 1144.08   2498.67
 1208.94   2537.80
 1021.40   2086.34
 1224.84   2499.06
 1004.06   2048.54
 1121.89   2327.17
 1167.56   2487.54
 1057.89   2281.07
 1154.20   2480.38
 1004.60   2203.94
 1150.35   2422.25
 1133.91   2427.51
 1081.17   2261.06
 1201.11   2444.14
 1247.60   2585.31
 1183.39   2523.39
 1172.45   2563.79
  987.99   2145.99
 1116.61   2337.56
 1280.85   2600.22
 1195.30   2445.45
 1109.28   2257.91
 1013.78   2064.85
 1120.79   2280.11
 1130.79   2302.59
 1128.29   2298.24
 1036.32   2188.62
 1154.18   2523.59
 1075.06   2230.48
 1031.08   2131.61
 1041.77   2118.33
 1052.66   2143.69
 1051.36   2200.43
 1225.49   2618.42
 1182.40   2554.46
 1134.17   2423.42
 1142.21   2364.29
 1127.23   2325.30
 1056.02   2281.61
 1157.85   2501.62
 1056.65   2217.43
 1315.18   2825.07
 1112.20   2421.47
 1257.65   2727.00
 1048.82   2285.62
 1202.42   2579.04
 1144.68   2477.12
 1217.81   2574.60
 1175.96   2435.75
 1104.09   2263.31
 1062.48   2178.95
 1208.26   2449.17
 1097.76   2237.10
 1183.86   2404.02
 1181.49   2499.66
 1014.15   2182.72
 1154.21   2495.45
 1192.58   2556.40
 1175.38   2490.79
 1164.40   2389.33
 1220.42   2479.99
 1258.56   2576.54
 1309.75   2724.47
 1192.26   2439.09
 1203.59   2433.63
 1268.83   2610.97
 1157.20   2461.58
 1394.70   2933.33
 1232.01   2595.63
 1230.73   2494.71
 1295.87   2628.67
 1315.11   2684.71
 1079.48   2233.68
 1337.20   2774.48
 1180.56   2395.68
 1245.56   2528.54
 1228.58   2493.17
 1235.41   2507.52
 1233.68   2510.96
 1331.70   2708.46
 1243.74   2557.79
 1121.80   2277.20
 1157.17   2364.46
 1338.08   2728.68
 1312.57   2684.31
 1302.84   2647.55
 1293.22   2637.20
 1265.68   2576.91
 1174.90   2409.15
 1295.38   2623.89
 1270.51   2588.10
 1219.88   2455.89
 1363.11   2797.79
 1252.79   2574.36
 1308.49   2652.04
 1260.05   2619.62
 1359.82   2778.13
 1230.94   2491.40
 1288.44   2655.64
 1374.37   2932.05
 1248.18   2641.42
 1297.00   2759.20
 1394.95   2989.24
 1320.37   2837.74
 1384.30   2981.64
 1377.84   2983.72
 1389.24   2965.38
 1333.23   2874.03
 1284.06   2763.65
 1351.94   2880.92
 1309.83   2794.99
 1314.78   2727.32
 1328.23   2685.77
 1200.67   2427.81
 1469.71   2965.15
 1332.20   2701.59
 1268.13   2652.36
   56.56    123.89
    1.76      0.51
    2.50      0.22
    1.30      0.28
    1.40      0.26
    0.90      0.44
    1.14      0.27
    0.95      0.15
    0.68      0.31
    1.61      0.30
    2.30      0.25
    2.33      0.31
    2.29      0.23
    1.17      0.30
    1.31      0.15
    1.18      0.27
    1.06      0.23
    1.24      0.39
    0.84      0.25
    1.74      0.19
    1.72      0.27
    2.07      0.26
    1.74      0.30
    1.33      0.28
    1.11      0.39
    1.26      0.30
    0.97      0.22
    0.84      0.24
    0.64      0.19
    1.79      0.31
    1.58      0.32
    2.37      0.31
    1.44      0.32
    1.41      0.18
    1.42      0.18
    1.04      0.35
    0.92      0.16
    1.33      0.35
    1.23      0.39
    1.61      0.18
    2.00      0.24
    2.34      0.25
    1.75      0.36
    1.08      0.34
    1.19      0.25
    0.97      0.26
    1.02      0.25
    0.82      0.29
    1.17      0.32
    1.89      0.40
    1.92      0.24
    1.65      0.34
    1.49      0.30
    1.10      0.37
    1.15      0.27
    1.21      0.24
    1.09      0.25
    0.92      0.39
    1.74      0.47
    1.78      0.25
    2.08      0.27
    1.56      0.24
    1.39      0.33
    1.13      0.25
    0.88      0.32
    1.31      0.27
    0.48      0.30
    0.73      0.38
    1.76      0.33
    1.92      0.24
    1.77      0.26
    1.35      0.35
    1.38      0.32
    1.12      0.29
    1.02      0.30
    0.78      0.30
    1.08      0.34
    1.99      0.27
    2.49      0.34
    1.97      0.21
    2.12      0.23
    1.94      0.33
    1.14      0.23
    0.93      0.28
    0.88      0.27
    1.11      0.39
    0.94      0.31
    1.80      0.28
    1.47      0.31
    2.58      0.26
    1.38      0.27
    1.09      0.30
    1.04      0.29
    0.95      0.32
    1.38      0.38
    1.08      0.31
    0.84      0.28
    1.97      0.26
    1.55      0.34
    1.85      0.13
    1.43      0.25
    1.18      0.27
    1.67      0.23
    1.04      0.21
    0.87      0.23
    0.74      0.23
    0.90      0.24
    1.59      0.23
    1.59      0.28
    2.26      0.30
    1.25      0.25
    1.26      0.13
    0.97      0.43
    0.99      0.25
    1.21      0.22
    0.83      0.34
    2.05      0.29
    1.97      0.27
    2.49      0.27
    1.78      0.21
    1.35      0.27
    1.28      0.40
    1.34      0.31
    1.06      0.28
    1.07      0.29
    0.76      0.29
    1.63      0.36
    1.86      0.31
    2.11      0.18
    1.72      0.25
    1.25      0.38
    0.88      0.28
    1.04      0.28
    1.06      0.27
    1.11      0.32
    1.32      0.34
    1.59      0.32
    2.89      0.47
    1.80      0.28
    1.19      0.33
    1.29      0.21
    1.11      0.06
    1.18      0.34
    1.09      0.32
    0.87      0.25
    1.82      0.31
    1.62      0.39
    1.99      0.25
    1.60      0.27
    1.21      0.29
    0.90      0.29
    1.02      0.31
    0.83      0.27
    1.55      0.28
    0.88      0.46
    1.47      0.44
    1.77      0.31
    2.32      0.30
    1.65      0.43
    1.51      0.32
    1.13      0.29
    1.50      0.44
    1.28      0.24
    1.03      0.47
    1.28      0.33
    1.79      0.41
    1.82      0.35
    1.41      0.37
    1.30      0.48
    1.49      0.36
    1.21      0.27
