time               total        used        free      shared  buff/cache   available
2023-07-29 15:15:44  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:15:47  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:15:50  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:15:53  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:15:56  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:15:59  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:02  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:05  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:08  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:11  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:14  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:17  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:20  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:23  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:26  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:29  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:32  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:35  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:38  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:41  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:44  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:47  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:50  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:53  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:56  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:16:59  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:02  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:05  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:08  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:11  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:14  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:17  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:20  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:23  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:26  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:29  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:32  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:35  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:38  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:43  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:46  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:49  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:52  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:17:59  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:02  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:05  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:08  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:11  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:14  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:18  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:21  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:25  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:28  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:31  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:34  Mem:           125G         24G         88G        1.1M         12G         99G
2023-07-29 15:18:37  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:18:40  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:18:45  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:18:48  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:18:51  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:18:57  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:00  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:03  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:06  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:09  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:12  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:15  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:20  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:24  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:27  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:30  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:33  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:36  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:39  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:43  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:46  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:49  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:52  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:19:58  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:20:01  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:20:05  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:20:08  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:20:11  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:20:17  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:20:20  Mem:           125G         24G         87G        1.1M         12G         99G
2023-07-29 15:20:24  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:27  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:30  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:33  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:37  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:40  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:43  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:46  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:50  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:53  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:20:58  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:21:01  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:21:04  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:21:07  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:21:13  Mem:           125G         25G         87G        1.1M         12G         99G
2023-07-29 15:21:16  Mem:           125G         25G         86G        1.1M         12G         99G
2023-07-29 15:21:19  Mem:           125G         25G         86G        1.1M         13G         99G
2023-07-29 15:21:22  Mem:           125G         25G         86G        1.1M         13G         99G
2023-07-29 15:21:28  Mem:           125G         25G         86G        1.1M         13G         99G
2023-07-29 15:21:31  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:34  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:37  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:40  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:43  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:48  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:51  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:54  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:21:57  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:00  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:03  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:06  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:09  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:12  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:15  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:18  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:21  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:27  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:30  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:33  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:36  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:39  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:43  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:47  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:50  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:53  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:22:56  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:00  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:03  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:06  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:11  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:14  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:17  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:20  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:24  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:27  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:30  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:33  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:39  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:42  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:45  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:48  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:54  Mem:           125G         25G         86G        1.1M         13G         98G
2023-07-29 15:23:57  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:00  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:03  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:06  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:09  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:12  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:15  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:18  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:21  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:24  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:28  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:31  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:35  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:38  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:41  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:44  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:49  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:52  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:24:55  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:01  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:04  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:07  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:10  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:13  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:16  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:19  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:22  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:28  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:31  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:34  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:37  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:40  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:43  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:46  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:51  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:54  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:25:57  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:26:04  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:26:07  Mem:           125G         25G         85G        1.1M         13G         98G
2023-07-29 15:26:12  Mem:           125G         26G         85G        1.1M         14G         98G
2023-07-29 15:26:15  Mem:           125G         26G         85G        1.1M         14G         98G
2023-07-29 15:26:22  Mem:           125G         26G         85G        1.1M         14G         98G
2023-07-29 15:26:25  Mem:           125G         26G         85G        1.1M         14G         98G
2023-07-29 15:26:30  Mem:           125G         26G         85G        1.1M         14G         98G
2023-07-29 15:26:33  Mem:           125G         26G         85G        1.1M         14G         98G
2023-07-29 15:26:36  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:26:39  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:26:42  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:26:45  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:26:48  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:26:51  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:26:54  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:26:57  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:27:00  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:27:03  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:27:06  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:27:09  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:27:12  Mem:           125G         26G         84G        1.1M         14G         98G
2023-07-29 15:27:15  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:19  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:22  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:25  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:29  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:32  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:35  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:38  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:41  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:44  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:47  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:50  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:53  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:27:57  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:00  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:03  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:06  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:10  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:13  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:17  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:20  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:23  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:26  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:29  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:32  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:35  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:39  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:42  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:46  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:49  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:53  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:56  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:28:59  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:29:02  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:29:05  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:29:08  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:29:11  Mem:           125G         26G         84G        1.1M         14G         97G
2023-07-29 15:29:14  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:18  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:21  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:24  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:27  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:31  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:34  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:39  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:42  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:45  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:48  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:51  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:54  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:29:58  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:01  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:05  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:08  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:11  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:14  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:17  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:20  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:23  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:26  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:29  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:32  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:35  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:38  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:42  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:45  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:48  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:51  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:56  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:30:59  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:31:02  Mem:           125G         26G         83G        1.1M         14G         97G
2023-07-29 15:31:05  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:08  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:11  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:14  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:18  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:21  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:27  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:30  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:33  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:36  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:39  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:42  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:45  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:48  Mem:           125G         26G         83G        1.1M         15G         97G
2023-07-29 15:31:51  Mem:           125G         26G         82G        1.1M         15G         97G
2023-07-29 15:31:54  Mem:           125G         26G         82G        1.1M         15G         97G
2023-07-29 15:31:57  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:00  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:03  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:06  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:09  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:12  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:15  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:18  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:22  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:25  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:28  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:31  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:34  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:37  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:40  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:43  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:47  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:50  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:53  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:56  Mem:           125G         27G         82G        1.1M         15G         97G
2023-07-29 15:32:59  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:03  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:06  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:09  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:12  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:15  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:18  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:21  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:24  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:27  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:30  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:33  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:36  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:41  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:44  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:48  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:51  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:55  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:33:58  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:02  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:05  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:08  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:11  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:14  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:17  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:20  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:24  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:27  Mem:           125G         27G         82G        1.1M         15G         96G
2023-07-29 15:34:30  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:33  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:39  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:42  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:45  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:48  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:53  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:56  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:34:59  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:02  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:06  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:09  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:13  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:16  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:19  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:22  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:26  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:29  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:32  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:35:35  Mem:           125G         27G         81G        1.1M         15G         96G
2023-07-29 15:36:35  Mem:           125G         27G         81G        1.1M         16G         96G
2023-07-29 15:36:38  Mem:           125G         27G         81G        1.1M         16G         96G
2023-07-29 15:36:43  Mem:           125G         27G         81G        1.1M         16G         96G
2023-07-29 15:36:46  Mem:           125G         27G         81G        1.1M         16G         96G
2023-07-29 15:36:49  Mem:           125G         27G         81G        1.1M         16G         96G
2023-07-29 15:36:54  Mem:           125G         27G         81G        1.1M         16G         96G
2023-07-29 15:36:57  Mem:           125G         27G         81G        1.1M         16G         96G
