time               total        used        free      shared  buff/cache   available
2023-07-31 11:39:20  Mem:           125G         14G        109G        1.1M        1.3G        109G
2023-07-31 11:39:23  Mem:           125G         14G        109G        1.1M        1.3G        109G
2023-07-31 11:39:26  Mem:           125G         14G        109G        1.1M        1.4G        109G
2023-07-31 11:39:29  Mem:           125G         14G        109G        1.1M        1.4G        109G
2023-07-31 11:39:32  Mem:           125G         14G        108G        1.1M        1.4G        109G
2023-07-31 11:39:35  Mem:           125G         14G        108G        1.1M        1.4G        109G
2023-07-31 11:39:38  Mem:           125G         14G        108G        1.1M        1.5G        109G
2023-07-31 11:39:41  Mem:           125G         14G        108G        1.1M        1.5G        109G
2023-07-31 11:39:44  Mem:           125G         14G        108G        1.1M        1.5G        109G
2023-07-31 11:39:47  Mem:           125G         14G        108G        1.1M        1.5G        109G
2023-07-31 11:39:50  Mem:           125G         14G        108G        1.1M        1.6G        109G
2023-07-31 11:39:53  Mem:           125G         14G        108G        1.1M        1.6G        109G
2023-07-31 11:39:56  Mem:           125G         14G        108G        1.1M        1.6G        109G
2023-07-31 11:39:59  Mem:           125G         15G        108G        1.1M        1.6G        109G
2023-07-31 11:40:02  Mem:           125G         15G        108G        1.1M        1.6G        109G
2023-07-31 11:40:05  Mem:           125G         15G        108G        1.1M        1.7G        109G
2023-07-31 11:40:08  Mem:           125G         15G        108G        1.1M        1.7G        109G
2023-07-31 11:40:11  Mem:           125G         15G        108G        1.1M        1.7G        109G
2023-07-31 11:40:14  Mem:           125G         15G        108G        1.1M        1.7G        109G
2023-07-31 11:40:17  Mem:           125G         15G        108G        1.1M        1.8G        109G
2023-07-31 11:40:20  Mem:           125G         15G        108G        1.1M        1.8G        109G
2023-07-31 11:40:23  Mem:           125G         15G        108G        1.1M        1.8G        109G
2023-07-31 11:40:26  Mem:           125G         15G        108G        1.1M        1.8G        109G
2023-07-31 11:40:29  Mem:           125G         15G        108G        1.1M        1.9G        108G
2023-07-31 11:40:32  Mem:           125G         15G        108G        1.1M        1.9G        108G
2023-07-31 11:40:35  Mem:           125G         15G        107G        1.1M        1.9G        108G
2023-07-31 11:40:38  Mem:           125G         15G        107G        1.1M        1.9G        108G
2023-07-31 11:40:41  Mem:           125G         15G        107G        1.1M        1.9G        108G
2023-07-31 11:40:44  Mem:           125G         15G        107G        1.1M        2.0G        108G
2023-07-31 11:40:47  Mem:           125G         15G        107G        1.1M        2.0G        108G
2023-07-31 11:40:50  Mem:           125G         15G        107G        1.1M        2.0G        108G
2023-07-31 11:40:53  Mem:           125G         15G        107G        1.1M        2.0G        108G
2023-07-31 11:40:56  Mem:           125G         15G        107G        1.1M        2.0G        108G
2023-07-31 11:40:59  Mem:           125G         15G        107G        1.1M        2.1G        108G
2023-07-31 11:41:02  Mem:           125G         15G        107G        1.1M        2.1G        108G
2023-07-31 11:41:05  Mem:           125G         15G        107G        1.1M        2.1G        108G
2023-07-31 11:41:08  Mem:           125G         15G        107G        1.1M        2.1G        108G
2023-07-31 11:41:11  Mem:           125G         15G        107G        1.1M        2.2G        108G
2023-07-31 11:41:14  Mem:           125G         15G        107G        1.1M        2.2G        108G
2023-07-31 11:41:18  Mem:           125G         15G        107G        1.1M        2.2G        108G
2023-07-31 11:41:21  Mem:           125G         15G        107G        1.1M        2.2G        108G
2023-07-31 11:41:24  Mem:           125G         15G        107G        1.1M        2.3G        108G
2023-07-31 11:41:27  Mem:           125G         15G        107G        1.1M        2.3G        108G
2023-07-31 11:41:30  Mem:           125G         15G        107G        1.1M        2.3G        108G
2023-07-31 11:41:33  Mem:           125G         15G        107G        1.1M        2.3G        108G
2023-07-31 11:41:36  Mem:           125G         15G        107G        1.1M        2.3G        108G
2023-07-31 11:41:39  Mem:           125G         15G        107G        1.1M        2.4G        108G
2023-07-31 11:41:42  Mem:           125G         15G        107G        1.1M        2.4G        108G
2023-07-31 11:41:45  Mem:           125G         15G        106G        1.1M        2.4G        108G
2023-07-31 11:41:48  Mem:           125G         15G        106G        1.1M        2.4G        108G
2023-07-31 11:41:51  Mem:           125G         15G        106G        1.1M        2.5G        108G
2023-07-31 11:41:54  Mem:           125G         15G        106G        1.1M        2.5G        108G
2023-07-31 11:41:57  Mem:           125G         15G        106G        1.1M        2.5G        108G
2023-07-31 11:42:00  Mem:           125G         15G        106G        1.1M        2.5G        108G
2023-07-31 11:42:03  Mem:           125G         15G        106G        1.1M        2.5G        108G
2023-07-31 11:42:06  Mem:           125G         15G        106G        1.1M        2.6G        108G
2023-07-31 11:42:09  Mem:           125G         15G        106G        1.1M        2.6G        108G
2023-07-31 11:42:12  Mem:           125G         15G        106G        1.1M        2.6G        108G
2023-07-31 11:42:15  Mem:           125G         15G        106G        1.1M        2.6G        108G
2023-07-31 11:42:18  Mem:           125G         15G        106G        1.1M        2.7G        108G
2023-07-31 11:42:21  Mem:           125G         15G        106G        1.1M        2.7G        108G
2023-07-31 11:42:24  Mem:           125G         16G        106G        1.1M        2.7G        108G
2023-07-31 11:42:27  Mem:           125G         16G        106G        1.1M        2.7G        108G
2023-07-31 11:42:30  Mem:           125G         16G        106G        1.1M        2.8G        108G
2023-07-31 11:42:33  Mem:           125G         16G        106G        1.1M        2.8G        108G
2023-07-31 11:42:36  Mem:           125G         16G        106G        1.1M        2.8G        108G
2023-07-31 11:42:39  Mem:           125G         16G        106G        1.1M        2.8G        108G
2023-07-31 11:42:42  Mem:           125G         16G        106G        1.1M        2.8G        108G
2023-07-31 11:42:45  Mem:           125G         16G        106G        1.1M        2.9G        108G
2023-07-31 11:42:48  Mem:           125G         16G        106G        1.1M        2.9G        108G
2023-07-31 11:42:51  Mem:           125G         16G        106G        1.1M        2.9G        108G
2023-07-31 11:42:54  Mem:           125G         16G        105G        1.1M        2.9G        108G
2023-07-31 11:42:57  Mem:           125G         16G        105G        1.1M        3.0G        107G
2023-07-31 11:43:00  Mem:           125G         16G        105G        1.1M        3.0G        107G
2023-07-31 11:43:03  Mem:           125G         16G        105G        1.1M        3.0G        107G
2023-07-31 11:43:06  Mem:           125G         16G        105G        1.1M        3.0G        107G
2023-07-31 11:43:09  Mem:           125G         16G        105G        1.1M        3.0G        107G
2023-07-31 11:43:12  Mem:           125G         16G        105G        1.1M        3.1G        107G
2023-07-31 11:43:15  Mem:           125G         16G        105G        1.1M        3.1G        107G
2023-07-31 11:43:18  Mem:           125G         16G        105G        1.1M        3.1G        107G
2023-07-31 11:43:21  Mem:           125G         16G        105G        1.1M        3.1G        107G
2023-07-31 11:43:24  Mem:           125G         16G        105G        1.1M        3.2G        107G
2023-07-31 11:43:27  Mem:           125G         16G        105G        1.1M        3.2G        107G
2023-07-31 11:43:30  Mem:           125G         16G        105G        1.1M        3.2G        107G
2023-07-31 11:43:33  Mem:           125G         16G        105G        1.1M        3.2G        107G
2023-07-31 11:43:36  Mem:           125G         16G        105G        1.1M        3.2G        107G
2023-07-31 11:43:39  Mem:           125G         16G        105G        1.1M        3.3G        107G
2023-07-31 11:43:42  Mem:           125G         16G        105G        1.1M        3.3G        107G
2023-07-31 11:43:45  Mem:           125G         16G        105G        1.1M        3.3G        107G
2023-07-31 11:43:48  Mem:           125G         16G        105G        1.1M        3.3G        107G
2023-07-31 11:43:51  Mem:           125G         16G        105G        1.1M        3.4G        107G
2023-07-31 11:43:54  Mem:           125G         16G        105G        1.1M        3.4G        107G
2023-07-31 11:43:57  Mem:           125G         16G        105G        1.1M        3.4G        107G
2023-07-31 11:44:00  Mem:           125G         16G        105G        1.1M        3.4G        107G
2023-07-31 11:44:03  Mem:           125G         16G        105G        1.1M        3.5G        107G
2023-07-31 11:44:06  Mem:           125G         16G        104G        1.1M        3.5G        107G
2023-07-31 11:44:09  Mem:           125G         16G        104G        1.1M        3.5G        107G
2023-07-31 11:44:12  Mem:           125G         16G        104G        1.1M        3.5G        107G
2023-07-31 11:44:15  Mem:           125G         16G        104G        1.1M        3.5G        107G
2023-07-31 11:44:18  Mem:           125G         16G        104G        1.1M        3.6G        107G
2023-07-31 11:44:21  Mem:           125G         16G        104G        1.1M        3.6G        107G
2023-07-31 11:44:24  Mem:           125G         16G        104G        1.1M        3.6G        107G
2023-07-31 11:44:27  Mem:           125G         16G        104G        1.1M        3.6G        107G
2023-07-31 11:44:30  Mem:           125G         16G        104G        1.1M        3.7G        107G
2023-07-31 11:44:33  Mem:           125G         16G        104G        1.1M        3.7G        107G
2023-07-31 11:44:36  Mem:           125G         16G        104G        1.1M        3.7G        107G
2023-07-31 11:44:39  Mem:           125G         16G        104G        1.1M        3.7G        107G
2023-07-31 11:44:42  Mem:           125G         16G        104G        1.1M        3.8G        107G
2023-07-31 11:44:45  Mem:           125G         16G        104G        1.1M        3.8G        107G
2023-07-31 11:44:48  Mem:           125G         16G        104G        1.1M        3.8G        107G
2023-07-31 11:44:51  Mem:           125G         16G        104G        1.1M        3.8G        107G
2023-07-31 11:44:54  Mem:           125G         16G        104G        1.1M        3.9G        107G
2023-07-31 11:44:57  Mem:           125G         17G        104G        1.1M        3.9G        107G
2023-07-31 11:45:00  Mem:           125G         17G        104G        1.1M        3.9G        107G
2023-07-31 11:45:03  Mem:           125G         17G        104G        1.1M        3.9G        107G
2023-07-31 11:45:06  Mem:           125G         17G        104G        1.1M        3.9G        107G
2023-07-31 11:45:09  Mem:           125G         17G        104G        1.1M        4.0G        107G
2023-07-31 11:45:12  Mem:           125G         17G        104G        1.1M        4.0G        107G
2023-07-31 11:45:15  Mem:           125G         17G        104G        1.1M        4.0G        107G
2023-07-31 11:45:18  Mem:           125G         17G        103G        1.1M        4.0G        107G
2023-07-31 11:45:21  Mem:           125G         17G        103G        1.1M        4.1G        107G
2023-07-31 11:45:24  Mem:           125G         17G        103G        1.1M        4.1G        107G
2023-07-31 11:45:27  Mem:           125G         17G        103G        1.1M        4.1G        107G
2023-07-31 11:45:30  Mem:           125G         17G        103G        1.1M        4.1G        107G
2023-07-31 11:45:33  Mem:           125G         17G        103G        1.1M        4.2G        106G
2023-07-31 11:45:36  Mem:           125G         17G        103G        1.1M        4.2G        106G
2023-07-31 11:45:39  Mem:           125G         17G        103G        1.1M        4.2G        106G
2023-07-31 11:45:42  Mem:           125G         17G        103G        1.1M        4.2G        106G
2023-07-31 11:45:45  Mem:           125G         17G        103G        1.1M        4.3G        106G
2023-07-31 11:45:48  Mem:           125G         17G        103G        1.1M        4.3G        106G
2023-07-31 11:45:51  Mem:           125G         17G        103G        1.1M        4.3G        106G
2023-07-31 11:45:54  Mem:           125G         17G        103G        1.1M        4.3G        106G
2023-07-31 11:45:58  Mem:           125G         17G        103G        1.1M        4.3G        106G
2023-07-31 11:46:01  Mem:           125G         17G        103G        1.1M        4.4G        106G
2023-07-31 11:46:04  Mem:           125G         17G        103G        1.1M        4.4G        106G
2023-07-31 11:46:07  Mem:           125G         17G        103G        1.1M        4.4G        106G
2023-07-31 11:46:10  Mem:           125G         17G        103G        1.1M        4.4G        106G
2023-07-31 11:46:13  Mem:           125G         17G        103G        1.1M        4.5G        106G
2023-07-31 11:46:16  Mem:           125G         17G        103G        1.1M        4.5G        106G
2023-07-31 11:46:19  Mem:           125G         17G        103G        1.1M        4.5G        106G
2023-07-31 11:46:22  Mem:           125G         17G        103G        1.1M        4.5G        106G
2023-07-31 11:46:25  Mem:           125G         17G        103G        1.1M        4.6G        106G
2023-07-31 11:46:28  Mem:           125G         17G        102G        1.1M        4.6G        106G
2023-07-31 11:46:31  Mem:           125G         17G        102G        1.1M        4.6G        106G
2023-07-31 11:46:34  Mem:           125G         17G        102G        1.1M        4.6G        106G
2023-07-31 11:46:37  Mem:           125G         17G        102G        1.1M        4.6G        106G
2023-07-31 11:46:40  Mem:           125G         17G        102G        1.1M        4.7G        106G
2023-07-31 11:46:43  Mem:           125G         17G        102G        1.1M        4.7G        106G
2023-07-31 11:46:46  Mem:           125G         17G        102G        1.1M        4.7G        106G
2023-07-31 11:46:49  Mem:           125G         17G        102G        1.1M        4.7G        106G
2023-07-31 11:46:52  Mem:           125G         17G        102G        1.1M        4.8G        106G
2023-07-31 11:46:55  Mem:           125G         17G        102G        1.1M        4.8G        106G
2023-07-31 11:46:58  Mem:           125G         17G        102G        1.1M        4.8G        106G
2023-07-31 11:47:01  Mem:           125G         17G        102G        1.1M        4.8G        106G
2023-07-31 11:47:04  Mem:           125G         17G        102G        1.1M        4.9G        106G
2023-07-31 11:47:07  Mem:           125G         17G        102G        1.1M        4.9G        106G
2023-07-31 11:47:10  Mem:           125G         17G        102G        1.1M        4.9G        106G
2023-07-31 11:47:13  Mem:           125G         17G        102G        1.1M        4.9G        106G
2023-07-31 11:47:16  Mem:           125G         17G        102G        1.1M        5.0G        106G
2023-07-31 11:47:19  Mem:           125G         17G        102G        1.1M        5.0G        106G
2023-07-31 11:47:22  Mem:           125G         17G        102G        1.1M        5.0G        106G
2023-07-31 11:47:25  Mem:           125G         17G        102G        1.1M        5.0G        106G
2023-07-31 11:47:28  Mem:           125G         17G        102G        1.1M        5.1G        106G
2023-07-31 11:47:31  Mem:           125G         17G        102G        1.1M        5.1G        106G
2023-07-31 11:47:34  Mem:           125G         18G        102G        1.1M        5.1G        106G
2023-07-31 11:47:37  Mem:           125G         18G        101G        1.1M        5.1G        106G
2023-07-31 11:47:40  Mem:           125G         18G        101G        1.1M        5.2G        106G
2023-07-31 11:47:43  Mem:           125G         18G        101G        1.1M        5.2G        106G
2023-07-31 11:47:46  Mem:           125G         18G        101G        1.1M        5.2G        106G
2023-07-31 11:47:49  Mem:           125G         18G        101G        1.1M        5.2G        106G
2023-07-31 11:47:52  Mem:           125G         18G        101G        1.1M        5.2G        106G
2023-07-31 11:47:56  Mem:           125G         18G        101G        1.1M        5.3G        106G
2023-07-31 11:47:59  Mem:           125G         18G        101G        1.1M        5.3G        106G
2023-07-31 11:48:02  Mem:           125G         18G        101G        1.1M        5.3G        106G
2023-07-31 11:48:05  Mem:           125G         18G        101G        1.1M        5.3G        106G
2023-07-31 11:48:08  Mem:           125G         18G        101G        1.1M        5.4G        106G
2023-07-31 11:48:11  Mem:           125G         18G        101G        1.1M        5.4G        105G
2023-07-31 11:48:14  Mem:           125G         18G        101G        1.1M        5.4G        105G
2023-07-31 11:48:17  Mem:           125G         18G        101G        1.1M        5.4G        105G
2023-07-31 11:48:20  Mem:           125G         18G        101G        1.1M        5.5G        105G
2023-07-31 11:48:23  Mem:           125G         18G        101G        1.1M        5.5G        105G
2023-07-31 11:48:26  Mem:           125G         18G        101G        1.1M        5.5G        105G
2023-07-31 11:48:29  Mem:           125G         18G        101G        1.1M        5.5G        105G
2023-07-31 11:48:32  Mem:           125G         18G        101G        1.1M        5.6G        105G
2023-07-31 11:48:35  Mem:           125G         18G        101G        1.1M        5.6G        105G
2023-07-31 11:48:38  Mem:           125G         18G        101G        1.1M        5.6G        105G
2023-07-31 11:48:41  Mem:           125G         18G        101G        1.1M        5.6G        105G
2023-07-31 11:48:44  Mem:           125G         18G        101G        1.1M        5.7G        105G
2023-07-31 11:48:47  Mem:           125G         18G        101G        1.1M        5.7G        105G
2023-07-31 11:48:50  Mem:           125G         18G        100G        1.1M        5.7G        105G
2023-07-31 11:48:53  Mem:           125G         18G        100G        1.1M        5.7G        105G
2023-07-31 11:48:56  Mem:           125G         18G        100G        1.1M        5.7G        105G
2023-07-31 11:48:59  Mem:           125G         18G        100G        1.1M        5.8G        105G
2023-07-31 11:49:02  Mem:           125G         18G        100G        1.1M        5.8G        105G
2023-07-31 11:49:05  Mem:           125G         18G        100G        1.1M        5.8G        105G
2023-07-31 11:49:08  Mem:           125G         18G        100G        1.1M        5.8G        105G
2023-07-31 11:49:11  Mem:           125G         18G        100G        1.1M        5.9G        105G
2023-07-31 11:49:14  Mem:           125G         18G        100G        1.1M        5.9G        105G
2023-07-31 11:49:17  Mem:           125G         18G        100G        1.1M        5.9G        105G
2023-07-31 11:49:20  Mem:           125G         18G        100G        1.1M        5.9G        105G
2023-07-31 11:49:23  Mem:           125G         18G        100G        1.1M        6.0G        105G
2023-07-31 11:49:26  Mem:           125G         18G        100G        1.1M        6.0G        105G
2023-07-31 11:49:29  Mem:           125G         18G        100G        1.1M        6.0G        105G
2023-07-31 11:49:32  Mem:           125G         18G        100G        1.1M        6.0G        105G
2023-07-31 11:49:35  Mem:           125G         18G        100G        1.1M        6.1G        105G
2023-07-31 11:49:38  Mem:           125G         18G        100G        1.1M        6.1G        105G
2023-07-31 11:49:41  Mem:           125G         18G        100G        1.1M        6.1G        105G
2023-07-31 11:49:44  Mem:           125G         18G        100G        1.1M        6.1G        105G
2023-07-31 11:49:47  Mem:           125G         18G        100G        1.1M        6.1G        105G
2023-07-31 11:49:50  Mem:           125G         18G        100G        1.1M        6.2G        105G
2023-07-31 11:49:53  Mem:           125G         18G        100G        1.1M        6.2G        105G
2023-07-31 11:49:56  Mem:           125G         18G        100G        1.1M        6.2G        105G
2023-07-31 11:49:59  Mem:           125G         18G        100G        1.1M        6.2G        105G
2023-07-31 11:50:02  Mem:           125G         18G         99G        1.1M        6.3G        105G
2023-07-31 11:50:05  Mem:           125G         18G         99G        1.1M        6.3G        105G
2023-07-31 11:50:08  Mem:           125G         18G         99G        1.1M        6.3G        105G
2023-07-31 11:50:11  Mem:           125G         18G         99G        1.1M        6.3G        105G
2023-07-31 11:50:14  Mem:           125G         18G         99G        1.1M        6.4G        105G
2023-07-31 11:50:17  Mem:           125G         19G         99G        1.1M        6.4G        105G
2023-07-31 11:50:20  Mem:           125G         19G         99G        1.1M        6.4G        105G
2023-07-31 11:50:23  Mem:           125G         19G         99G        1.1M        6.4G        105G
2023-07-31 11:50:26  Mem:           125G         19G         99G        1.1M        6.5G        105G
2023-07-31 11:50:29  Mem:           125G         19G         99G        1.1M        6.5G        105G
2023-07-31 11:50:32  Mem:           125G         19G         99G        1.1M        6.5G        105G
2023-07-31 11:50:35  Mem:           125G         19G         99G        1.1M        6.5G        105G
2023-07-31 11:50:38  Mem:           125G         19G         99G        1.1M        6.5G        105G
2023-07-31 11:50:41  Mem:           125G         19G         99G        1.1M        6.6G        105G
2023-07-31 11:50:44  Mem:           125G         19G         99G        1.1M        6.6G        105G
2023-07-31 11:50:47  Mem:           125G         19G         99G        1.1M        6.6G        105G
2023-07-31 11:50:50  Mem:           125G         19G         99G        1.1M        6.6G        105G
2023-07-31 11:50:53  Mem:           125G         19G         99G        1.1M        6.7G        104G
2023-07-31 11:50:56  Mem:           125G         19G         99G        1.1M        6.7G        104G
2023-07-31 11:50:59  Mem:           125G         19G         99G        1.1M        6.7G        104G
2023-07-31 11:51:02  Mem:           125G         19G         99G        1.1M        6.7G        104G
2023-07-31 11:51:05  Mem:           125G         19G         99G        1.1M        6.8G        104G
2023-07-31 11:51:08  Mem:           125G         19G         99G        1.1M        6.8G        104G
2023-07-31 11:51:11  Mem:           125G         19G         98G        1.1M        6.8G        104G
2023-07-31 11:51:14  Mem:           125G         19G         98G        1.1M        6.8G        104G
2023-07-31 11:51:17  Mem:           125G         19G         98G        1.1M        6.9G        104G
2023-07-31 11:51:20  Mem:           125G         19G         98G        1.1M        6.9G        104G
2023-07-31 11:51:23  Mem:           125G         19G         98G        1.1M        6.9G        104G
2023-07-31 11:51:26  Mem:           125G         19G         98G        1.1M        6.9G        104G
2023-07-31 11:51:29  Mem:           125G         19G         98G        1.1M        7.0G        104G
2023-07-31 11:51:32  Mem:           125G         19G         98G        1.1M        7.0G        104G
2023-07-31 11:51:35  Mem:           125G         19G         98G        1.1M        7.0G        104G
2023-07-31 11:51:38  Mem:           125G         19G         98G        1.1M        7.0G        104G
2023-07-31 11:51:41  Mem:           125G         19G         98G        1.1M        7.1G        104G
2023-07-31 11:51:44  Mem:           125G         19G         98G        1.1M        7.1G        104G
2023-07-31 11:51:47  Mem:           125G         19G         98G        1.1M        7.1G        104G
2023-07-31 11:51:50  Mem:           125G         19G         98G        1.1M        7.1G        104G
2023-07-31 11:51:53  Mem:           125G         19G         98G        1.1M        7.2G        104G
2023-07-31 11:51:56  Mem:           125G         19G         98G        1.1M        7.2G        104G
2023-07-31 11:51:59  Mem:           125G         19G         98G        1.1M        7.2G        104G
2023-07-31 11:52:02  Mem:           125G         19G         98G        1.1M        7.2G        104G
2023-07-31 11:52:05  Mem:           125G         19G         98G        1.1M        7.3G        104G
2023-07-31 11:52:08  Mem:           125G         19G         98G        1.1M        7.3G        104G
2023-07-31 11:52:11  Mem:           125G         19G         98G        1.1M        7.3G        104G
2023-07-31 11:52:14  Mem:           125G         19G         98G        1.1M        7.3G        104G
2023-07-31 11:52:17  Mem:           125G         19G         98G        1.1M        7.4G        104G
2023-07-31 11:52:21  Mem:           125G         19G         97G        1.1M        7.4G        104G
2023-07-31 11:52:24  Mem:           125G         19G         97G        1.1M        7.4G        104G
2023-07-31 11:52:27  Mem:           125G         19G         97G        1.1M        7.4G        104G
2023-07-31 11:52:30  Mem:           125G         19G         97G        1.1M        7.5G        104G
2023-07-31 11:52:33  Mem:           125G         19G         97G        1.1M        7.5G        104G
2023-07-31 11:52:36  Mem:           125G         19G         97G        1.1M        7.5G        104G
2023-07-31 11:52:39  Mem:           125G         19G         97G        1.1M        7.5G        104G
2023-07-31 11:52:42  Mem:           125G         19G         97G        1.1M        7.6G        104G
2023-07-31 11:52:45  Mem:           125G         19G         97G        1.1M        7.6G        104G
2023-07-31 11:52:48  Mem:           125G         19G         97G        1.1M        7.6G        104G
2023-07-31 11:52:51  Mem:           125G         19G         97G        1.1M        7.6G        104G
2023-07-31 11:52:54  Mem:           125G         19G         97G        1.1M        7.7G        104G
2023-07-31 11:52:57  Mem:           125G         20G         97G        1.1M        7.7G        104G
2023-07-31 11:53:00  Mem:           125G         20G         97G        1.1M        7.7G        104G
2023-07-31 11:53:03  Mem:           125G         20G         97G        1.1M        7.7G        104G
2023-07-31 11:53:06  Mem:           125G         20G         97G        1.1M        7.7G        104G
2023-07-31 11:53:09  Mem:           125G         20G         97G        1.1M        7.8G        104G
2023-07-31 11:53:12  Mem:           125G         20G         97G        1.1M        7.8G        104G
2023-07-31 11:53:15  Mem:           125G         20G         97G        1.1M        7.8G        104G
2023-07-31 11:53:18  Mem:           125G         20G         97G        1.1M        7.8G        104G
2023-07-31 11:53:21  Mem:           125G         20G         97G        1.1M        7.9G        104G
2023-07-31 11:53:24  Mem:           125G         20G         97G        1.1M        7.9G        104G
2023-07-31 11:53:27  Mem:           125G         20G         97G        1.1M        7.9G        104G
2023-07-31 11:53:30  Mem:           125G         20G         96G        1.1M        7.9G        103G
2023-07-31 11:53:33  Mem:           125G         20G         96G        1.1M        8.0G        103G
2023-07-31 11:53:36  Mem:           125G         20G         96G        1.1M        8.0G        103G
2023-07-31 11:53:39  Mem:           125G         20G         96G        1.1M        8.0G        103G
2023-07-31 11:53:42  Mem:           125G         20G         96G        1.1M        8.0G        103G
2023-07-31 11:53:45  Mem:           125G         20G         96G        1.1M        8.1G        103G
2023-07-31 11:53:48  Mem:           125G         20G         96G        1.1M        8.1G        103G
2023-07-31 11:53:51  Mem:           125G         20G         96G        1.1M        8.1G        103G
2023-07-31 11:53:54  Mem:           125G         20G         96G        1.1M        8.1G        103G
2023-07-31 11:53:57  Mem:           125G         20G         96G        1.1M        8.2G        103G
2023-07-31 11:54:00  Mem:           125G         20G         96G        1.1M        8.2G        103G
2023-07-31 11:54:03  Mem:           125G         20G         96G        1.1M        8.2G        103G
2023-07-31 11:54:06  Mem:           125G         20G         96G        1.1M        8.2G        103G
2023-07-31 11:54:09  Mem:           125G         20G         96G        1.1M        8.3G        103G
2023-07-31 11:54:12  Mem:           125G         20G         96G        1.1M        8.3G        103G
2023-07-31 11:54:15  Mem:           125G         20G         96G        1.1M        8.3G        103G
2023-07-31 11:54:18  Mem:           125G         20G         96G        1.1M        8.3G        103G
2023-07-31 11:54:21  Mem:           125G         20G         96G        1.1M        8.4G        103G
2023-07-31 11:54:24  Mem:           125G         20G         96G        1.1M        8.4G        103G
2023-07-31 11:54:27  Mem:           125G         20G         96G        1.1M        8.4G        103G
2023-07-31 11:54:30  Mem:           125G         20G         96G        1.1M        8.4G        103G
2023-07-31 11:54:33  Mem:           125G         20G         96G        1.1M        8.5G        103G
2023-07-31 11:54:36  Mem:           125G         20G         96G        1.1M        8.5G        103G
2023-07-31 11:54:39  Mem:           125G         20G         95G        1.1M        8.5G        103G
2023-07-31 11:54:42  Mem:           125G         20G         95G        1.1M        8.5G        103G
2023-07-31 11:54:45  Mem:           125G         20G         95G        1.1M        8.6G        103G
2023-07-31 11:54:48  Mem:           125G         20G         95G        1.1M        8.6G        103G
