WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 200
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 901 seconds

Initializing worker threads...

Threads started!

[ 4s ] thds: 200 tps: 2848.85 qps: 34441.16 (r/w/o: 28697.77/0.00/5743.39) lat (ms,95%): 104.84 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 200 tps: 5908.02 qps: 70939.53 (r/w/o: 59121.24/0.00/11818.29) lat (ms,95%): 73.13 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 200 tps: 6157.44 qps: 73863.98 (r/w/o: 61550.43/0.00/12313.55) lat (ms,95%): 61.08 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 200 tps: 6337.42 qps: 76063.98 (r/w/o: 63390.49/0.00/12673.50) lat (ms,95%): 55.82 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 200 tps: 6519.16 qps: 78224.93 (r/w/o: 65185.28/0.00/13039.66) lat (ms,95%): 51.02 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 200 tps: 6648.36 qps: 79783.27 (r/w/o: 66489.56/0.00/13293.71) lat (ms,95%): 45.79 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 200 tps: 6735.46 qps: 80806.19 (r/w/o: 67335.94/0.00/13470.25) lat (ms,95%): 42.61 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 200 tps: 6764.04 qps: 81186.17 (r/w/o: 67658.42/0.00/13527.75) lat (ms,95%): 38.94 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 200 tps: 6767.12 qps: 81197.45 (r/w/o: 67662.54/0.00/13534.91) lat (ms,95%): 37.56 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 200 tps: 6805.40 qps: 81677.41 (r/w/o: 68064.95/0.00/13612.46) lat (ms,95%): 35.59 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 200 tps: 6852.07 qps: 82240.89 (r/w/o: 68535.74/0.00/13705.15) lat (ms,95%): 33.72 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 200 tps: 6815.88 qps: 81770.55 (r/w/o: 68139.12/0.00/13631.42) lat (ms,95%): 34.95 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 200 tps: 6854.53 qps: 82276.08 (r/w/o: 68567.68/0.00/13708.40) lat (ms,95%): 33.12 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 200 tps: 6827.82 qps: 81923.21 (r/w/o: 68268.90/0.00/13654.31) lat (ms,95%): 33.72 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 200 tps: 6853.90 qps: 82221.10 (r/w/o: 68512.64/0.00/13708.46) lat (ms,95%): 31.94 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 200 tps: 6815.70 qps: 81830.44 (r/w/o: 68199.70/0.00/13630.74) lat (ms,95%): 33.72 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 200 tps: 6878.74 qps: 82487.50 (r/w/o: 68731.03/0.00/13756.47) lat (ms,95%): 31.94 err/s: 0.00 reconn/s: 0.00
