Device             tps    kB_read/s    kB_wrtn/s    kB_read    kB_wrtn
vda             446.81     10829.77        34.30    9478753      30024
vda             446.88     10825.06        34.19    9507213      30024
vda             447.09     10823.15        34.08    9538121      30036
vda             447.23     10819.80        33.99    9567733      30056
vda             447.30     10815.81        33.88    9596757      30064
vda             447.45     10813.08        33.79    9626885      30080
vda             447.66     10812.05        33.70    9658401      30100
vda             447.80     10808.78        33.58    9688017      30100
vda             448.09     10808.12        33.55    9719957      30172
vda             448.23     10806.73        33.44    9751237      30176
vda             448.37     10804.50        33.36    9781633      30204
vda             448.50     10802.90        33.25    9812705      30204
vda             448.70     10801.08        33.16    9843565      30216
vda             448.83     10798.21        33.05    9873453      30216
vda             449.00     10795.72        32.99    9903669      30260
vda             449.19     10793.81        32.88    9934405      30260
vda             449.38     10792.70        32.79    9965761      30276
vda             449.58     10791.09        32.71    9996753      30304
vda             449.72     10788.43        32.65   10026769      30344
vda             449.98     10789.85        32.55   10060561      30352
vda             450.09     10786.84        32.56   10090113      30456
vda             449.80     10775.83        32.51   10112253      30508
vda             449.86     10771.70        32.49   10140805      30588
vda             450.04     10770.56        32.46   10172149      30660
vda             450.15     10767.76        32.37   10201909      30668
vda             450.20     10763.98        32.28   10230629      30680
vda             450.46     10764.07        32.19   10263105      30692
vda             450.56     10762.73        32.09   10294225      30696
vda             450.76     10762.71        32.01   10326609      30708
vda             450.92     10761.93        31.92   10358245      30724
vda             451.04     10760.05        31.83   10388829      30732
vda             451.08     10756.21        31.74   10417501      30736
vda             451.27     10754.68        31.65   10448389      30752
vda             451.35     10751.86        31.56   10478005      30752
vda             451.54     10751.39        31.47   10509801      30764
vda             451.79     10752.16        31.38   10542921      30764
vda             451.87     10749.48        31.30   10572649      30780
vda             451.92     10745.98        31.21   10601549      30788
vda             452.09     10745.11        31.13   10633041      30800
vda             452.20     10744.08        31.04   10664253      30808
vda             452.38     10742.91        30.97   10695425      30828
vda             452.56     10743.39        30.87   10728237      30828
vda             452.80     10744.64        30.79   10761833      30840
vda             452.91     10742.72        30.70   10792245      30840
vda             452.95     10739.10        30.64   10820933      30876
vda             453.20     10740.49        30.55   10854549      30876
vda             453.31     10738.98        30.47   10885349      30888
vda             453.42     10737.79        30.38   10916465      30888
vda             453.52     10735.76        30.34   10946721      30932
vda             453.69     10736.03        30.25   10979201      30936
vda             453.86     10735.81        30.18   11011289      30952
vda             453.91     10732.94        30.09   11040657      30956
vda             453.64     10724.37        30.01   11064113      30956
vda             453.74     10723.08        29.93   11095169      30968
vda             453.92     10723.43        29.85   11127805      30980
vda             454.08     10723.27        29.83   11159925      31044
vda             454.25     10721.72        29.83   11190469      31132
vda             454.41     10721.54        29.77   11222881      31164
vda             454.51     10720.02        29.72   11253553      31200
vda             454.67     10719.76        29.65   11285553      31212
vda             454.84     10720.80        29.57   11318913      31224
vda             454.87     10717.96        29.50   11348173      31232
vda             454.97     10716.59        29.42   11378877      31240
vda             455.13     10716.57        29.34   11411113      31244
vda             455.16     10714.72        29.27   11441393      31256
vda             455.26     10713.68        29.19   11472529      31256
vda             455.36     10712.64        29.11   11503549      31264
vda             455.50     10712.15        29.04   11535273      31268
vda             455.66     10712.20        28.96   11567565      31276
vda             455.75     10710.92        28.89   11598429      31280
vda             455.90     10710.58        28.83   11630301      31308
vda             456.05     10709.90        28.75   11661693      31308
vda             456.09     10707.98        28.69   11691829      31324
vda             456.35     10711.33        28.61   11727733      31328
vda             456.51     10711.24        28.54   11759761      31336
vda             456.60     10710.13        28.47   11790777      31340
vda             456.74     10710.11        28.40   11823001      31352
vda             456.66     10705.11        28.32   11849701      31352
vda             456.81     10706.11        28.26   11883037      31364
vda             456.95     10706.22        28.18   11915385      31364
vda             457.05     10706.13        28.12   11947393      31376
vda             457.19     10707.05        28.04   11980649      31376
vda             457.28     10705.87        28.00   12011561      31412
vda             457.48     10707.89        27.92   12046049      31412
vda             457.54     10705.91        27.88   12075949      31444
vda             457.76     10707.92        27.80   12110441      31444
vda             457.84     10707.49        27.74   12142185      31456
vda             457.98     10707.86        27.67   12174841      31456
vda             458.01     10705.54        27.60   12204313      31468
vda             458.20     10706.46        27.53   12237589      31468
vda             458.29     10706.01        27.47   12269301      31480
vda             458.31     10703.61        27.40   12298765      31480
vda             458.45     10703.33        27.34   12330669      31496
vda             458.57     10703.73        27.27   12363341      31496
vda             458.71     10703.92        27.23   12395677      31528
vda             458.85     10704.53        27.16   12428605      31532
vda             458.98     10704.84        27.12   12461181      31564
vda             459.05     10704.78        27.05   12493333      31564
vda             459.24     10706.83        26.99   12527957      31576
vda             459.21     10704.31        26.92   12557117      31576
vda             459.22     10702.83        26.86   12587597      31588
vda             459.29     10701.69        26.79   12618473      31588
vda             459.52     10704.52        26.73   12654021      31600
vda             459.60     10704.10        26.66   12685753      31600
vda             459.72     10704.92        26.61   12718949      31612
vda             459.84     10704.80        26.55   12750913      31624
vda             459.86     10703.41        26.50   12781481      31648
vda             460.03     10705.20        26.46   12815837      31672
vda             460.11     10704.93        26.41   12847737      31692
vda             460.19     10704.19        26.34   12879065      31692
vda             460.31     10704.48        26.28   12911637      31704
vda             460.43     10704.99        26.22   12944365      31704
vda             460.46     10703.56        26.16   12974857      31716
vda             460.46     10701.72        26.10   13004837      31716
vda             460.56     10700.88        26.04   13036021      31728
vda             460.69     10701.38        25.98   13068845      31728
vda             460.87     10702.95        25.93   13102981      31744
vda             461.00     10703.28        25.88   13135597      31756
vda             461.13     10703.46        25.83   13167929      31780
vda             461.14     10701.92        25.80   13198253      31812
vda             461.26     10702.04        25.75   13230605      31836
vda             461.43     10704.44        25.69   13265793      31836
vda             461.50     10704.72        25.64   13298361      31848
vda             461.46     10701.70        25.57   13326821      31848
vda             461.48     10700.11        25.52   13357057      31860
vda             461.65     10702.17        25.46   13391729      31860
vda             461.83     10704.08        25.41   13426345      31872
vda             462.04     10707.06        25.35   13462301      31872
vda             462.26     10710.77        25.30   13499217      31892
vda             462.28     10709.42        25.25   13529745      31896
vda             462.31     10708.74        25.20   13561017      31908
vda             462.49     10710.34        25.15   13595281      31924
vda             462.60     10710.66        25.10   13627917      31932
vda             462.62     10708.30        25.04   13657149      31936
vda             462.68     10708.36        24.99   13689465      31948
vda             462.84     10710.28        24.93   13724153      31948
vda             463.00     10712.31        24.88   13758997      31960
vda             463.12     10713.79        24.83   13793037      31960
vda             463.27     10716.49        24.78   13828773      31972
vda             463.34     10715.95        24.72   13860337      31972
vda             463.45     10715.95        24.68   13892581      31992
vda             463.54     10716.33        24.62   13925229      31992
vda             463.64     10717.00        24.58   13958357      32008
vda             463.75     10717.73        24.52   13991561      32012
vda             463.76     10716.25        24.47   14021889      32024
vda             463.86     10716.70        24.42   14054625      32024
vda             463.98     10718.11        24.37   14088737      32036
vda             464.08     10719.11        24.32   14122317      32036
vda             464.23     10721.61        24.27   14157885      32048
vda             464.28     10721.15        24.21   14189549      32048
vda             464.43     10723.21        24.17   14224445      32060
vda             464.58     10724.94        24.11   14259021      32060
vda             464.69     10725.03        24.09   14291421      32096
vda             464.75     10724.67        24.03   14323221      32096
vda             464.85     10725.70        23.99   14356881      32112
vda             464.99     10726.54        23.94   14390293      32116
vda             465.19     10729.61        23.90   14426609      32128
vda             465.29     10729.96        23.84   14459377      32128
vda             465.35     10730.16        23.80   14491837      32140
vda             465.45     10731.36        23.74   14525749      32140
vda             465.60     10732.64        23.71   14559785      32160
vda             465.65     10732.30        23.66   14591633      32164
vda             465.75     10732.62        23.61   14624381      32176
vda             465.81     10732.35        23.56   14656201      32176
vda             465.82     10730.94        23.54   14686581      32212
vda             465.91     10732.10        23.48   14720469      32212
vda             466.01     10733.10        23.45   14754149      32240
vda             466.11     10733.75        23.40   14787349      32240
vda             466.17     10733.87        23.37   14819713      32264
vda             466.35     10736.10        23.32   14855105      32264
vda             466.48     10737.32        23.28   14889125      32276
vda             466.54     10737.00        23.23   14920997      32276
vda             466.65     10738.08        23.18   14954821      32288
vda             466.78     10740.11        23.13   14989861      32288
vda             466.83     10739.69        23.10   15021601      32304
vda             466.97     10741.57        23.05   15056561      32304
vda             467.12     10743.49        23.02   15091489      32336
vda             467.21     10743.89        22.97   15124385      32336
vda             467.33     10745.41        22.94   15158869      32356
vda             467.39     10745.07        22.89   15190737      32356
vda             467.57     10747.67        22.85   15226657      32368
vda             467.67     10748.70        22.80   15260461      32368
vda             467.68     10747.50        22.76   15292401      32380
vda             467.82     10749.83        22.72   15327969      32392
vda             467.86     10748.66        22.67   15358657      32392
vda             467.99     10750.78        22.63   15394045      32404
vda             468.00     10751.02        22.58   15426641      32404
vda             468.13     10753.25        22.56   15462209      32440
vda             468.31     10756.06        22.52   15498617      32444
vda             468.36     10755.80        22.48   15530629      32456
vda             468.52     10758.83        22.44   15567377      32472
vda             468.62     10760.05        22.40   15601429      32484
vda             468.74     10761.83        22.36   15636405      32484
vda             468.88     10763.90        22.32   15671801      32496
vda             468.92     10763.62        22.27   15703797      32496
vda             468.96     10763.25        22.24   15735653      32508
vda             469.13     10766.27        22.19   15772369      32508
vda             469.26     10768.04        22.15   15807373      32520
vda             469.44     10771.33        22.11   15844625      32520
vda             469.52     10772.19        22.08   15878309      32540
vda             469.47     10770.35        22.03   15908017      32540
vda             469.52     10770.45        22.00   15940593      32556
vda             469.70     10774.17        21.96   15978417      32564
vda             469.82     10776.35        21.93   16014081      32592
vda             469.95     10778.79        21.89   16050153      32592
vda             470.16     10782.62        21.85   16088321      32604
vda             470.24     10783.18        21.81   16121601      32604
vda             470.41     10786.11        21.77   16158353      32616
vda             470.37     10784.14        21.76   16187849      32656
vda             470.32     10781.90        21.71   16216949      32656
vda             470.48     10784.78        21.69   16253745      32684
vda             470.54     10784.82        21.65   16286257      32692
vda             470.60     10784.93        21.61   16318893      32704
vda             470.69     10786.45        21.57   16353657      32708
vda             470.93     10790.55        21.57   16392253      32764
vda             471.05     10792.32        21.53   16427429      32768
vda             471.04     10791.73        21.49   16459009      32780
vda             471.17     10793.44        21.45   16494105      32780
vda             471.29     10794.78        21.46   16528745      32852
vda             471.32     10794.48        21.47   16560777      32936
vda             471.44     10796.24        21.44   16595973      32964
vda             471.52     10797.55        21.43   16630493      33012
vda             471.55     10798.02        21.39   16663713      33016
vda             471.63     10799.18        21.39   16698021      33068
vda             471.63     10798.43        21.34   16729357      33068
vda             471.75     10800.32        21.31   16764797      33084
vda             471.91     10802.92        21.28   16801241      33088
vda             472.12     10807.19        21.24   16840413      33100
vda             472.19     10808.17        21.20   16874477      33100
vda             472.18     10808.57        21.17   16907629      33112
vda             472.34     10811.38        21.13   16944565      33112
vda             472.45     10812.96        21.09   16979597      33124
vda             472.51     10813.38        21.05   17012793      33124
vda             472.67     10816.94        21.02   17050857      33140
vda             472.85     10820.15        20.98   17088473      33140
vda             472.93     10820.76        20.97   17122017      33180
vda             473.03     10822.44        20.93   17157241      33180
vda             473.15     10823.72        20.90   17191861      33200
vda             473.31     10827.10        20.86   17229705      33200
vda             473.42     10829.14        20.83   17265553      33212
vda             473.53     10830.96        20.79   17301053      33212
vda             473.52     10830.13        20.76   17332321      33224
vda             473.75     10834.67        20.72   17372201      33224
vda             473.82     10836.03        20.69   17406997      33236
vda             473.84     10836.16        20.65   17439817      33236
vda             474.00     10839.24        20.62   17477409      33252
vda             474.16     10841.95        20.58   17514305      33252
vda             474.25     10842.97        20.56   17548585      33268
vda             474.40     10845.41        20.52   17585177      33268
vda             474.51     10847.25        20.50   17620813      33304
vda             474.62     10848.85        20.46   17656061      33304
vda             474.60     10848.03        20.43   17687273      33316
vda             474.71     10849.88        20.40   17722961      33316
vda             474.78     10851.19        20.37   17757761      33328
vda             474.92     10854.64        20.33   17796077      33328
vda             475.07     10857.97        20.30   17834101      33340
vda             475.29     10862.04        20.26   17873485      33340
vda             475.46     10864.91        20.24   17910909      33360
vda             475.55     10866.69        20.20   17946549      33360
vda             475.68     10869.35        20.18   17983661      33392
vda             475.82     10871.51        20.15   18019969      33392
vda             475.93     10873.15        20.13   18055305      33432
vda             476.03     10875.25        20.10   18091525      33432
vda             476.18     10878.27        20.07   18129281      33444
vda             476.36     10881.27        20.03   18167049      33444
vda             476.46     10883.22        20.00   18203053      33456
vda             476.60     10885.79        19.97   18240117      33456
vda             476.70     10887.85        19.94   18276337      33468
vda             476.80     10889.02        19.91   18310973      33472
vda             476.93     10892.68        19.88   18349925      33484
vda             477.02     10894.60        19.85   18385941      33492
vda             477.17     10896.76        19.82   18422281      33504
vda             477.22     10897.71        19.79   18456685      33508
vda             477.40     10901.02        19.76   18498373      33528
vda             477.58     10904.34        19.73   18536829      33540
vda             477.66     10906.21        19.70   18572837      33540
vda             477.76     10907.73        19.67   18608265      33552
vda             477.90     10910.38        19.63   18645613      33552
vda             478.08     10914.29        19.61   18685049      33564
vda             478.06     10913.05        19.57   18715777      33564
vda             478.27     10916.70        19.56   18754885      33596
vda             478.41     10919.33        19.52   18792277      33596
vda             478.50     10921.21        19.51   18828385      33640
vda             478.61     10923.42        19.48   18865081      33640
vda             478.78     10926.98        19.45   18904001      33656
vda             478.76     10926.02        19.43   18935221      33668
vda             479.04     10931.72        19.41   18978005      33696
vda             479.17     10934.11        19.38   19015069      33696
vda             479.26     10936.02        19.35   19051309      33704
vda             479.30     10936.92        19.32   19085805      33708
vda             479.50     10940.48        19.29   19124937      33720
vda             479.64     10942.92        19.26   19162029      33720
vda             479.69     10943.33        19.23   19195689      33736
vda             479.82     10946.14        19.20   19233577      33736
vda             479.95     10948.85        19.18   19271289      33756
vda             480.18     10953.56        19.15   19312441      33756
vda             480.35     10957.22        19.12   19351877      33772
vda             480.40     10957.91        19.09   19386073      33772
vda             480.56     10961.46        19.06   19425353      33784
vda             480.70     10964.22        19.03   19463249      33784
vda             480.75     10965.69        19.00   19498749      33792
vda             480.87     10967.98        18.97   19535837      33796
vda             481.06     10971.54        18.95   19575197      33808
vda             481.22     10974.94        18.92   19614305      33808
vda             481.42     10978.28        18.89   19653325      33824
vda             481.54     10980.62        18.86   19690553      33824
vda             481.70     10983.32        18.84   19728465      33844
vda             481.86     10986.64        18.82   19767385      33864
vda             481.95     10988.27        18.79   19803381      33872
vda             482.11     10991.00        18.78   19841397      33896
vda             482.20     10992.79        18.75   19877717      33896
vda             482.34     10995.75        18.72   19916049      33908
vda             482.36     10995.97        18.69   19949541      33908
vda             482.55     10999.92        18.67   19989833      33920
vda             482.72     11003.47        18.63   20029393      33920
vda             482.87     11006.31        18.61   20067585      33932
vda             483.03     11009.47        18.58   20106485      33940
vda             483.11     11011.26        18.57   20142901      33964
vda             483.21     11013.64        18.54   20180397      33972
vda             483.27     11014.73        18.52   20215561      33984
vda             483.41     11017.68        18.50   20254017      34004
vda             483.59     11021.30        18.47   20293849      34016
vda             483.57     11020.54        18.44   20325625      34016
vda             483.61     11021.50        18.42   20360565      34028
vda             483.80     11025.55        18.39   20401245      34028
vda             483.98     11029.05        18.37   20440797      34040
vda             484.21     11033.96        18.34   20483109      34040
vda             484.32     11036.15        18.31   20520401      34044
vda             484.44     11038.33        18.29   20557673      34056
vda             484.45     11038.35        18.26   20590941      34056
vda             484.63     11042.44        18.24   20631813      34080
vda             484.78     11045.86        18.21   20671329      34080
vda             484.93     11049.37        18.20   20712157      34108
vda             485.08     11052.47        18.17   20751233      34108
vda             485.24     11055.87        18.14   20792117      34120
vda             485.24     11056.26        18.11   20826117      34120
vda             485.52     11062.08        18.09   20871705      34132
vda             485.77     11068.09        18.07   20916369      34140
vda             485.76     11068.02        18.04   20949557      34144
vda             485.95     11072.32        18.02   20991009      34156
vda             486.04     11073.51        17.99   21026609      34160
vda             486.19     11076.01        17.97   21064585      34168
vda             486.32     11078.31        17.95   21102305      34188
vda             486.47     11081.23        17.93   21141205      34212
vda             486.71     11086.86        17.91   21185333      34216
vda             486.79     11088.03        17.88   21220937      34224
vda             486.89     11089.66        17.86   21257445      34228
vda             487.06     11093.17        17.83   21297445      34236
vda             487.17     11095.40        17.81   21335117      34240
vda             487.38     11099.35        17.79   21376025      34268
vda             487.58     11103.69        17.77   21417793      34272
vda             487.75     11107.22        17.75   21458041      34284
vda             487.59     11103.40        17.72   21484081      34284
vda             487.76     11107.44        17.70   21525213      34296
vda             487.90     11110.07        17.69   21563753      34332
vda             488.07     11112.73        17.67   21602365      34340
vda             488.27     11117.07        17.64   21644273      34344
vda             488.44     11121.25        17.62   21685889      34356
vda             488.53     11122.84        17.59   21722469      34356
vda             488.63     11124.90        17.57   21759857      34364
vda             488.88     11129.61        17.54   21802573      34368
vda             489.09     11133.89        17.53   21844477      34384
vda             489.19     11136.98        17.50   21884045      34384
vda             489.39     11141.31        17.48   21925989      34396
vda             489.62     11146.07        17.45   21968901      34396
vda             489.78     11149.32        17.43   22008865      34408
vda             490.05     11154.73        17.41   22053133      34424
vda             490.32     11160.02        17.40   22097177      34448
vda             490.46     11163.24        17.37   22137149      34448
vda             490.53     11164.82        17.35   22173773      34460
vda             490.70     11167.86        17.33   22213433      34460
vda             490.89     11172.00        17.30   22255297      34472
vda             491.18     11177.75        17.28   22300393      34472
vda             491.40     11182.54        17.26   22343601      34484
vda             491.50     11184.51        17.23   22381217      34488
vda             491.72     11189.18        17.21   22424245      34500
vda             491.95     11194.01        17.19   22467497      34500
vda             492.17     11198.13        17.17   22509473      34512
vda             492.40     11202.85        17.16   22552673      34536
vda             492.61     11208.09        17.14   22596961      34548
vda             492.74     11211.72        17.11   22637929      34548
vda             492.96     11216.11        17.09   22680537      34560
vda             493.03     11217.27        17.07   22716649      34560
vda             493.28     11222.64        17.05   22761189      34572
vda             493.50     11226.75        17.02   22803329      34572
vda             493.71     11231.47        17.01   22846729      34604
vda             493.88     11235.01        16.99   22887745      34604
vda             494.10     11239.74        16.97   22931205      34616
vda             494.36     11245.25        16.94   22976185      34616
vda             494.53     11248.64        16.93   23016973      34632
vda             494.68     11251.41        16.90   23056493      34640
vda             494.80     11253.89        16.88   23095341      34648
vda             494.93     11256.50        16.86   23134589      34652
vda             495.11     11259.98        16.84   23175637      34664
vda             495.33     11264.52        16.82   23218877      34676
vda             495.46     11266.67        16.80   23257229      34688
vda             495.67     11271.41        16.78   23300829      34692
vda             495.94     11277.18        16.76   23346689      34704
vda             496.16     11281.80        16.74   23390209      34704
vda             496.42     11286.88        16.72   23434721      34716
vda             496.36     11285.36        16.70   23465533      34716
vda             496.56     11290.28        16.69   23509753      34756
vda             496.74     11293.88        16.67   23551125      34760
vda             496.96     11298.40        16.65   23594565      34776
vda             497.17     11303.31        16.63   23638829      34776
vda             497.30     11305.77        16.61   23678013      34784
vda             497.44     11308.53        16.59   23717837      34804
vda             497.68     11313.40        16.59   23762105      34844
vda             497.85     11317.22        16.57   23804081      34848
vda             498.00     11320.15        16.56   23844301      34876
vda             498.23     11324.79        16.53   23888173      34876
vda             498.43     11329.30        16.52   23931793      34888
vda             498.67     11333.63        16.49   23975049      34888
vda             498.88     11338.41        16.48   24019277      34908
vda             499.06     11342.07        16.46   24061061      34908
vda             499.20     11345.23        16.44   24101917      34924
vda             499.46     11351.13        16.42   24148625      34936
vda             499.67     11355.38        16.40   24191833      34936
vda             499.96     11361.17        16.42   24238381      35036
vda             500.28     11367.51        16.47   24286117      35192
vda             500.54     11372.68        16.46   24331277      35220
vda             500.65     11375.20        16.44   24370917      35224
vda             500.74     11377.02        16.42   24409045      35236
vda             500.95     11381.33        16.40   24452553      35236
vda             501.22     11386.80        16.38   24498585      35248
vda             501.48     11392.13        16.36   24544229      35256
vda             501.69     11396.24        16.35   24587393      35272
vda             501.89     11400.20        16.33   24630253      35272
vda             502.14     11405.73        16.31   24676533      35284
vda             502.29     11409.17        16.29   24718197      35284
vda             502.49     11412.89        16.27   24760613      35296
vda             502.71     11417.50        16.26   24804977      35316
vda             503.00     11423.19        16.24   24851725      35332
vda             503.20     11427.06        16.22   24894417      35332
vda             503.38     11431.18        16.20   24937813      35344
vda             503.60     11435.96        16.18   24982661      35352
vda             503.80     11440.13        16.17   25026189      35364
vda             504.10     11445.78        16.14   25073005      35364
vda             504.35     11451.67        16.13   25120277      35380
vda             504.60     11456.65        16.11   25165669      35380
vda             504.76     11460.27        16.09   25208121      35392
vda             504.92     11463.85        16.07   25250505      35392
vda             505.16     11469.43        16.05   25297213      35404
vda             505.38     11473.90        16.03   25341609      35408
vda             505.65     11479.91        16.02   25389437      35420
vda             505.85     11484.20        15.99   25433369      35420
vda             506.15     11490.01        15.98   25480829      35432
vda             506.33     11494.38        15.96   25525105      35444
vda             506.49     11496.96        15.95   25565453      35468
vda             506.68     11500.87        15.93   25608649      35468
vda             506.98     11506.67        15.91   25656193      35484
vda             507.19     11510.96        15.89   25700405      35484
vda             507.33     11513.18        15.88   25740009      35496
vda             507.66     11520.56        15.86   25791201      35496
vda             507.89     11525.15        15.84   25836045      35508
vda             508.13     11530.06        15.82   25881765      35516
vda             508.46     11537.15        15.81   25932405      35540
vda             508.74     11543.13        15.79   25980465      35540
vda             508.81     11544.98        15.77   26019373      35552
vda             508.98     11548.57        15.77   26062245      35580
vda             509.24     11553.96        15.76   26109185      35604
vda             509.52     11559.55        15.73   26156497      35604
vda             509.70     11562.92        15.72   26198921      35616
vda             509.94     11568.12        15.70   26245521      35620
vda             510.14     11572.28        15.68   26289789      35632
vda             510.38     11577.51        15.66   26336393      35632
vda             510.63     11583.13        15.65   26384049      35644
vda             510.90     11588.71        15.63   26431649      35644
vda             511.07     11592.74        15.61   26475721      35660
vda             511.20     11595.33        15.59   26516425      35660
vda             511.44     11600.33        15.58   26562793      35672
vda             511.64     11604.59        15.57   26607465      35692
vda             511.90     11609.99        15.55   26654785      35704
vda             512.07     11613.77        15.53   26698429      35704
vda             512.28     11617.95        15.52   26742901      35720
vda             512.47     11621.72        15.50   26786557      35720
vda             512.72     11626.67        15.48   26832969      35732
vda             512.94     11631.20        15.46   26878309      35732
