time               total        used        free      shared  buff/cache   available
2023-08-01 15:21:44  Mem:           125G         15G        102G        1.1M        7.5G        108G
2023-08-01 15:21:47  Mem:           125G         15G        102G        1.1M        7.6G        108G
2023-08-01 15:21:50  Mem:           125G         15G        101G        1.1M        7.6G        108G
2023-08-01 15:21:53  Mem:           125G         15G        101G        1.1M        7.6G        108G
2023-08-01 15:21:56  Mem:           125G         15G        101G        1.1M        7.6G        108G
2023-08-01 15:21:59  Mem:           125G         15G        101G        1.1M        7.7G        108G
2023-08-01 15:22:02  Mem:           125G         15G        101G        1.1M        7.7G        108G
2023-08-01 15:22:05  Mem:           125G         15G        101G        1.1M        7.7G        108G
2023-08-01 15:22:08  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-08-01 15:22:11  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-08-01 15:22:14  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-08-01 15:22:17  Mem:           125G         15G        101G        1.1M        7.8G        108G
2023-08-01 15:22:20  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-08-01 15:22:23  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-08-01 15:22:26  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-08-01 15:22:29  Mem:           125G         15G        101G        1.1M        7.9G        108G
2023-08-01 15:22:32  Mem:           125G         15G        101G        1.1M        8.0G        108G
2023-08-01 15:22:35  Mem:           125G         15G        101G        1.1M        8.0G        108G
2023-08-01 15:22:38  Mem:           125G         15G        101G        1.1M        8.0G        108G
2023-08-01 15:22:41  Mem:           125G         16G        101G        1.1M        8.1G        108G
2023-08-01 15:22:44  Mem:           125G         16G        101G        1.1M        8.1G        108G
2023-08-01 15:22:47  Mem:           125G         16G        100G        1.1M        8.1G        108G
2023-08-01 15:22:50  Mem:           125G         16G        100G        1.1M        8.2G        108G
2023-08-01 15:22:53  Mem:           125G         16G        100G        1.1M        8.2G        108G
2023-08-01 15:22:56  Mem:           125G         16G        100G        1.1M        8.2G        108G
2023-08-01 15:22:59  Mem:           125G         16G        100G        1.1M        8.2G        108G
2023-08-01 15:23:02  Mem:           125G         16G        100G        1.1M        8.3G        108G
2023-08-01 15:23:05  Mem:           125G         16G        100G        1.1M        8.3G        108G
2023-08-01 15:23:08  Mem:           125G         16G        100G        1.1M        8.3G        107G
2023-08-01 15:23:11  Mem:           125G         16G        100G        1.1M        8.3G        107G
2023-08-01 15:23:14  Mem:           125G         16G        100G        1.1M        8.4G        107G
2023-08-01 15:23:17  Mem:           125G         16G        100G        1.1M        8.4G        107G
2023-08-01 15:23:21  Mem:           125G         16G        100G        1.1M        8.4G        107G
2023-08-01 15:23:24  Mem:           125G         16G        100G        1.1M        8.5G        107G
2023-08-01 15:23:27  Mem:           125G         16G        100G        1.1M        8.5G        107G
2023-08-01 15:23:30  Mem:           125G         16G        100G        1.1M        8.5G        107G
2023-08-01 15:23:33  Mem:           125G         16G        100G        1.1M        8.5G        107G
2023-08-01 15:23:36  Mem:           125G         16G        100G        1.1M        8.6G        107G
2023-08-01 15:23:39  Mem:           125G         16G        100G        1.1M        8.6G        107G
2023-08-01 15:23:42  Mem:           125G         16G        100G        1.1M        8.6G        107G
2023-08-01 15:23:45  Mem:           125G         16G         99G        1.1M        8.7G        107G
2023-08-01 15:23:48  Mem:           125G         16G         99G        1.1M        8.7G        107G
2023-08-01 15:23:51  Mem:           125G         16G         99G        1.1M        8.7G        107G
2023-08-01 15:23:54  Mem:           125G         16G         99G        1.1M        8.8G        107G
2023-08-01 15:23:57  Mem:           125G         16G         99G        1.1M        8.8G        107G
2023-08-01 15:24:00  Mem:           125G         16G         99G        1.1M        8.8G        107G
2023-08-01 15:24:03  Mem:           125G         16G         99G        1.1M        8.8G        107G
2023-08-01 15:24:06  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-08-01 15:24:09  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-08-01 15:24:12  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-08-01 15:24:15  Mem:           125G         16G         99G        1.1M        8.9G        107G
2023-08-01 15:24:18  Mem:           125G         16G         99G        1.1M        9.0G        107G
2023-08-01 15:24:21  Mem:           125G         16G         99G        1.1M        9.0G        107G
2023-08-01 15:24:24  Mem:           125G         16G         99G        1.1M        9.0G        107G
2023-08-01 15:24:27  Mem:           125G         16G         99G        1.1M        9.1G        107G
2023-08-01 15:24:30  Mem:           125G         16G         99G        1.1M        9.1G        107G
2023-08-01 15:24:33  Mem:           125G         16G         99G        1.1M        9.1G        107G
2023-08-01 15:24:36  Mem:           125G         16G         99G        1.1M        9.2G        107G
2023-08-01 15:24:39  Mem:           125G         16G         99G        1.1M        9.2G        107G
2023-08-01 15:24:42  Mem:           125G         16G         98G        1.1M        9.2G        107G
2023-08-01 15:24:45  Mem:           125G         16G         98G        1.1M        9.2G        107G
2023-08-01 15:24:48  Mem:           125G         17G         98G        1.1M        9.3G        107G
2023-08-01 15:24:51  Mem:           125G         17G         98G        1.1M        9.3G        107G
2023-08-01 15:24:54  Mem:           125G         17G         98G        1.1M        9.3G        107G
2023-08-01 15:24:57  Mem:           125G         17G         98G        1.1M        9.4G        107G
2023-08-01 15:25:00  Mem:           125G         17G         98G        1.1M        9.4G        107G
2023-08-01 15:25:03  Mem:           125G         17G         98G        1.1M        9.4G        107G
2023-08-01 15:25:06  Mem:           125G         17G         98G        1.1M        9.4G        107G
2023-08-01 15:25:09  Mem:           125G         17G         98G        1.1M        9.5G        107G
2023-08-01 15:25:12  Mem:           125G         17G         98G        1.1M        9.5G        107G
2023-08-01 15:25:15  Mem:           125G         17G         98G        1.1M        9.5G        106G
2023-08-01 15:25:18  Mem:           125G         17G         98G        1.1M        9.6G        106G
2023-08-01 15:25:21  Mem:           125G         17G         98G        1.1M        9.6G        106G
2023-08-01 15:25:24  Mem:           125G         17G         98G        1.1M        9.6G        106G
2023-08-01 15:25:27  Mem:           125G         17G         98G        1.1M        9.7G        106G
2023-08-01 15:25:30  Mem:           125G         17G         98G        1.1M        9.7G        106G
2023-08-01 15:25:33  Mem:           125G         17G         98G        1.1M        9.7G        106G
2023-08-01 15:25:36  Mem:           125G         17G         98G        1.1M        9.7G        106G
2023-08-01 15:25:39  Mem:           125G         17G         97G        1.1M        9.8G        106G
2023-08-01 15:25:42  Mem:           125G         17G         97G        1.1M        9.8G        106G
2023-08-01 15:25:45  Mem:           125G         17G         97G        1.1M        9.8G        106G
2023-08-01 15:25:48  Mem:           125G         17G         97G        1.1M        9.8G        106G
2023-08-01 15:25:51  Mem:           125G         17G         97G        1.1M        9.9G        106G
2023-08-01 15:25:54  Mem:           125G         17G         97G        1.1M        9.9G        106G
2023-08-01 15:25:57  Mem:           125G         17G         97G        1.1M        9.9G        106G
2023-08-01 15:26:00  Mem:           125G         17G         97G        1.1M          9G        106G
2023-08-01 15:26:03  Mem:           125G         17G         97G        1.1M          9G        106G
2023-08-01 15:26:06  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:09  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:12  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:15  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:18  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:21  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:24  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:27  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:30  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:33  Mem:           125G         17G         97G        1.1M         10G        106G
2023-08-01 15:26:36  Mem:           125G         17G         96G        1.1M         10G        106G
2023-08-01 15:26:39  Mem:           125G         17G         96G        1.1M         10G        106G
2023-08-01 15:26:42  Mem:           125G         17G         96G        1.1M         10G        106G
2023-08-01 15:26:45  Mem:           125G         17G         96G        1.1M         10G        106G
2023-08-01 15:26:48  Mem:           125G         17G         96G        1.1M         10G        106G
2023-08-01 15:26:51  Mem:           125G         17G         96G        1.1M         10G        106G
2023-08-01 15:26:54  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:26:57  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:00  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:03  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:06  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:09  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:12  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:15  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:18  Mem:           125G         18G         96G        1.1M         10G        106G
2023-08-01 15:27:21  Mem:           125G         18G         96G        1.1M         10G        105G
2023-08-01 15:27:24  Mem:           125G         18G         96G        1.1M         10G        105G
2023-08-01 15:27:27  Mem:           125G         18G         96G        1.1M         10G        105G
2023-08-01 15:27:30  Mem:           125G         18G         96G        1.1M         10G        105G
2023-08-01 15:27:33  Mem:           125G         18G         95G        1.1M         10G        105G
2023-08-01 15:27:36  Mem:           125G         18G         95G        1.1M         10G        105G
2023-08-01 15:27:39  Mem:           125G         18G         95G        1.1M         10G        105G
2023-08-01 15:27:42  Mem:           125G         18G         95G        1.1M         10G        105G
2023-08-01 15:27:45  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:27:48  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:27:51  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:27:54  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:27:57  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:00  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:03  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:06  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:10  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:13  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:16  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:19  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:22  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:25  Mem:           125G         18G         95G        1.1M         11G        105G
2023-08-01 15:28:28  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:31  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:34  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:37  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:40  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:43  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:46  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:49  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:52  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:55  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:28:58  Mem:           125G         18G         94G        1.1M         11G        105G
2023-08-01 15:29:01  Mem:           125G         19G         94G        1.1M         11G        105G
2023-08-01 15:29:04  Mem:           125G         19G         94G        1.1M         11G        105G
2023-08-01 15:29:07  Mem:           125G         19G         94G        1.1M         11G        105G
2023-08-01 15:29:10  Mem:           125G         19G         94G        1.1M         11G        105G
2023-08-01 15:29:13  Mem:           125G         19G         94G        1.1M         11G        105G
2023-08-01 15:29:16  Mem:           125G         19G         94G        1.1M         11G        105G
2023-08-01 15:29:19  Mem:           125G         19G         94G        1.1M         11G        105G
2023-08-01 15:29:22  Mem:           125G         19G         93G        1.1M         11G        105G
2023-08-01 15:29:25  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:28  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:31  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:34  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:37  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:40  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:43  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:46  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:49  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:52  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:55  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:29:58  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:30:01  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:30:04  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:30:07  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:30:10  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:30:13  Mem:           125G         19G         93G        1.1M         12G        104G
2023-08-01 15:30:16  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:19  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:22  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:25  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:28  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:31  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:34  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:37  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:40  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:43  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:46  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:49  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:52  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:55  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:30:58  Mem:           125G         19G         92G        1.1M         12G        104G
2023-08-01 15:31:01  Mem:           125G         19G         92G        1.1M         13G        104G
2023-08-01 15:31:04  Mem:           125G         20G         92G        1.1M         13G        104G
2023-08-01 15:31:07  Mem:           125G         20G         92G        1.1M         13G        104G
2023-08-01 15:31:10  Mem:           125G         20G         91G        1.1M         13G        104G
2023-08-01 15:31:13  Mem:           125G         20G         91G        1.1M         13G        104G
2023-08-01 15:31:16  Mem:           125G         20G         91G        1.1M         13G        104G
2023-08-01 15:31:19  Mem:           125G         20G         91G        1.1M         13G        104G
2023-08-01 15:31:22  Mem:           125G         20G         91G        1.1M         13G        104G
2023-08-01 15:31:25  Mem:           125G         20G         91G        1.1M         13G        104G
2023-08-01 15:31:28  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:31  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:34  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:37  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:40  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:43  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:46  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:49  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:52  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:55  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:31:58  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:32:01  Mem:           125G         20G         91G        1.1M         13G        103G
2023-08-01 15:32:04  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:07  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:10  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:13  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:16  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:19  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:22  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:25  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:28  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:31  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:34  Mem:           125G         20G         90G        1.1M         13G        103G
2023-08-01 15:32:37  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 15:32:40  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 15:32:43  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 15:32:46  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 15:32:49  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 15:32:52  Mem:           125G         20G         90G        1.1M         14G        103G
2023-08-01 15:32:55  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 15:32:59  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 15:33:02  Mem:           125G         20G         89G        1.1M         14G        103G
2023-08-01 15:33:05  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:08  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:11  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:14  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:17  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:20  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:23  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:26  Mem:           125G         21G         89G        1.1M         14G        103G
2023-08-01 15:33:29  Mem:           125G         21G         89G        1.1M         14G        102G
2023-08-01 15:33:32  Mem:           125G         21G         89G        1.1M         14G        102G
2023-08-01 15:33:35  Mem:           125G         21G         89G        1.1M         14G        102G
2023-08-01 15:33:38  Mem:           125G         21G         89G        1.1M         14G        102G
2023-08-01 15:33:41  Mem:           125G         21G         89G        1.1M         14G        102G
2023-08-01 15:33:44  Mem:           125G         21G         89G        1.1M         14G        102G
2023-08-01 15:33:47  Mem:           125G         21G         89G        1.1M         14G        102G
2023-08-01 15:33:50  Mem:           125G         21G         88G        1.1M         14G        102G
2023-08-01 15:33:53  Mem:           125G         21G         88G        1.1M         14G        102G
2023-08-01 15:33:56  Mem:           125G         21G         88G        1.1M         14G        102G
2023-08-01 15:33:59  Mem:           125G         21G         88G        1.1M         14G        102G
2023-08-01 15:34:02  Mem:           125G         21G         88G        1.1M         14G        102G
2023-08-01 15:34:05  Mem:           125G         21G         88G        1.1M         14G        102G
2023-08-01 15:34:08  Mem:           125G         21G         88G        1.1M         14G        102G
2023-08-01 15:34:11  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:14  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:17  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:20  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:23  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:26  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:29  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:32  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:35  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:38  Mem:           125G         21G         88G        1.1M         15G        102G
2023-08-01 15:34:41  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 15:34:44  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 15:34:47  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 15:34:50  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 15:34:53  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 15:34:56  Mem:           125G         21G         87G        1.1M         15G        102G
2023-08-01 15:34:59  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:02  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:05  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:08  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:11  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:14  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:17  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:20  Mem:           125G         22G         87G        1.1M         15G        102G
2023-08-01 15:35:23  Mem:           125G         22G         87G        1.1M         15G        101G
2023-08-01 15:35:26  Mem:           125G         22G         87G        1.1M         15G        101G
2023-08-01 15:35:29  Mem:           125G         22G         87G        1.1M         15G        101G
2023-08-01 15:35:32  Mem:           125G         22G         86G        1.1M         15G        101G
2023-08-01 15:35:35  Mem:           125G         22G         86G        1.1M         15G        101G
2023-08-01 15:35:38  Mem:           125G         22G         86G        1.1M         15G        101G
2023-08-01 15:35:41  Mem:           125G         22G         86G        1.1M         15G        101G
2023-08-01 15:35:44  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:35:47  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:35:50  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:35:53  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:35:56  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:35:59  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:36:02  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:36:05  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:36:08  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:36:11  Mem:           125G         22G         86G        1.1M         16G        101G
2023-08-01 15:36:14  Mem:           125G         22G         86G        1.1M         16G        101G
